Cell_Index,HERB01,HERB02,HERB03,HERB04
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,1.783518005982585e-05,0.0,0.0,0.0
4.0,0.09266953945109228,0.0,0.0,0.0
5.0,0.0,0.03521471754257861,0.0,0.0
6.0,0.0,0.0276806673897,0.0,0.0
7.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
9.0,0.231777489503,0.0,0.0,0.0
10.0,0.09579644480317327,0.0,0.0,0.0
11.0,0.0,0.017169745105447814,0.0,0.0
12.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0
14.0,0.0162292857769,0.0,0.0,0.0
15.0,0.3590160260518375,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0
20.0,0.16076053752089997,0.0,0.0,0.0
21.0,0.4388220032163632,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0
24.0,0.0,0.295329072362,0.0,0.0
25.0,0.0255125668779,0.041136994174200005,0.0,0.0
26.0,0.18815143412000002,0.0,0.0,0.0
27.0,0.013328690323270718,0.0,0.0,0.0
28.0,0.0,0.0013028041650549383,0.0,0.0
29.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0060538938097200005,0.0,0.0
31.0,0.147021344273,0.655307108052,0.0,0.0
32.0,0.08326880070590001,0.0137840468045,0.0,0.0
33.0,0.0,0.0,0.0,0.0
34.0,0.0,0.1234021774403396,0.0,0.0
35.0,0.0,0.0,0.0,0.0
36.0,0.0025174288975100003,0.0306925534941,0.0,0.0
37.0,0.2421320091961,0.1649457344,0.0,0.0
38.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
40.0,0.0,0.35135514414265356,0.0,0.0
41.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0
43.0,0.284293234294,0.14618893121499998,0.0,0.0
44.0,0.13985663969499998,0.0,0.0,0.0
45.0,0.0505154245904,0.0,0.0,0.0
46.0,0.0418495003779533,0.0,0.0,0.0
47.0,0.0,0.08611171331483423,0.0,0.0
48.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0
50.0,0.195094548145,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0
52.0,0.355427749316,0.0,0.0,0.0
53.0,0.05669687058678026,0.0,0.0,0.0
54.0,0.0,0.3305683357017852,0.0,0.0
55.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0
60.0,0.158105111729,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0
62.0,0.0,0.13878235614957068,0.0,0.0
63.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0
