Cell_Index,HERB01,HERB02,HERB03,HERB04
0.0,5.721306461576557e-05,0.0,0.0,0.0
1.0,0.5423863213771084,0.0009944790031877974,0.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,0.26037074489788004,0.0,0.0,0.0
4.0,0.27904996508922997,0.07994946901200001,0.0,0.0
5.0,0.10015385834631718,0.2077119563596929,0.0,0.0
6.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
8.0,0.461730090905,0.0,0.0,0.0
9.0,0.18016176489,0.07782160862279999,0.0,0.0
10.0,0.0,0.04290552310475899,0.0,0.0
11.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0
13.0,0.11970602259909999,0.0,0.0,0.0
14.0,0.8319773302096999,0.0,0.0,0.0
15.0,0.7483657296798999,0.0,0.0,0.0
16.0,0.05909705901471375,0.0016735497010703908,0.0,0.0
17.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0
19.0,0.18535694328799998,0.0,0.0,0.0
20.0,0.335935080382,0.0,0.0,0.0
21.0,0.544876784405728,0.0,0.0,0.0
22.0,0.6568272577197841,0.0,0.0,0.0
23.0,0.34997832230419007,0.144324364324,0.0,0.0
24.0,0.0,0.4955757936347249,0.0,0.0
25.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0
27.0,0.0444410400075,0.0,0.0,0.0
28.0,0.25780123000725,0.0,0.0,0.0
29.0,0.1848704441023,0.0,0.0,0.0
30.0,0.03891126359703,0.0,0.0,0.0
31.0,0.7612926734924099,0.0021128492974599998,0.0,0.0
32.0,0.21989949323369,0.76804852544,0.0,0.0
33.0,0.33435260393618094,0.22080234328909953,0.0,0.0
34.0,0.0,0.0,0.0,0.0
35.0,0.0266466680969,0.0,0.0,0.0
36.0,0.1084938891205,0.0,0.0,0.0
37.0,0.560435487698,0.0,0.0,0.0
38.0,0.5743226338935,0.09138916718739999,0.0,0.0
39.0,0.0019053682968800001,0.0750781961886,0.0,0.0
40.0,0.000525557499246,0.0,0.0,0.0
41.0,0.10866405670280001,0.15520449178950002,0.0,0.0
42.0,0.0,1.0,0.0,0.0
43.0,0.18606097356303275,0.14098744436828425,0.0,0.0
44.0,0.10017178918992617,0.0,0.0,0.0
45.0,0.19371874328539998,0.0,0.0,0.0
46.0,0.3180584009974,0.0,0.0,0.0
47.0,0.7433989054900999,0.0,0.0,0.0
48.0,0.63327109861,0.015391966096300001,0.0,0.0
49.0,0.011154424300600001,0.011948203298351,0.0,0.0
50.0,0.0,0.02192467089947,0.0,0.0
51.0,0.0,0.0,0.0,0.0
52.0,0.0,0.5732244521102999,0.0,0.0
53.0,0.0,0.911668299306844,0.0,0.0
54.0,0.0,0.38585192616753206,0.0,0.0
55.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0
57.0,0.2050782417847,0.0,0.0,0.0
58.0,0.559335152730903,0.0,0.0,0.0
59.0,0.7758427235970001,0.1576515920037,0.0,0.0
60.0,0.0234476742006,0.6655833269038,0.0,0.0
61.0,0.0,0.0644530421992,0.0,0.0
62.0,0.0,0.0550466362087,0.0,0.0
63.0,0.0,0.252010216408854,0.0,0.0
64.0,0.0,0.9979724107005999,0.0,0.0
65.0,0.0,0.9999999999997999,0.0,0.0
