Cell_Index,HERB01,HERB02,HERB03,HERB04
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
5.0,0.4297852847065164,0.0,0.23979828811445886,0.24105294291233476
6.0,0.7104929284077357,0.0,0.04462802496924778,0.03279811816987463
7.0,0.9844258744250936,0.0,0.0,0.0
8.0,0.6985523451882182,0.0,0.0,0.0
9.0,0.17629184481714572,0.0,0.06511212346399536,0.0
10.0,0.0,0.0,0.025413516010840336,0.0
11.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0
20.0,0.7734310693408486,0.0,0.22656375847180513,0.0
21.0,0.9999956492070001,0.0,0.0,0.0
22.0,1.0000043507922611,0.0,0.0,0.0
23.0,0.801309325213961,0.0,0.00636964989683,0.0
24.0,0.07313323690526,0.0,0.635597952584,0.0
25.0,0.0345212022121,0.0,0.8556549754995,0.0
26.0,0.00900223590404,0.0,0.40144593151400004,0.0
27.0,0.0,0.0,0.020226825110100002,0.0
28.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
36.0,0.38282026343450687,0.0,0.6171787564714442,0.0
37.0,0.7363193552095001,0.0,0.263665287817,0.0
38.0,0.983698674676674,0.0,0.0,0.0
39.0,0.3679742692079,0.0,0.270248635591,0.0
40.0,0.3039598125922856,0.0,0.417033309013,0.0
41.0,0.8468733970028001,0.0,0.15312660299735,0.0
42.0,0.2647820910929,0.0,0.735217908907,0.0
43.0,0.189060827608,0.0,0.6376516158209999,0.0
44.0,0.23042133801456902,0.0,0.0,0.0
45.0,0.00752327690686,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0
52.0,0.8148119764495765,0.0,0.1547024564461522,0.0
53.0,0.47297384080949995,0.0,0.52702615919,0.0
54.0,0.96916863369,0.0,0.0293252376081,0.0
55.0,0.5382568806151,0.0,0.0,0.0
56.0,0.7424899358046,0.0,0.120545376891,0.0
57.0,0.9548241397949999,0.0,0.0451758602049,0.0
58.0,0.688631021306616,0.0,0.3017579500032,0.0
59.0,0.132204681705,0.0,0.8564495117854,0.0
60.0,0.12241118547799999,0.0,0.8325756894483,0.0
