Cell_Index,HERB01,HERB02,HERB03,HERB04
469.0,0.0,0.0,0.0,0.0
470.0,0.0,0.0,0.0,0.0
471.0,0.0,0.0,0.0,0.0
472.0,0.0,0.0,0.0,0.0
477.0,0.0,0.0,0.0,0.0
478.0,0.0,0.0,0.0,0.0
479.0,0.0,0.0,0.0,0.0
480.0,0.0,0.0,0.0,0.0
481.0,0.0,0.0,0.0,0.0
484.0,0.0,0.0,0.0,0.0
485.0,0.0,0.0,0.0,0.0
486.0,0.0,0.0,0.0,0.0
487.0,0.0,0.0,0.0,0.0
488.0,0.0,0.0,0.0,0.0
489.0,0.0,0.0,0.0,0.0
490.0,0.0,0.0,0.0,0.0
491.0,0.0,0.0,0.0,0.0
492.0,0.0,0.0,0.0,0.0
493.0,0.0,0.0,0.0,0.0
494.0,0.0,0.0,0.0,0.0
495.0,0.0,0.0,0.0,0.0
496.0,0.0,0.0,0.0,0.0
497.0,0.8989057521767998,0.0,0.0,0.0
498.0,0.14190915952340027,0.0,0.0,0.0
499.0,0.0,0.0,0.0,0.0
500.0,0.0,0.0,0.0,0.0
501.0,0.0,0.0,0.0,0.0
502.0,0.0,0.0,0.0,0.0
503.0,0.0,0.0,0.0,0.0
504.0,0.8319942379393299,0.012868622986106507,0.14883402160354553,0.0
505.0,0.9379370431944378,0.0,0.0,0.0
506.0,0.4320232759201,0.0,0.0,0.0
507.0,0.10952730811,0.0,0.0,0.0
508.0,0.0,0.0,0.0,0.0
509.0,0.0,0.0,0.0,0.0
510.0,0.0,0.0,0.0,0.0
511.0,0.0,0.0,0.0,0.0
512.0,0.0,0.0,0.0,0.0
513.0,0.2887643336860313,0.3849935103834968,0.1707116706626521,0.0
514.0,0.6042785008215,0.18110689469299998,0.0032140483089799997,0.0
515.0,0.2820053873118,0.08375814820909999,0.0,0.0
516.0,0.40438449918245,0.0,0.0,0.0
517.0,0.0,0.0,0.0,0.0
518.0,0.0,0.0,0.0,0.0
519.0,0.0,0.0,0.0,0.0
520.0,0.0,0.0,0.0,0.0
521.0,0.0,0.0,0.0,0.0
522.0,0.14090746345756952,0.83552609068407,0.007688020523840406,0.0
523.0,0.220751401608,0.5368782826931999,0.0,0.0
524.0,0.3663289267516,0.26243318199570004,0.0,0.0
525.0,0.9382646843179999,3.2747399514299996e-05,0.0,0.0
526.0,0.2366326228833462,0.0,0.0,0.0
527.0,0.0,0.0,0.0,0.0
528.0,0.0,0.0,0.0,0.0
529.0,0.0,0.0,0.0,0.0
530.0,0.0,0.0,0.0,0.0
531.0,0.0,0.0,0.0,0.0
532.0,0.36305917085153633,0.5211696519856742,0.11577179568906756,0.0
533.0,0.0,0.27579547742280003,0.475794676604,0.0
534.0,0.005675975904358,0.49295910137869997,0.0,0.0
535.0,0.7907597119762001,0.19730868692022452,0.0,0.0
536.0,0.9999999999994299,0.0,0.0,0.0
537.0,0.648248636376625,0.0,0.0,0.0
538.0,0.34330184189100005,0.0,0.0,0.0
539.0,0.0,0.0,0.0,0.0
540.0,0.0,0.0,0.0,0.0
541.0,0.0,0.0,0.0,0.0
542.0,0.5369946663644231,0.22425959462078718,0.223863757031702,0.0
543.0,0.00207000479844,0.20771263439556198,0.1636413294263,0.0
544.0,0.04105946698942001,0.44006849989241,0.0,0.0
545.0,0.5766887496312001,0.32073899936140005,0.0,0.0
546.0,0.99999999999947,0.0,0.0,0.0
547.0,0.9166476016176,0.0833523983824,0.0,0.0
548.0,0.9436146358140001,0.054837655787,0.0,0.0
549.0,0.06704742478827001,0.0,0.0,0.0
