Cell_Index,HERB01,HERB02,HERB03,HERB04
233.0,0.9945518518971102,0.0053491505034,9.899760001930001e-05,0.0
234.0,0.82184515220682,0.1405045097875,0.0,0.0
235.0,0.46514737538570006,0.5269983192181,0.0,0.0
236.0,0.33889317050499995,0.65392630018761,0.00718052930683,0.0
237.0,0.146452388167,0.45087331550585696,0.1469749068372,0.0
238.0,0.0160799800963,0.019043462882252,0.9648765570205999,0.0
239.0,0.0,0.0310253628819833,0.9689837223763086,0.0
240.0,0.8034045567095803,0.09081470609439224,0.0,0.0
241.0,0.823234724406,0.17676527559400002,0.0,0.0
242.0,0.9127957183235,0.0108897740952,0.0,0.0
243.0,0.783835894304232,0.0,0.0,0.0
244.0,0.464947802258,0.1867718552267,0.0,0.0
245.0,0.0,0.4309233916803,0.0,0.0
246.0,0.244413237401,0.6656577246972999,0.0,0.0
247.0,0.0446966614771,0.55656656669928,0.0,0.0
248.0,0.34848500198322,0.48430012758509994,0.0,0.0
249.0,0.9660354976937,0.0278473107985,0.0,0.0
250.0,0.9999999999999,0.0,0.0,0.0
251.0,0.9999999999995401,0.0,0.0,0.0
252.0,0.6171694734024901,0.0,0.0,0.0
253.0,0.258889268397,0.0,0.0,0.0
254.0,0.42259194819709994,0.0,0.0,0.0
255.0,0.9996937998015999,0.0,0.0,0.0
256.0,1.000000000000222,0.0,0.0,0.0
257.0,0.9976659449009999,0.00233405509768,0.0,0.0
258.0,0.7366082299423,0.263399555944,0.0,0.0
259.0,0.99999221411357,0.0,0.0,0.0
260.0,0.8206599844122201,0.12533183909,0.05400817649819999,0.0
261.0,0.8743158543821999,0.111300725416,0.0143834202007,0.0
262.0,0.9426181278996631,0.057080690697199996,0.0,0.0
263.0,0.407277589584339,0.557620383833,0.0,0.0
264.0,0.5885940197560999,0.41140598024380004,0.0,0.0
265.0,0.19473958059394,0.7915438577010999,0.0,0.0
266.0,0.0,0.47680523500700006,0.39130749322549,0.0
267.0,0.0,0.07875070372012481,0.8354902846816531,0.0
268.0,0.22286107755654258,0.24595523073826842,0.0,0.0
269.0,0.0780122584071,0.79632028170349,0.0,0.0
270.0,0.051340968921299995,0.6621911538435499,0.0,0.0
271.0,0.13707901200207,0.5695190890167,0.0,0.0
272.0,0.17622668501500002,0.5521050305633921,0.0,0.0
273.0,0.0634412614942,0.27476353573058,0.17149078803309997,0.0
274.0,0.0,0.47935525527337,0.145369449864,0.0
275.0,0.1210486482974,0.733541246138122,0.0,0.0
276.0,0.7365641878368998,0.26343581216311,0.0,0.0
277.0,0.9120480403607499,0.040379049293754,0.0,0.0
278.0,0.587020198429,0.184339879934,0.0,0.0
279.0,0.391115684826,0.11556641159115999,0.0,0.0
280.0,0.14143296903879998,0.0,0.00214888320352,0.0
281.0,0.8561825829890001,0.0,0.128785973728,0.0
282.0,0.936191305870241,0.0,0.054032892801900004,0.0
283.0,0.83507780551888,0.0,0.16492219448099998,0.0
284.0,0.8301055804956501,0.16821834969899999,0.00169983710315,0.0
285.0,0.769054402140341,0.21207013298029997,0.018895682594300002,0.0
286.0,0.39790712008672,0.6021273562114999,0.0,0.0
287.0,0.84662634363431,0.15337786196509998,0.0,0.0
288.0,1.0000253965510622,0.0,0.0,0.0
289.0,0.9944270775993,0.0,0.005588459193200001,0.0
290.0,0.9108651786238999,0.0,0.08914846440369999,0.0
291.0,0.6025918950578709,0.3546208714949,0.0242440387107,0.0
292.0,0.3466891931516,0.3806013107539,0.2009816892902,0.0
293.0,0.15232324979900003,0.18624171153500002,0.6291868829448,0.0
294.0,0.0192936621966,0.1024018213094,0.5386028630920461,0.0
295.0,0.0,0.09973797701444327,0.6794599621528999,0.0
296.0,0.39522839980015495,0.21958704594081813,0.0,0.0
297.0,0.10864731477499999,0.36926649956990004,0.35560765299,0.0
298.0,0.0159077753928,0.8318204694400001,0.0,0.0
299.0,0.137927051175,0.6082484268204,0.0,0.0
300.0,0.23338645509536715,0.47787114636697,0.16225190747999998,0.0
301.0,0.0,0.33284261262931997,0.40780059225279996,0.0
302.0,0.04836843140125,0.406848449785,0.0413825243838,0.0
303.0,0.7165457236953,0.22355338998219998,0.0,0.0
304.0,0.2737754303683,0.7262245696321,0.0,0.0
305.0,0.08522007498440001,0.396312479968,0.0,0.0
306.0,0.0,0.0,0.0,0.0
307.0,0.0270600331937,0.0,0.0,0.0
308.0,0.5491312040181799,0.0,0.0,0.0
309.0,0.9999799859926287,0.0,0.0,0.0
310.0,0.99508491152841,0.00487876230025,0.0,0.0
311.0,0.3526610904009,0.6473389095988,0.0,0.0
312.0,0.7145074545158201,0.149635332386,0.1358334458,0.0
313.0,0.8642054224875899,0.0889715273016,0.030438404206,0.0
314.0,0.295254405085,0.3379661198377,0.0,0.0
315.0,0.242062723813563,0.473899784259,0.0,0.0
316.0,0.6883074634890001,0.30841913975915,0.0,0.0
317.0,0.324539537847362,0.2455785248444,0.239716198621,0.0
318.0,0.000178400500187,0.051246130791329995,0.8625854617980999,0.0
319.0,0.0255184348807,0.04829496312016,0.816668280458,0.008144559291276
320.0,0.0,0.71294059127,0.280941509836814,0.00119725599458
321.0,0.0,0.00855544980314,0.9914445501970001,0.0
322.0,0.0,0.44891759668765,0.3696098255975,0.0
323.0,0.23392971143481342,0.39275019486480156,0.31950698923593135,0.0
324.0,0.22869823888766413,0.7503892924881029,0.0,0.0
325.0,0.55073160293,0.154934905897,0.00812339271145,0.0
326.0,0.0361950989017,0.00696443980038,0.0,0.0
327.0,0.2896312423202,0.14024799401659999,0.0,0.0
328.0,0.5022162499263999,0.41831979670580005,0.0750367887778,0.0
329.0,0.661660276362,0.1994678234379,0.138887938301,0.0
330.0,0.63849646567667,0.27693660790990005,0.0,0.0
331.0,0.7048751425572,0.0613549464986,0.0,0.0
332.0,0.6528523545416001,0.0,0.0,0.0
333.0,0.78274921286499,0.0,0.0,0.0
334.0,0.7958626503761,0.0,0.0,0.0
335.0,0.926934939762,0.0,0.0,0.0
336.0,0.99994036639876,0.0,0.0,0.0
337.0,1.0000000000001998,0.0,0.0,0.0
338.0,0.8970592526423319,0.10294074735863401,0.0,0.0
339.0,0.71717344438415,0.28282655561590003,0.0,0.0
340.0,0.819270404528,0.10547225260075999,0.0,0.0
341.0,0.2686361742148,0.04907153022347,0.0,0.0
342.0,0.0,0.0154065286238,0.0,0.0
343.0,0.0,0.20383165808285,0.000156547899768,0.0
344.0,0.0,0.9452649055498,0.0,0.0
345.0,0.0,0.269686429927144,0.0,0.0
346.0,0.0,0.6050959094189,0.0,0.0
347.0,0.0,0.6960936029609001,0.08331394783038,0.22059244920840002
348.0,0.0,0.8215561480957,0.04576565790943301,0.0042478499020900005
349.0,0.0,0.00226180889676,0.79953313912,0.0
350.0,0.0,0.50279667202954,0.48289551788863,0.0
351.0,0.178331731844,0.8216682681556,0.0,0.0
352.0,0.13618835276616795,0.5762833772479948,0.07219936178660383,0.0
353.0,0.41312476207719423,0.5024333345506061,0.0,0.0
354.0,0.0,0.29356077397667,0.0,0.0
355.0,0.129278445967,0.0,0.0,0.0
356.0,0.003876881992577,0.144455947192,0.0,0.0
357.0,0.0206924661183,0.8588317644978,0.0332134962114,0.0
358.0,0.46756796120958,0.526578106592,0.00585393219811,0.0
359.0,0.8295339665744659,0.09200250329739999,0.0,0.0
360.0,0.27254977897165,0.000411396200904,0.0,0.0
361.0,0.7456367609603,0.0,0.0,0.0
362.0,1.00000000000022,0.0,0.0,0.0
363.0,1.000000000000565,0.0,0.0,0.0
364.0,0.9999999999999379,0.0,0.0,0.0
365.0,1.0000000000003002,0.0,0.0,0.0
366.0,0.7813536342558148,0.21864636574430002,0.0,0.0
367.0,0.36794799318227,0.47741168262030004,0.0,0.0
368.0,0.160151683849,0.6547401946707001,0.0,0.0
369.0,0.012719264875663716,0.09599542404412696,0.0011090238901873624,0.0
370.0,0.0,0.0,0.09729224600428373,0.0
371.0,0.0,0.0,0.15216745602235673,0.0
372.0,0.0,0.05942931642475091,0.0237412413518868,0.0
373.0,0.0,0.0,0.0,0.0
374.0,0.0,0.025162045991211784,0.0,0.13092185595953018
375.0,0.0,0.10067164957793866,0.0,0.25324828559355045
376.0,0.0,0.1593471482499231,0.0,0.3427390480873007
377.0,0.0,0.0,0.004347428084040614,0.050779710411813825
378.0,0.0,0.005773586886710271,0.0013859333525301516,0.2784373494461129
379.0,0.0,0.13948585561073368,0.14263880908169704,0.30813364695249673
380.0,0.0,0.2341231364871832,0.43023762758296996,0.0
381.0,0.9856227695371648,0.008831666539411358,0.0,0.0
382.0,0.3610123599501,0.19557620205745,0.0,0.0
383.0,0.0538759322916,0.0623557901968,0.0,0.0
384.0,0.38378271700409994,0.43015067860800005,0.0,0.0
385.0,0.6131373160568,0.09266239878509999,0.0,0.0
386.0,0.5346235349786044,0.1764678795212,0.0,0.0
387.0,0.9495952687939,0.0504047312061,0.0,0.0
388.0,1.0000000000002,0.0,0.0,0.0
389.0,1.000000000001,0.0,0.0,0.0
390.0,0.9999999999998899,0.0,0.0,0.0
391.0,1.0000000000001001,0.0,0.0,0.0
392.0,1.0000000000004,0.0,0.0,0.0
393.0,0.84513807713486,0.154861922865,0.0,0.0
394.0,0.34231898183119996,0.5831523215960001,0.0,0.0
395.0,0.0335191993984,0.47949760115402995,0.316365825464,0.0
396.0,0.0741133108120906,0.22030756501820745,0.004673651542324067,0.0
397.0,0.0,0.559655717733495,0.0,0.0
398.0,0.693339900008568,0.1764799307194023,0.0,0.0
399.0,0.09049930961575998,0.024599535992840003,0.0,0.0
400.0,0.44971222525000004,0.43674278966772706,0.0,0.0
401.0,0.3000081310219,0.6999918689777099,0.0,0.0
402.0,0.6633215279697999,0.33667847202969,0.0,0.0
403.0,0.9999774615865,0.0,0.0,0.0
404.0,0.9040396123469999,0.0,0.0,0.0
405.0,1.0,0.0,0.0,0.0
406.0,1.0,0.0,0.0,0.0
407.0,0.9999815231005101,1.84769002303e-05,0.0,0.0
408.0,0.77076611771056,0.229233882289,0.0,0.0
409.0,0.50946296590888,0.46784740650214623,0.0,0.0
410.0,0.00826176541214,0.47895386190899997,0.162493405416,0.0
411.0,0.0,0.23491341153351394,0.10064733142085179,0.13450903604778272
412.0,0.0,0.36501371870327703,0.02630656700165347,0.041413817837244175
413.0,0.2722677520887553,0.00963105017050393,0.0,0.0
414.0,0.0714341258346,0.0820883165739,0.0,0.0
415.0,0.504588001019,0.34233931585882,0.0,0.0
416.0,0.15789014027349998,0.8421098597261999,0.0,0.0
417.0,0.468992159907,0.531007840092347,0.0,0.0
418.0,0.8564164225931,0.073360829594762,0.0,0.0
419.0,0.4630565659306001,0.0,0.0,0.0
420.0,0.6913264258734,0.0,0.0,0.0
421.0,0.9988794116039998,0.0,0.0,0.0
422.0,0.9435340268220991,0.00102006800007,0.0,0.0
423.0,0.48298498802601997,0.027188314909199998,0.0,0.0
424.0,0.2892948151155582,0.2584334407158,0.0,0.0
425.0,0.3646424846051183,0.15416755351291359,0.0,0.1093623896352746
426.0,0.0,0.18750279812527368,0.0,0.2830017496824612
427.0,0.0,0.3815271296462631,0.0,0.0
428.0,0.0179583399843,0.3218935430016,0.0,0.0
429.0,0.0,0.5897591822272801,0.0,0.0
430.0,0.227381149276,0.52235354784022,0.0,0.0
431.0,0.7011951283333999,0.0921811828053,0.0,0.0
432.0,0.4788078717348,0.0,0.0,0.0
433.0,0.9345353871020001,0.0,0.0,0.0
434.0,0.5110133865044351,0.164864879189,0.0,0.0
435.0,0.24545998523714002,0.6308948747994,0.0,0.0
436.0,0.1728274687401,0.23500142559979997,0.0,0.0
437.0,0.016227348386906645,0.2425888672468125,0.0,0.0008919181010683021
438.0,0.0,0.0,0.0,0.2786805489341114
439.0,0.0,0.01625258662744697,0.0,0.31828822073206164
440.0,0.2075887552832423,0.07646494634099296,0.0,0.0
441.0,0.3058890496887,0.1366895822028,0.0,0.0
442.0,0.8398173003654,0.0,0.0,0.0
443.0,0.47613781825320006,0.280054488423,0.0,0.0
444.0,0.204483056023654,0.12922213679800001,0.0,0.0
445.0,0.00047774520096099997,0.0,0.0,0.0
446.0,0.3424688807234,0.0,0.0,0.0
447.0,0.648808435527,0.0,0.0,0.0
448.0,0.11202146131047001,0.13137133640742,0.0,0.0
449.0,0.16995482423428948,0.2722890272417366,0.0006812133108549518,0.01870854979599665
450.0,0.018885300639944303,0.27626216581088575,0.0,0.015245850371273432
451.0,0.5171845905625759,0.23526211407201453,0.0,0.0
452.0,0.96062399609528,0.0393760039044,0.0,0.0
453.0,0.9054265316260001,0.0,0.0,0.0
454.0,0.38181106131729003,0.0,0.0,0.0
455.0,0.0,0.0,0.0,0.0
456.0,0.00810845830243,0.27034034818999997,0.0,0.0
457.0,0.48116429167899993,0.09147781711120001,0.0,0.0
458.0,0.3049417897324774,0.0,0.06783344561713667,0.0
459.0,0.21808033975743146,0.0,0.2789483126337232,0.0005392780485230571
460.0,0.0836583452263029,0.40374002238747475,0.0,0.0
461.0,0.5571630729119563,0.2162394148371088,0.0,0.0
462.0,0.85852811604,0.000708240902184,0.0,0.0
463.0,0.9343580311228209,0.0,0.0,0.0
464.0,0.49823412528141,0.0,0.0,0.0
465.0,0.1581112457756,0.1989378848083,0.0,0.0
466.0,0.16851924406199997,0.1515323636904,0.0,0.0
467.0,0.1598869460603933,0.01663923646248669,0.0,0.0
468.0,0.23951323777925604,0.0,0.051986857929365006,0.0
469.0,0.0,0.0,0.0,0.0
470.0,0.460311818608,0.00223464550622,0.0,0.0
471.0,0.9266728383823581,0.0,0.0,0.0
472.0,0.6402292794641999,0.0,0.0,0.0
473.0,0.623380107793,0.22457844438526797,0.0,0.0
474.0,0.40475104813199997,0.176579033073,0.0,0.0
475.0,0.2892164534734326,0.09702262378873057,0.0,0.0
476.0,0.36619361449514876,0.027387355751619276,0.010147012776410516,0.0
477.0,0.0,0.0,0.0,0.0
478.0,0.0,0.0,0.0,0.0
479.0,0.2636602972178,0.0,0.0,0.0
480.0,0.9399469909157869,0.060053009084299995,0.0,0.0
481.0,0.9156753074995,0.08432469250080601,0.0,0.0
482.0,0.27818284078715416,0.5734567118410724,0.0,0.0
483.0,0.14736912804581553,0.06379710751613579,0.0,0.0
484.0,0.0,0.0,0.0,0.0
485.0,0.0,0.0,0.0,0.0
486.0,0.0,0.0,0.0,0.0
487.0,0.041556446514400006,0.000993069798661,0.0,0.0
488.0,0.6606791110105461,0.152748877121,0.0,0.0
489.0,0.6611896914915554,0.0,0.0,0.0
490.0,0.0,0.0,0.0,0.0
491.0,0.0,0.0,0.0,0.0
492.0,0.0,0.0,0.0,0.0
493.0,0.0,0.0,0.0,0.0
494.0,0.0,0.0,0.0,0.0
495.0,0.0,0.0,0.0,0.0
