Cell_Index,Assigned_c,Sum of Shape_Area,Area
136.0,BARELAND01,15.1159402105,164.043489752
137.0,HERB02,93.812482795699,169.03950883
137.0,WATER02,6.14337111316,169.03950883
137.0,HERB01,69.053119608,169.03950883
137.0,WATER03,0.0285972999314,169.03950883
138.0,HERB02,79.23210805775,100.0
138.0,HERB01,20.7693407891273,100.0
139.0,HERB02,68.59696803057,100.0
139.0,HERB01,31.40303196947586,100.0
140.0,HERB02,77.8567123758,100.0
140.0,HERB01,22.143287624274002,100.0
141.0,HERB02,25.165850818854,100.0
141.0,HERB01,74.83414918113499,100.0
142.0,HERB01,64.87539600348799,100.0
142.0,HERB02,35.1246039965,100.0
143.0,HERB01,74.61426339293,100.0
143.0,HERB02,25.385736607151,100.0
144.0,HERB01,66.0787306262,100.0
144.0,HERB02,33.92126937375,100.0
145.0,HERB01,3.44486762218,100.0
145.0,HERB02,96.555132377729,100.0
146.0,HERB02,100.00000000003,100.0
147.0,HERB02,99.56901472991001,100.0
147.0,HERB01,0.430985270042,100.0
148.0,HERB02,50.816768255013,100.0
148.0,HERB01,49.18323174504,100.0
149.0,HERB02,0.748715581091,100.0
149.0,HERB01,99.25128441901,100.0
150.0,HERB01,99.99999999996999,100.0
151.0,HERB01,98.87665766703,100.0
151.0,HERB03,1.12423419137,100.0
152.0,HERB01,99.99910814158251,100.0
153.0,HERB01,99.99999999996099,100.0
154.0,BARELAND01,4.95747900275,100.0
154.0,HERB01,82.242544909165,100.0
154.0,HERB02,12.7999760881,100.0
155.0,HERB01,76.00366782949,100.0
155.0,HERB02,23.9963321704,100.0
156.0,HERB01,99.580754509897,100.0
156.0,BARELAND01,0.419245490096,100.0
157.0,HERB01,66.70587757291901,100.0
157.0,BARELAND01,33.286165727,100.0
157.0,ROAD02,0.00795670005938,100.0
158.0,HERB01,95.01951049098,100.0
158.0,BARELAND01,4.98048950892,100.0
159.0,HERB01,99.99999999996601,100.0
160.0,HERB02,76.58390290954,165.488423892
160.0,HERB01,88.90542713898,165.488423892
161.0,HERB01,46.01225836479,176.744647195
161.0,WATER03,2.78078143554,176.744647195
161.0,HERB02,111.18694588463,176.744647195
161.0,SHRUB01,4.74410700049,176.744647195
161.0,TREE01,12.0205724224,176.744647195
162.0,HERB02,51.963544146823196,100.0
162.0,HERB01,38.275434574034,100.0
162.0,TREE01,9.75900541785,100.0
163.0,HERB02,37.662643084761996,100.0
163.0,HERB01,62.339372776539996,100.0
164.0,HERB02,21.158404451618,100.0
164.0,HERB01,78.841595548449,100.0
165.0,HERB02,49.6880079822,100.0
165.0,HERB01,50.31199201775431,100.0
166.0,HERB01,40.8699505811194,100.0
166.0,HERB02,59.130049418942995,100.0
167.0,HERB02,80.4287849975399,100.0
167.0,HERB01,19.57121500246,100.0
168.0,HERB02,67.81009109280001,100.0
168.0,HERB01,18.66844074171,100.0
168.0,BARELAND01,13.5214681654,100.0
169.0,HERB02,85.299398089792,100.0
169.0,HERB01,0.918367841058,100.0
169.0,BARELAND01,13.7822340692,100.0
170.0,HERB02,99.85255899992,100.0
170.0,BARELAND01,0.147440999994,100.0
171.0,HERB02,51.9472133421,100.0
171.0,HERB01,47.776382478079995,100.0
171.0,BARELAND01,0.276404179817,100.0
172.0,HERB02,18.04153257571,100.0
172.0,HERB01,78.72962880612,100.0
172.0,BARELAND01,3.22883861815,100.0
173.0,HERB01,100.00000000003,100.0
174.0,HERB01,100.00000000003,100.0
175.0,HERB01,99.05912043091999,100.0
175.0,HERB02,0.940879569071,100.0
176.0,HERB01,99.99999999996301,100.0
177.0,HERB01,100.00000000004799,100.0
178.0,HERB01,99.9999999999516,100.0
179.0,HERB01,93.68684968073036,100.0
179.0,HERB02,6.3131503193,100.0
180.0,HERB01,98.61415770871838,100.0
180.0,HERB02,1.38584229127,100.0
181.0,HERB01,99.90439257998099,100.0
181.0,BARELAND01,0.0956074199674,100.0
182.0,HERB01,68.78918185535,100.0
182.0,BARELAND01,29.0722645849,100.0
182.0,ROAD02,1.52724383968,100.0
182.0,HERB02,0.611309720066,100.0
183.0,BARELAND01,35.36440886842,100.0
183.0,HERB01,45.951782753385004,100.0
183.0,HERB02,18.6838083782,100.0
184.0,HERB01,65.08552596279,100.0
184.0,BARELAND01,34.877642757100006,100.0
184.0,HERB02,0.0368312801752,100.0
185.0,HERB01,122.69284259028001,166.933358032
185.0,HERB02,31.0939536953,166.933358032
185.0,BARELAND01,5.22411458663,166.933358032
185.0,HERB03,7.92284457709,166.933358032
