Cell_Index,Assigned_c,Sum of Shape_Area,Area
802.0,FARMLAND03,5.05312341016,100.0
802.0,FARMLAND01,51.3189212213,100.0
803.0,BARELAND01,0.0167766507519,100.0
803.0,TREE01,7.89155850067,100.0
803.0,FARMLAND02,92.091664848554,100.0
823.0,unclassified,69.5270000026,100.0
824.0,unclassified,100.000000000008,100.0
825.0,unclassified,100.00000000005,100.0
826.0,unclassified,100.0,100.0
827.0,SHRUB01,23.0113963623,100.0
827.0,FARMLAND03,27.8888270076,100.0
827.0,unclassified,49.09977663,100.0
828.0,FARMLAND03,84.1604479117,100.0
828.0,HERB02,0.0126087000517,100.0
828.0,SHRUB01,12.6238098189,100.0
828.0,FARMLAND01,3.20313356937,100.0
829.0,FARMLAND03,40.357975692889994,100.0
829.0,HERB02,13.92318402931,100.0
829.0,FARMLAND01,45.7188402779,100.0
830.0,HERB02,43.7885775206,100.0
830.0,FARMLAND03,55.93504779960379,100.0
830.0,FARMLAND01,0.276374679783,100.0
831.0,BARELAND01,45.722581477990005,100.0
831.0,HERB02,5.74083945038,100.0
831.0,FARMLAND03,46.91304155159,100.0
831.0,FARMLAND01,1.62353752008,100.0
832.0,FARMLAND02,18.343181259201998,100.0
832.0,FARMLAND01,16.76650699855,100.0
832.0,BARELAND01,59.051935132400004,100.0
832.0,FARMLAND03,2.5397593203,100.0
832.0,TREE01,3.29861728955,100.0
833.0,HERB02,0.164593090272,100.0
833.0,SHRUB01,27.2257169002,100.0
833.0,FARMLAND02,41.4118242786,100.0
833.0,FARMLAND01,3.14930952157,100.0
833.0,FARMLAND03,0.00155402001624,100.0
833.0,TREE01,14.96139438978,100.0
833.0,TREE02,12.9920042995,100.0
833.0,BARELAND01,0.0936034999905,100.0
834.0,FARMLAND02,3.63213885933,100.0
834.0,BARELAND01,25.34545036137,100.0
834.0,HERB02,13.1284374995,100.0
834.0,SHRUB01,9.54274087063,100.0
834.0,FARMLAND03,42.2780082489,100.0
834.0,TREE01,6.07322416026,100.0
835.0,FARMLAND02,5.79955403809,100.0
835.0,WATER01,12.131010281,100.0
835.0,BARELAND01,59.0751341922,100.0
835.0,TREE01,0.789332359236,100.0
835.0,FARMLAND03,19.6728687894,100.0
835.0,FARMLAND01,2.5321003401,100.0
836.0,FARMLAND02,37.759515539159,100.0
836.0,BARELAND01,55.70258115990001,100.0
836.0,WATER01,2.04377228067,100.0
836.0,TREE01,4.49413102032,100.0
856.0,unclassified,69.5270000026,100.0
857.0,unclassified,100.000000000053,100.0
858.0,unclassified,100.00000000002,100.0
859.0,unclassified,100.0,100.0
860.0,FARMLAND03,31.843318827799997,100.0
860.0,FARMLAND01,7.79672630994,100.0
860.0,TREE01,5.39008867163,100.0
860.0,FARMLAND02,2.10774656013,100.0
860.0,SHRUB01,20.3094331606,100.0
860.0,unclassified,32.55268647,100.0
861.0,FARMLAND03,82.11996601006399,100.0
861.0,FARMLAND01,8.200706981599,100.0
861.0,SHRUB01,9.67932700837,100.0
862.0,HERB02,15.355237959850001,100.0
862.0,FARMLAND03,81.19914813886,100.0
862.0,FARMLAND01,3.44561390133,100.0
863.0,HERB02,43.91839890745,100.0
863.0,FARMLAND03,21.13713949236,100.0
863.0,SHRUB01,34.9444616002,100.0
864.0,FARMLAND03,54.08339086918,100.0
864.0,TREE02,28.8070497223,100.0
864.0,SHRUB01,10.312693929,100.0
864.0,HERB02,6.79686547949,100.0
865.0,FARMLAND01,12.60991726221,100.0
865.0,FARMLAND03,50.8845634787,100.0
865.0,TREE02,3.67670201051,100.0
865.0,FARMLAND02,20.4198502498,100.0
865.0,BARELAND01,12.4089669987,100.0
866.0,FARMLAND01,51.57362009975701,100.0
866.0,BARELAND01,1.69851500995,100.0
866.0,FARMLAND03,11.2643814299,100.0
866.0,HERB02,13.2457309905,100.0
866.0,SHRUB01,7.42995544016,100.0
866.0,FARMLAND02,14.7877970298,100.0
867.0,TREE01,2.2806909295,100.0
867.0,FARMLAND02,43.41086984311,100.0
867.0,FARMLAND01,5.23344951041,100.0
867.0,BARELAND01,40.93116415705,100.0
867.0,HERB02,8.1358479799,100.0
867.0,SHRUB01,0.00797758002392,100.0
868.0,FARMLAND02,55.470083011938996,100.0
868.0,WATER01,18.498303,100.0
868.0,BARELAND01,26.031613988,100.0
869.0,FARMLAND02,85.97858565050001,100.0
869.0,BARELAND01,12.96398082909,100.0
869.0,WATER01,1.05743352048,100.0
889.0,unclassified,69.52700000258,100.0
890.0,unclassified,100.000000000001,100.0
891.0,unclassified,100.00000000002,100.0
892.0,unclassified,100.0,100.0
893.0,FARMLAND01,10.2883045485483,100.0
893.0,FARMLAND03,16.88232152188,100.0
893.0,SHRUB01,12.6674905016,100.0
893.0,TREE01,44.1594258382,100.0
893.0,unclassified,16.0024575897,100.0
894.0,FARMLAND03,76.0093237091009,100.0
894.0,FARMLAND01,10.591762609029999,100.0
894.0,SHRUB01,8.99229585098,100.0
894.0,TREE01,4.40661783092,100.0
895.0,FARMLAND03,79.14706142859349,100.0
895.0,HERB02,13.1687809618,100.0
895.0,FARMLAND01,6.60225184935,100.0
895.0,SHRUB01,1.08190576031,100.0
896.0,TREE01,3.03540093002,100.0
896.0,SHRUB01,0.774529879203,100.0
896.0,FARMLAND03,87.450052240261,100.0
896.0,HERB02,8.7400169505,100.0
897.0,FARMLAND03,52.648671640029995,100.0
897.0,TREE01,3.06351142999,100.0
897.0,SHRUB01,11.8887138896,100.0
897.0,FARMLAND01,7.9889756406,100.0
897.0,HERB02,11.9608912508,100.0
897.0,TREE02,12.449236149,100.0
898.0,HERB02,3.60926070071,100.0
898.0,FARMLAND01,65.7723950386302,100.0
898.0,FARMLAND02,5.48094339098,100.0
898.0,FARMLAND03,22.01327687984,100.0
898.0,TREE02,3.12412398978,100.0
899.0,FARMLAND02,1.2243811199833,100.0
899.0,FARMLAND01,98.77561888013,100.0
900.0,TREE01,9.12915538951,100.0
900.0,FARMLAND02,56.048495099042704,100.0
900.0,FARMLAND01,34.489442581800006,100.0
900.0,BARELAND01,0.332906929771,100.0
901.0,TREE01,3.05300007001,100.0
901.0,BARELAND01,11.2347750405,100.0
901.0,FARMLAND01,7.16000541948,100.0
901.0,FARMLAND02,78.552219470022,100.0
902.0,BARELAND01,38.44253353953,100.0
902.0,FARMLAND02,61.5574664605,100.0
923.0,unclassified,69.52700000255999,100.0
924.0,unclassified,100.0,100.0
925.0,unclassified,99.99999999996,100.0
926.0,TREE02,2.23408698949,100.0
926.0,unclassified,97.66305625039999,100.0
926.0,SHRUB01,0.102856760168,100.0
927.0,TREE02,8.67941590131,100.0
927.0,SHRUB01,50.273114389679996,100.0
927.0,HERB02,0.950309480415,100.0
927.0,FARMLAND01,13.7183900287,100.0
927.0,unclassified,1.78954468994,100.0
927.0,FARMLAND03,24.34118711,100.0
927.0,TREE01,0.248038399882,100.0
928.0,SHRUB01,4.669055108555,100.0
928.0,FARMLAND03,85.34108224118,100.0
928.0,HERB02,2.7579481307,100.0
928.0,FARMLAND01,7.23191451959,100.0
929.0,TREE02,0.96245456966,100.0
929.0,FARMLAND03,43.229814186605005,100.0
929.0,FARMLAND01,17.1641848597,100.0
929.0,SHRUB01,22.9526031431,100.0
929.0,HERB02,15.690943241,100.0
930.0,TREE01,20.26372988873,100.0
930.0,TREE02,10.3749842014,100.0
930.0,FARMLAND03,68.247225640316,100.0
930.0,SHRUB01,0.00266559990379,100.0
930.0,HERB02,1.11139466962,100.0
931.0,SHRUB01,18.97346778111,100.0
931.0,TREE02,0.00362064006846,100.0
931.0,TREE01,64.78195759994,100.0
931.0,FARMLAND03,16.2409539789,100.0
932.0,TREE01,53.005535820990005,100.0
932.0,HERB02,5.12373960968,100.0
932.0,FARMLAND01,12.957159918613,100.0
932.0,FARMLAND02,18.9364071208,100.0
932.0,FARMLAND03,9.97715752985,100.0
933.0,SHRUB01,0.467230780921,100.0
933.0,FARMLAND02,19.097206800792,100.0
933.0,FARMLAND01,73.6258057675223,100.0
933.0,TREE01,6.80975665076,100.0
934.0,HERB02,1.38216987025,100.0
934.0,SHRUB01,0.381464279672,100.0
934.0,TREE01,16.94652549612,100.0
934.0,FARMLAND02,30.581953081800002,100.0
934.0,FARMLAND01,50.707887272203,100.0
935.0,HERB02,1.64751420002,100.0
935.0,SHRUB01,10.5627711322,100.0
935.0,TREE01,15.1244356316,100.0
935.0,BARELAND01,72.3009075367,100.0
935.0,FARMLAND02,0.364371499423,100.0
936.0,FARMLAND02,8.96302092964,100.0
936.0,TREE02,1.82288648071,100.0
936.0,SHRUB01,2.42391630024,100.0
936.0,BARELAND01,84.5860904979,100.0
958.0,unclassified,69.5270000025,100.0
959.0,unclassified,100.0,100.0
960.0,unclassified,100.0,100.0
961.0,SHRUB01,12.97426035,100.0
961.0,TREE02,4.12655143027,100.0
961.0,unclassified,82.8991882197,100.0
962.0,SHRUB01,50.235657372463,100.0
962.0,FARMLAND03,0.566771289866,100.0
962.0,TREE02,48.64732632823,100.0
962.0,HERB02,0.253778579754,100.0
962.0,FARMLAND01,0.296466429694,100.0
963.0,SHRUB01,19.250817611973,100.0
963.0,TREE02,49.33148534979,100.0
963.0,TREE01,3.28165241046,100.0
963.0,FARMLAND03,26.13963696821,100.0
963.0,HERB02,1.99640765959,100.0
964.0,SHRUB01,87.56355812046499,100.0
964.0,TREE02,1.711691189117,100.0
964.0,FARMLAND03,9.180286941536,100.0
964.0,HERB02,1.54446374886,100.0
965.0,SHRUB01,27.187651341384,100.0
965.0,TREE01,19.94166163285,100.0
965.0,TREE02,42.666686874199996,100.0
965.0,FARMLAND03,10.204000151605001,100.0
966.0,SHRUB01,50.03107322688,100.0
966.0,TREE01,40.712532752659996,100.0
966.0,TREE02,9.25639402048,100.0
967.0,TREE02,29.092025278498298,100.0
967.0,SHRUB01,17.588478722930002,100.0
967.0,TREE01,53.31949599864,100.0
968.0,FARMLAND03,0.322596280139,100.0
968.0,TREE02,12.0399295695,100.0
968.0,SHRUB01,66.7438409901,100.0
968.0,FARMLAND02,0.0295664099824,100.0
968.0,FARMLAND01,0.726376550396,100.0
968.0,TREE01,20.1376901999,100.0
969.0,FARMLAND01,46.55737553941999,100.0
969.0,FARMLAND03,2.0918256596,100.0
969.0,HERB02,13.6414339097,100.0
969.0,SHRUB01,36.8662995721,100.0
969.0,TREE01,0.0825625999419,100.0
969.0,FARMLAND02,0.760502719256,100.0
970.0,BARELAND01,2.269330349905,100.0
970.0,SHRUB01,66.7871441601,100.0
970.0,FARMLAND01,11.2103007111,100.0
970.0,HERB02,17.4181141298,100.0
970.0,TREE02,2.22718735925,100.0
970.0,TREE01,0.0879232898792,100.0
971.0,BARELAND01,17.0135975900934,100.0
971.0,TREE01,6.42096204905,100.0
971.0,FARMLAND02,41.8453452786969,100.0
971.0,SHRUB01,5.738124330956,100.0
971.0,TREE02,28.9819707512,100.0
993.0,unclassified,69.52700000249999,100.0
994.0,unclassified,100.0,100.0
995.0,unclassified,100.0,100.0
996.0,SHRUB01,28.41548956171,100.0
