Cell_Index,Assigned_c,Sum of Shape_Area,Area
469.0,unclassified,97.7448913944,105.242808133
470.0,unclassified,97.2409999929,100.0
471.0,unclassified,97.2409999929,100.0
472.0,unclassified,47.6860139891,100.0
477.0,unclassified,122.56159487480001,122.562290291
478.0,unclassified,100.0,100.0
479.0,unclassified,100.0,100.0
480.0,unclassified,100.0,100.0
481.0,unclassified,49.0390000027,100.0
484.0,unclassified,151.514713542,151.514691944
485.0,unclassified,100.00000000000901,100.0
486.0,unclassified,100.00000000002,100.0
487.0,unclassified,100.0,100.0
488.0,unclassified,100.0,100.0
489.0,unclassified,59.20288331023,136.210146302
490.0,unclassified,127.608774241,127.609589939
491.0,unclassified,136.02029804,136.020777286
492.0,unclassified,100.0,100.0
493.0,unclassified,100.00000000004,100.0
494.0,unclassified,100.0,100.0
495.0,unclassified,134.88272588295,134.88235305
496.0,unclassified,103.0644752039,103.064253862
497.0,BARELAND01,12.1665087879,120.362157372
497.0,HERB01,108.19423560610001,120.362157372
498.0,unclassified,112.4962760108,132.181562707
498.0,BARELAND01,0.927212539683,132.181562707
498.0,HERB01,18.75777446824,132.181562707
499.0,unclassified,100.0,100.0
500.0,unclassified,100.0,100.0
501.0,unclassified,99.99999999999,100.0
502.0,unclassified,100.00000000006,100.0
503.0,unclassified,137.77855252463,137.778826381
504.0,BARELAND01,0.762326749382,121.33956236
504.0,HERB01,100.9538167176,121.33956236
504.0,HERB02,1.56147308131,121.33956236
504.0,HERB03,18.059455045653,121.33956236
505.0,HERB01,123.7525758607,131.941239296
505.0,WATER02,8.18858125969,131.941239296
506.0,HERB01,43.20232759201,100.0
506.0,WATER02,56.7976724079,100.0
507.0,HERB01,10.952730811,100.0
507.0,WATER02,24.6661872478,100.0
507.0,unclassified,64.3810819412,100.0
508.0,unclassified,100.0,100.0
509.0,unclassified,100.0,100.0
510.0,unclassified,100.0,100.0
511.0,unclassified,100.00000000003801,100.0
512.0,unclassified,136.109526120432,136.108669767
513.0,BARELAND01,0.120067100037,174.538256526
513.0,HERB01,50.400423348451994,174.538256526
513.0,HERB02,67.19609607616,174.538256526
513.0,HERB03,29.7957173661,174.538256526
513.0,WATER02,27.02448897908,174.538256526
514.0,HERB01,60.42785008215,100.0
514.0,WATER02,21.138742129893004,100.0
514.0,HERB03,0.321404830898,100.0
514.0,HERB02,18.1106894693,100.0
515.0,HERB01,28.20053873118,100.0
515.0,WATER02,63.42250970479999,100.0
515.0,HERB02,8.37581482091,100.0
516.0,WATER02,59.560807503086,100.0
516.0,HERB01,40.438449918245,100.0
517.0,WATER02,53.35697094875,100.0
517.0,unclassified,46.6430290513,100.0
518.0,unclassified,100.0,100.0
519.0,unclassified,100.0,100.0
520.0,unclassified,100.0,100.0
521.0,unclassified,135.07929469520002,135.079170333
522.0,HERB02,142.477849635307,170.524716372
522.0,BARELAND01,2.70627196672,170.524716372
522.0,HERB01,24.0282052408,170.524716372
522.0,HERB03,1.31099751929,170.524716372
523.0,HERB02,53.68782826931999,100.0
523.0,WATER02,24.238063308119003,100.0
523.0,HERB01,22.0751401608,100.0
524.0,WATER02,37.1251026131203,100.0
524.0,HERB02,26.243318199570002,100.0
524.0,HERB01,36.63289267516,100.0
525.0,WATER02,6.1713935712920005,100.0
525.0,HERB02,0.00327473995143,100.0
525.0,HERB01,93.8264684318,100.0
526.0,HERB01,23.663262288334618,100.0
526.0,WATER02,76.3374802904,100.0
527.0,unclassified,28.9122090115,100.0
527.0,WATER02,71.08779098853742,100.0
528.0,unclassified,100.0,100.0
529.0,unclassified,99.99999999989998,100.0
530.0,unclassified,100.0,100.0
531.0,unclassified,126.23344243349999,126.233475507
532.0,HERB01,55.91612105912,154.013795955
532.0,HERB02,80.26731643886,154.013795955
532.0,HERB03,17.8304537186,154.013795955
533.0,HERB02,27.579547742280003,100.0
