FID_4,FID_1,Count,Length,Area,Cell_Index,Mesh_Name,FID_SGHUAV,Assigned_c,Shape_Leng,Shape_Area
722,722.0,5.0,40.0,100.0,212.0,A2,736,BARELAND01,23.949000001,10.6951485817
722,722.0,5.0,40.0,100.0,212.0,A2,801,BARELAND01,2.21520000137,0.168879060903
723,723.0,5.0,40.0,100.0,213.0,A2,680,BARELAND01,20.4783999976,12.2484602152
723,723.0,5.0,40.0,100.0,213.0,A2,728,BARELAND01,18.7591999974,6.68443940197
723,723.0,5.0,40.0,100.0,213.0,A2,729,HERB01,30.1551999934,14.3150916565
723,723.0,5.0,40.0,100.0,213.0,A2,730,HERB02,43.9658000004,54.0848252721
723,723.0,5.0,40.0,100.0,213.0,A2,731,BARELAND01,16.6401999984,8.52756783119
723,723.0,5.0,40.0,100.0,213.0,A2,733,HERB02,2.20400000177,0.151921679742
723,723.0,5.0,40.0,100.0,213.0,A2,798,HERB01,12.0823999997,3.7315713315
723,723.0,5.0,40.0,100.0,213.0,A2,800,BARELAND01,4.28119999915,0.256122611809
724,724.0,5.0,40.0,100.0,214.0,A2,727,HERB02,18.2939999998,14.1076895891
724,724.0,5.0,40.0,100.0,214.0,A2,728,BARELAND01,44.1226000041,76.9653713561
724,724.0,5.0,40.0,100.0,214.0,A2,730,HERB02,8.22120000049,2.44460428113
724,724.0,5.0,40.0,100.0,214.0,A2,797,BARELAND01,5.90440000221,0.979516242059
724,724.0,5.0,40.0,100.0,214.0,A2,798,HERB01,16.4688001708,5.50316755102
725,725.0,5.0,40.0,100.0,215.0,A2,679,FARMLAND01,33.6934000067,14.5405315837
725,725.0,5.0,40.0,100.0,215.0,A2,725,FARMLAND01,42.4530000072,17.5313455793
725,725.0,5.0,40.0,100.0,215.0,A2,726,FARMLAND01,38.8652000138,14.4946051924
725,725.0,5.0,40.0,100.0,215.0,A2,727,HERB02,27.5797999967,22.2865173576
725,725.0,5.0,40.0,100.0,215.0,A2,728,BARELAND01,17.2549999971,8.48494178656
725,725.0,5.0,40.0,100.0,215.0,A2,796,FARMLAND01,16.3862000052,6.70306341397
725,725.0,5.0,40.0,100.0,215.0,A2,797,BARELAND01,11.2244000025,5.09372898299
725,725.0,5.0,40.0,100.0,215.0,A2,799,BARELAND01,27.3806000219,9.2599714613
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,619,HERB02,35.3868095268,22.1295299158
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,620,HERB02,36.6160237161,25.4515733405
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,621,HERB02,6.59538767035,0.552359910356
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,622,HERB02,48.7026000023,16.2204196574
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,623,BARELAND01,3.66654601781,0.335726660157
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,624,HERB02,1.24375724183,0.0502623100477
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,681,BARELAND01,29.5109999981,7.72259990098
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,682,HERB02,27.435800001,15.8846136155
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,683,BARELAND01,70.9886812716,69.8750344788
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,684,BARELAND01,13.9905764394,3.04855644123
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,730,HERB02,5.71479999833,0.996762160561
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,734,BARELAND01,31.8333508664,16.2036300737
730,730.0,6.0,52.4016144664,178.935326274,220.0,A2,735,BARELAND01,4.91243773289,0.463631130955
731,731.0,5.0,40.0,100.0,221.0,A2,618,BARELAND01,26.8498000018,23.5558821763
731,731.0,5.0,40.0,100.0,221.0,A2,619,HERB02,45.8682000004,38.8188924667
731,731.0,5.0,40.0,100.0,221.0,A2,681,BARELAND01,18.2268000003,8.7099042617
731,731.0,5.0,40.0,100.0,221.0,A2,682,HERB02,8.54979999922,1.77628793052
731,731.0,5.0,40.0,100.0,221.0,A2,729,HERB01,13.9754000101,4.54774153942
731,731.0,5.0,40.0,100.0,221.0,A2,730,HERB02,48.3834000044,22.5912916254
732,732.0,5.0,40.0,100.0,222.0,A2,567,FARMLAND01,3.85779999942,0.335143858757
732,732.0,5.0,40.0,100.0,222.0,A2,568,FARMLAND01,0.0502000004053,0.000157380002308
732,732.0,5.0,40.0,100.0,222.0,A2,617,BARELAND01,28.9475999977,15.5686624529
732,732.0,5.0,40.0,100.0,222.0,A2,618,BARELAND01,37.949199995,50.2757432115
732,732.0,5.0,40.0,100.0,222.0,A2,680,BARELAND01,30.6306000017,26.9990091545
732,732.0,5.0,40.0,100.0,222.0,A2,728,BARELAND01,4.00460000709,0.183108380555
732,732.0,5.0,40.0,100.0,222.0,A2,729,HERB01,14.4083999991,6.3485814219
732,732.0,5.0,40.0,100.0,222.0,A2,730,HERB02,3.46200000122,0.289594140007
733,733.0,5.0,40.0,100.0,223.0,A2,567,FARMLAND01,9.65140000172,1.4430050495
733,733.0,5.0,40.0,100.0,223.0,A2,568,FARMLAND01,34.6200000048,23.7185188421
733,733.0,5.0,40.0,100.0,223.0,A2,617,BARELAND01,25.3565999977,14.7483055455
733,733.0,5.0,40.0,100.0,223.0,A2,679,FARMLAND01,16.8530000038,7.43058339195
733,733.0,5.0,40.0,100.0,223.0,A2,680,BARELAND01,1.08459999599,0.0389112198293
733,733.0,5.0,40.0,100.0,223.0,A2,727,HERB02,43.6511999946,39.7947638952
733,733.0,5.0,40.0,100.0,223.0,A2,728,BARELAND01,19.1309999991,12.8259120559
734,734.0,5.0,40.0,100.0,224.0,A2,568,FARMLAND01,7.28499999456,2.06321037769
734,734.0,5.0,40.0,100.0,224.0,A2,615,SHRUB01,17.2059999909,7.94695504126
734,734.0,5.0,40.0,100.0,224.0,A2,616,HERB01,38.146799989,22.9003218039
734,734.0,5.0,40.0,100.0,224.0,A2,679,FARMLAND01,44.2587999981,64.0830826475
734,734.0,5.0,40.0,100.0,224.0,A2,727,HERB02,12.3239999991,3.00643012971
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,442,BARELAND01,0.167592516068,0.0011985999797
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,525,FARMLAND01,6.73379999585,0.765597508804
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,526,FARMLAND01,9.97779999301,1.31235874892
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,527,BARELAND01,28.2356787418,21.7577815685
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,567,FARMLAND01,6.55459999666,1.15984075799
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,568,FARMLAND01,3.54019999877,0.444414279848
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,569,HERB02,25.8585999999,6.54978396075
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,618,BARELAND01,52.1315999962,92.0362385862
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,619,HERB02,24.5440095317,10.54593308
737,737.0,6.0,47.7490769428,140.007812266,227.0,A2,620,HERB02,16.3721629998,5.43488832564
738,738.0,5.0,40.0,100.0,228.0,A2,566,HERB01,5.61379999667,0.967898909099
738,738.0,5.0,40.0,100.0,228.0,A2,567,FARMLAND01,39.7800000049,9.85752356064
738,738.0,5.0,40.0,100.0,228.0,A2,568,FARMLAND01,40.6346000023,51.8947511161
738,738.0,5.0,40.0,100.0,228.0,A2,617,BARELAND01,6.45540000126,1.53231706062
738,738.0,5.0,40.0,100.0,228.0,A2,618,BARELAND01,34.0442000087,35.7475093536
739,739.0,5.0,40.0,100.0,229.0,A2,564,BARELAND01,12.7268000003,5.33436869647
739,739.0,5.0,40.0,100.0,229.0,A2,565,FARMLAND01,33.581000004,15.9744794368
739,739.0,5.0,40.0,100.0,229.0,A2,566,HERB01,38.5962000061,28.6782052406
739,739.0,5.0,40.0,100.0,229.0,A2,568,FARMLAND01,38.5368000045,48.7338052657
739,739.0,5.0,40.0,100.0,229.0,A2,614,SHRUB01,6.25939999893,0.500685469906
739,739.0,5.0,40.0,100.0,229.0,A2,616,HERB01,4.63760000095,0.778455890464
740,740.0,5.0,40.0,100.0,230.0,A2,563,FARMLAND01,23.8446000107,9.43397372199
740,740.0,5.0,40.0,100.0,230.0,A2,565,FARMLAND01,24.5523999967,14.6701769989
740,740.0,5.0,40.0,100.0,230.0,A2,566,HERB01,6.62600000016,1.2003293089
740,740.0,5.0,40.0,100.0,230.0,A2,568,FARMLAND01,4.85640000179,0.710998310393
740,740.0,5.0,40.0,100.0,230.0,A2,614,SHRUB01,44.6245999988,54.121198641
740,740.0,5.0,40.0,100.0,230.0,A2,615,SHRUB01,11.1286000106,4.47487030245
740,740.0,5.0,40.0,100.0,230.0,A2,616,HERB01,26.9073999953,15.2662569362
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,479,HERB01,22.7654292832,12.6081032957
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,480,FARMLAND01,7.87532241527,0.817824381268
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,483,HERB02,15.6434876441,7.09223073052
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,524,FARMLAND01,24.274837566,11.527913335
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,525,FARMLAND01,49.5998000056,24.0144574918
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,526,FARMLAND01,34.7598000038,14.1026424514
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,527,BARELAND01,27.6748159474,19.7155680147
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,567,FARMLAND01,6.62760000117,1.09683273041
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,568,FARMLAND01,23.458600007,8.23539624343
742,742.0,5.0,44.4974667749,100.822965996,232.0,A2,618,BARELAND01,13.219200002,1.61106499356
743,743.0,5.0,40.0,100.0,233.0,A2,476,HERB01,1.63299999759,0.111767759627
743,743.0,5.0,40.0,100.0,233.0,A2,479,HERB01,16.833399998,7.83758998677
743,743.0,5.0,40.0,100.0,233.0,A2,480,FARMLAND01,36.8771999944,14.0797246081
743,743.0,5.0,40.0,100.0,233.0,A2,520,SHRUB01,10.2253999971,3.78452881925
743,743.0,5.0,40.0,100.0,233.0,A2,522,FARMLAND01,21.0389999989,8.28057172017
743,743.0,5.0,40.0,100.0,233.0,A2,523,BARELAND01,21.4633999951,9.5264360571
743,743.0,5.0,40.0,100.0,233.0,A2,524,FARMLAND01,0.461200000718,0.0114105300141
743,743.0,5.0,40.0,100.0,233.0,A2,525,FARMLAND01,1.25439999998,0.066270269893
743,743.0,5.0,40.0,100.0,233.0,A2,564,BARELAND01,0.501600001007,0.00306891010507
743,743.0,5.0,40.0,100.0,233.0,A2,565,FARMLAND01,14.7795999944,1.92914304968
743,743.0,5.0,40.0,100.0,233.0,A2,566,HERB01,35.0504000038,24.6956087728
743,743.0,5.0,40.0,100.0,233.0,A2,568,FARMLAND01,29.2986000031,29.6738795165
744,744.0,6.0,46.4412747814,135.81683954,234.0,A2,475,SHRUB01,44.6387197768,39.6617202295
744,744.0,6.0,46.4412747814,135.81683954,234.0,A2,480,FARMLAND01,1.71939999796,0.113388489902
744,744.0,6.0,46.4412747814,135.81683954,234.0,A2,520,SHRUB01,35.2050408123,29.6831339879
744,744.0,6.0,46.4412747814,135.81683954,234.0,A2,522,FARMLAND01,43.2582000028,10.6374722471
744,744.0,6.0,46.4412747814,135.81683954,234.0,A2,564,BARELAND01,29.9224000033,12.3173525641
744,744.0,6.0,46.4412747814,135.81683954,234.0,A2,565,FARMLAND01,26.3968000021,8.52463383328
744,744.0,6.0,46.4412747814,135.81683954,234.0,A2,566,HERB01,8.1884000022,1.64449068067
744,744.0,6.0,46.4412747814,135.81683954,234.0,A2,614,SHRUB01,31.412600005,24.4818296349
745,745.0,5.0,43.5890000782,99.4357074173,235.0,A2,614,SHRUB01,44.9693888398,45.8664763904
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,437,HERB01,25.4961830706,16.2720715592
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,438,SHRUB01,15.9378070699,5.91034139092
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,475,SHRUB01,37.9091052657,35.5300518922
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,476,HERB01,33.4268000051,19.8649028503
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,477,FARMLAND01,20.2574620287,2.78782356982
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,478,SHRUB02,36.2588331686,30.3610760415
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,479,HERB01,2.497276039,0.100360155207
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,480,FARMLAND01,16.0340055502,6.66233679195
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,520,SHRUB01,13.2708408141,5.79330997175
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,522,FARMLAND01,3.44360000081,0.202868550064
746,746.0,6.0,47.9249429686,140.814728049,236.0,A2,523,BARELAND01,26.2159480343,13.9587381198
527,527.0,5.0,40.0,100.0,17.0,A2,1818,BARELAND01,8.51139999367,1.07341431787
527,527.0,5.0,40.0,100.0,17.0,A2,1900,BARELAND01,26.6023999974,23.8002194982
528,528.0,5.0,40.0,100.0,18.0,A2,1856,BARELAND01,16.6191999968,10.2857524385
528,528.0,5.0,40.0,100.0,18.0,A2,1900,BARELAND01,38.8397999927,34.6640941006
529,529.0,5.0,40.0,100.0,19.0,A2,1816,FARMLAND01,25.672399994,15.3941254081
529,529.0,5.0,40.0,100.0,19.0,A2,1856,BARELAND01,21.5363999903,15.640937065
529,529.0,5.0,40.0,100.0,19.0,A2,1899,BARELAND01,23.9157999922,12.7076477979
530,530.0,5.0,40.0,100.0,20.0,A2,1816,FARMLAND01,44.5289999936,59.7851640817
530,530.0,5.0,40.0,100.0,20.0,A2,1855,HERB01,16.1651999988,6.08251486116
530,530.0,5.0,40.0,100.0,20.0,A2,1898,FARMLAND01,8.72539999709,1.9127240804
531,531.0,5.0,45.4611989971,122.225809391,21.0,A2,1815,FARMLAND01,42.889366105,32.969600363
531,531.0,5.0,45.4611989971,122.225809391,21.0,A2,1852,FARMLAND01,3.61617536918,0.416782930163
531,531.0,5.0,45.4611989971,122.225809391,21.0,A2,1855,HERB01,28.4944000002,17.6774742862
532,532.0,6.0,46.7830058711,137.432416155,22.0,A2,1766,BARELAND01,13.0186648317,2.81262171339
532,532.0,6.0,46.7830058711,137.432416155,22.0,A2,1818,BARELAND01,43.0406472622,99.729239368
532,532.0,6.0,46.7830058711,137.432416155,22.0,A2,1857,BARELAND01,18.1127546938,7.34050957082
533,533.0,5.0,40.0,100.0,23.0,A2,1765,BARELAND01,7.90479999781,2.53264634769
533,533.0,5.0,40.0,100.0,23.0,A2,1818,BARELAND01,44.0157999992,48.4609672073
533,533.0,5.0,40.0,100.0,23.0,A2,1900,BARELAND01,42.6752000004,46.1390870319
534,534.0,5.0,40.0,100.0,24.0,A2,1817,HERB02,29.0043999963,29.5329072362
534,534.0,5.0,40.0,100.0,24.0,A2,1856,BARELAND01,22.7248000056,10.006580064
534,534.0,5.0,40.0,100.0,24.0,A2,1900,BARELAND01,38.7308000047,60.4605126998
535,535.0,5.0,40.0,100.0,25.0,A2,1654,FARMLAND01,13.7743999977,2.42014756139
535,535.0,5.0,40.0,100.0,25.0,A2,1763,HERB01,11.2359999996,2.55125668779
535,535.0,5.0,40.0,100.0,25.0,A2,1816,FARMLAND01,46.029000001,71.4215502209
535,535.0,5.0,40.0,100.0,25.0,A2,1817,HERB02,13.7740000002,4.11369941742
535,535.0,5.0,40.0,100.0,25.0,A2,1856,BARELAND01,23.9932000004,17.446601391
535,535.0,5.0,40.0,100.0,25.0,A2,1899,BARELAND01,9.71580000035,2.04674472147
536,536.0,5.0,40.0,100.0,26.0,A2,1706,FARMLAND01,7.26979999803,1.66931373829
536,536.0,5.0,40.0,100.0,26.0,A2,1816,FARMLAND01,32.9973999988,49.8209324687
536,536.0,5.0,40.0,100.0,26.0,A2,1853,FARMLAND01,27.4397999961,14.4085567012
536,536.0,5.0,40.0,100.0,26.0,A2,1855,HERB01,31.4717999976,18.815143412
537,537.0,6.0,45.2492407506,106.803865017,27.0,A2,1705,unclassified,0.227639543205,0.000796725016528
537,537.0,6.0,45.2492407506,106.803865017,27.0,A2,1814,FARMLAND01,24.4099397692,6.6544850927
537,537.0,6.0,45.2492407506,106.803865017,27.0,A2,1815,FARMLAND01,40.0267493264,35.945853681
537,537.0,6.0,45.2492407506,106.803865017,27.0,A2,1852,FARMLAND01,11.9175200051,1.1283161344
537,537.0,6.0,45.2492407506,106.803865017,27.0,A2,1853,FARMLAND01,51.7681125443,61.6511853767
537,537.0,6.0,45.2492407506,106.803865017,27.0,A2,1855,HERB01,8.10700000264,1.42355564214
538,538.0,6.0,48.780710904,132.844754892,28.0,A2,1710,HERB02,2.70592176338,0.173070699979
538,538.0,6.0,48.780710904,132.844754892,28.0,A2,1766,BARELAND01,48.3574648391,86.9810638896
538,538.0,6.0,48.780710904,132.844754892,28.0,A2,1818,BARELAND01,3.22104726863,0.378672784978
538,538.0,6.0,48.780710904,132.844754892,28.0,A2,1857,BARELAND01,46.4557247533,45.3122287798
539,539.0,5.0,40.0,100.0,29.0,A2,1765,BARELAND01,44.2222000081,54.6797628231
539,539.0,5.0,40.0,100.0,29.0,A2,1766,BARELAND01,30.1858000085,22.5016724575
539,539.0,5.0,40.0,100.0,29.0,A2,1818,BARELAND01,36.6510000117,22.8185647195
540,540.0,5.0,40.0,100.0,30.0,A2,1709,BARELAND01,12.1991999932,3.50868479646
540,540.0,5.0,40.0,100.0,30.0,A2,1764,BARELAND01,30.7273999974,30.2187598982
540,540.0,5.0,40.0,100.0,30.0,A2,1765,BARELAND01,42.2321999948,49.9662650669
540,540.0,5.0,40.0,100.0,30.0,A2,1817,HERB02,5.37200000137,0.605389380972
540,540.0,5.0,40.0,100.0,30.0,A2,1818,BARELAND01,13.6928000003,6.32584390246
540,540.0,5.0,40.0,100.0,30.0,A2,1900,BARELAND01,16.5156000052,9.37505695494
541,541.0,5.0,40.0,100.0,31.0,A2,1654,FARMLAND01,11.5645999964,5.17981519958
541,541.0,5.0,40.0,100.0,31.0,A2,1763,HERB01,27.7463999987,14.7021344273
541,541.0,5.0,40.0,100.0,31.0,A2,1764,BARELAND01,25.3989999853,10.7282168952
541,541.0,5.0,40.0,100.0,31.0,A2,1817,HERB02,47.3081999961,65.5307108052
541,541.0,5.0,40.0,100.0,31.0,A2,1900,BARELAND01,14.1576000061,3.85912267281
542,542.0,5.0,40.0,100.0,32.0,A2,1654,FARMLAND01,48.2487999927,62.0959908509
542,542.0,5.0,40.0,100.0,32.0,A2,1763,HERB01,20.9675999992,8.32688007059
542,542.0,5.0,40.0,100.0,32.0,A2,1816,FARMLAND01,33.1945999935,28.1987243981
542,542.0,5.0,40.0,100.0,32.0,A2,1817,HERB02,8.75240000151,1.37840468045
543,543.0,6.0,48.0108652365,141.123733778,33.0,A2,1654,FARMLAND01,9.80819999985,2.71318662812
543,543.0,6.0,48.0108652365,141.123733778,33.0,A2,1705,unclassified,11.2853949886,2.70149480253
543,543.0,6.0,48.0108652365,141.123733778,33.0,A2,1706,FARMLAND01,45.5246000085,67.6451632057
543,543.0,6.0,48.0108652365,141.123733778,33.0,A2,1762,FARMLAND01,32.1709999945,14.5655772663
543,543.0,6.0,48.0108652365,141.123733778,33.0,A2,1814,FARMLAND01,4.57687059012,0.528864650267
543,543.0,6.0,48.0108652365,141.123733778,33.0,A2,1816,FARMLAND01,22.384800002,16.7030284301
543,543.0,6.0,48.0108652365,141.123733778,33.0,A2,1853,FARMLAND01,35.6904377392,20.5372803214
544,544.0,6.0,45.7503558282,133.65595498,34.0,A2,1659,BARELAND01,36.4748341042,31.4512356621
544,544.0,6.0,45.7503558282,133.65595498,34.0,A2,1710,HERB02,22.197294391,16.4934358724
544,544.0,6.0,45.7503558282,133.65595498,34.0,A2,1765,BARELAND01,32.9590000045,26.1130576703
544,544.0,6.0,45.7503558282,133.65595498,34.0,A2,1766,BARELAND01,49.9556000065,58.5115664203
544,544.0,6.0,45.7503558282,133.65595498,34.0,A2,1857,BARELAND01,7.94879999757,1.0865498116
545,545.0,5.0,40.0,100.0,35.0,A2,1709,BARELAND01,18.2167999931,8.22090756026
545,545.0,5.0,40.0,100.0,35.0,A2,1765,BARELAND01,42.5385999959,91.6430549497
545,545.0,5.0,40.0,100.0,35.0,A2,1766,BARELAND01,2.27060000226,0.13603749002
546,546.0,5.0,40.0,100.0,36.0,A2,1655,HERB01,2.99799999781,0.251742889751
546,546.0,5.0,40.0,100.0,36.0,A2,1708,HERB02,9.34359999746,3.06925534941
546,546.0,5.0,40.0,100.0,36.0,A2,1709,BARELAND01,44.4415999912,84.2431696146
546,546.0,5.0,40.0,100.0,36.0,A2,1764,BARELAND01,15.2352000009,6.73865476497
546,546.0,5.0,40.0,100.0,36.0,A2,1765,BARELAND01,14.791799996,5.69717738126
547,547.0,5.0,40.0,100.0,37.0,A2,1654,FARMLAND01,33.4846000001,42.3968850903
547,547.0,5.0,40.0,100.0,37.0,A2,1655,HERB01,25.3881999999,9.86559416581
547,547.0,5.0,40.0,100.0,37.0,A2,1708,HERB02,30.7876000032,15.4006273888
547,547.0,5.0,40.0,100.0,37.0,A2,1709,BARELAND01,15.7163999956,5.74606169696
547,547.0,5.0,40.0,100.0,37.0,A2,1763,HERB01,23.3366000019,14.3476067538
547,547.0,5.0,40.0,100.0,37.0,A2,1764,BARELAND01,15.8914000019,11.1492788531
547,547.0,5.0,40.0,100.0,37.0,A2,1817,HERB02,5.25139999948,1.0939460512
548,548.0,5.0,40.0,100.0,38.0,A2,1654,FARMLAND01,41.4277999979,91.2131275386
548,548.0,5.0,40.0,100.0,38.0,A2,1706,FARMLAND01,6.03440000117,0.735908200362
549,549.0,5.0,48.9946656085,144.005809568,39.0,A2,1653,unclassified,23.4135708749,21.1732429254
549,549.0,5.0,48.9946656085,144.005809568,39.0,A2,1654,FARMLAND01,4.60580000281,0.523165579868
549,549.0,5.0,48.9946656085,144.005809568,39.0,A2,1705,unclassified,16.4822242515,9.99732988906
549,549.0,5.0,48.9946656085,144.005809568,39.0,A2,1706,FARMLAND01,49.0365999993,77.9532436177
549,549.0,5.0,48.9946656085,144.005809568,39.0,A2,1762,FARMLAND01,32.8718000017,26.2118496048
550,550.0,6.0,46.7199747703,120.175631672,40.0,A2,1613,HERB02,15.2353999931,3.82413317865
550,550.0,6.0,46.7199747703,120.175631672,40.0,A2,1614,BARELAND01,18.0909999963,7.26083263398
550,550.0,6.0,46.7199747703,120.175631672,40.0,A2,1616,BARELAND01,6.29920651657,1.00891235481
550,550.0,6.0,46.7199747703,120.175631672,40.0,A2,1658,BARELAND01,22.6475999951,17.6104579786
550,550.0,6.0,46.7199747703,120.175631672,40.0,A2,1659,BARELAND01,34.8108341034,33.9565694939
550,550.0,6.0,46.7199747703,120.175631672,40.0,A2,1660,BARELAND01,34.7429999895,18.1142862093
550,550.0,6.0,46.7199747703,120.175631672,40.0,A2,1710,HERB02,46.3452180518,38.4001932099
551,551.0,5.0,40.0,100.0,41.0,A2,1611,FARMLAND01,0.481799997389,0.00675664977615
551,551.0,5.0,40.0,100.0,41.0,A2,1656,BARELAND01,14.4091999996,6.48447927961
551,551.0,5.0,40.0,100.0,41.0,A2,1657,WATER01,33.4458000027,24.9596909901
551,551.0,5.0,40.0,100.0,41.0,A2,1658,BARELAND01,27.4947999958,17.9055005016
551,551.0,5.0,40.0,100.0,41.0,A2,1659,BARELAND01,32.5712000001,38.5267471237
551,551.0,5.0,40.0,100.0,41.0,A2,1765,BARELAND01,27.2260000072,12.1168254551
552,552.0,5.0,40.0,100.0,42.0,A2,1656,BARELAND01,38.0911999922,61.7417556916
552,552.0,5.0,40.0,100.0,42.0,A2,1657,WATER01,0.826199997216,0.00654389994305
552,552.0,5.0,40.0,100.0,42.0,A2,1709,BARELAND01,21.0831999946,15.7238274532
552,552.0,5.0,40.0,100.0,42.0,A2,1765,BARELAND01,29.2617999967,22.5278729552
553,553.0,5.0,40.0,100.0,43.0,A2,1610,BARELAND01,10.4759999998,3.62371827838
553,553.0,5.0,40.0,100.0,43.0,A2,1654,FARMLAND01,6.34040000103,1.58009906928
553,553.0,5.0,40.0,100.0,43.0,A2,1655,HERB01,40.4535999913,28.4293234294
553,553.0,5.0,40.0,100.0,43.0,A2,1656,BARELAND01,34.6117999926,34.7718660051
553,553.0,5.0,40.0,100.0,43.0,A2,1708,HERB02,37.4445999861,14.6188931215
553,553.0,5.0,40.0,100.0,43.0,A2,1709,BARELAND01,31.1213999968,16.9761000963
554,554.0,5.0,40.0,100.0,44.0,A2,1654,FARMLAND01,40.9515999984,86.0143360305
554,554.0,5.0,40.0,100.0,44.0,A2,1655,HERB01,25.3987999987,13.9856639695
555,555.0,5.0,40.0,100.0,45.0,A2,1566,HERB01,11.2806000002,5.05154245904
555,555.0,5.0,40.0,100.0,45.0,A2,1567,BARELAND01,15.8699999992,6.67340587937
555,555.0,5.0,40.0,100.0,45.0,A2,1654,FARMLAND01,36.4985999987,68.4227104678
555,555.0,5.0,40.0,100.0,45.0,A2,1706,FARMLAND01,22.543800002,9.81207888328
556,556.0,6.0,46.9875458042,129.640623602,46.0,A2,1566,HERB01,14.7481999993,5.42539532643
556,556.0,6.0,46.9875458042,129.640623602,46.0,A2,1653,unclassified,40.8118444495,71.4159672916
556,556.0,6.0,46.9875458042,129.640623602,46.0,A2,1706,FARMLAND01,43.6264000032,52.7997791448
557,557.0,6.0,45.0988844269,130.975631417,47.0,A2,1571,BARELAND01,18.9148346984,9.70902750067
557,557.0,6.0,45.0988844269,130.975631417,47.0,A2,1572,BARELAND01,39.1569999959,51.9092082682
557,557.0,6.0,45.0988844269,130.975631417,47.0,A2,1573,HERB02,17.3559713697,4.04989056172
557,557.0,6.0,45.0988844269,130.975631417,47.0,A2,1612,BARELAND01,24.2545612702,17.5551443734
557,557.0,6.0,45.0988844269,130.975631417,47.0,A2,1613,HERB02,22.9301828267,7.17944009157
557,557.0,6.0,45.0988844269,130.975631417,47.0,A2,1614,BARELAND01,27.439600002,27.0298379559
557,557.0,6.0,45.0988844269,130.975631417,47.0,A2,1616,BARELAND01,18.446446787,11.8649031877
557,557.0,6.0,45.0988844269,130.975631417,47.0,A2,1658,BARELAND01,10.2616000045,1.62873703278
557,557.0,6.0,45.0988844269,130.975631417,47.0,A2,1710,HERB02,1.10480000451,0.0492053705201
558,558.0,5.0,40.0,100.0,48.0,A2,1569,FARMLAND01,28.0637999978,15.1974855621
558,558.0,5.0,40.0,100.0,48.0,A2,1570,BARELAND01,23.3374000005,10.7086919579
558,558.0,5.0,40.0,100.0,48.0,A2,1572,BARELAND01,28.2988000009,16.6403961954
558,558.0,5.0,40.0,100.0,48.0,A2,1611,FARMLAND01,42.9546000063,36.7025468733
558,558.0,5.0,40.0,100.0,48.0,A2,1656,BARELAND01,9.95600000396,2.87995103329
558,558.0,5.0,40.0,100.0,48.0,A2,1657,WATER01,0.311599999666,0.00606644998844
558,558.0,5.0,40.0,100.0,48.0,A2,1658,BARELAND01,25.8968000077,17.8648619279
559,559.0,5.0,40.0,100.0,49.0,A2,1518,FARMLAND01,33.6265999898,18.6903295184
559,559.0,5.0,40.0,100.0,49.0,A2,1569,FARMLAND01,14.5035999939,4.05987364704
559,559.0,5.0,40.0,100.0,49.0,A2,1610,BARELAND01,11.7175999992,2.69710007174
559,559.0,5.0,40.0,100.0,49.0,A2,1611,FARMLAND01,40.0279999971,31.5651594341
