FID_A9,FID_1,Count,Length,Area,Cell_Index,Mesh_Name,FID_SGHUAV,Assigned_c,Shape_Leng,Shape_Area
794,8131.0,5.0,40.0,100.0,793.0,A9,1994,unclassified,17.7649999987,18.0700052367
795,8132.0,5.0,40.0,100.0,794.0,A9,1885,FARMLAND03,16.3761999942,9.50393104037
795,8132.0,5.0,40.0,100.0,794.0,A9,1887,unclassified,25.1342000011,28.9941153836
795,8132.0,5.0,40.0,100.0,794.0,A9,1945,TREE01,25.8119999934,24.8491017197
795,8132.0,5.0,40.0,100.0,794.0,A9,1946,unclassified,26.7965999972,36.6528518564
796,8133.0,5.0,40.0,100.0,795.0,A9,1885,FARMLAND03,16.9204000048,2.98496742183
796,8133.0,5.0,40.0,100.0,795.0,A9,1886,FARMLAND03,32.139599992,17.5317963479
796,8133.0,5.0,40.0,100.0,795.0,A9,1941,FARMLAND03,0.793600000441,0.0377944000607
796,8133.0,5.0,40.0,100.0,795.0,A9,1943,FARMLAND03,33.9497999903,17.1894975021
796,8133.0,5.0,40.0,100.0,795.0,A9,1944,SHRUB01,15.6701999977,3.04425048134
796,8133.0,5.0,40.0,100.0,795.0,A9,1945,TREE01,46.2979999892,56.1252689878
796,8133.0,5.0,40.0,100.0,795.0,A9,1990,FARMLAND03,11.3871999979,3.08642485894
797,8134.0,5.0,40.0,100.0,796.0,A9,1882,FARMLAND03,0.963200001046,0.026970499939
797,8134.0,5.0,40.0,100.0,796.0,A9,1883,FARMLAND03,27.1976000015,12.0373312103
797,8134.0,5.0,40.0,100.0,796.0,A9,1884,FARMLAND01,6.0754000023,1.3503774707
797,8134.0,5.0,40.0,100.0,796.0,A9,1886,FARMLAND03,27.4922000039,7.5114801208
797,8134.0,5.0,40.0,100.0,796.0,A9,1940,FARMLAND01,17.0732000042,6.50573265966
797,8134.0,5.0,40.0,100.0,796.0,A9,1941,FARMLAND03,24.7474000026,8.48767786
797,8134.0,5.0,40.0,100.0,796.0,A9,1942,FARMLAND03,70.1794000007,51.4113509586
797,8134.0,5.0,40.0,100.0,796.0,A9,1943,FARMLAND03,18.401800001,3.80014345959
797,8134.0,5.0,40.0,100.0,796.0,A9,1990,FARMLAND03,26.4213999975,8.86893576036
798,8135.0,5.0,40.0,100.0,797.0,A9,1878,BARELAND01,13.5967999976,1.7189588894
798,8135.0,5.0,40.0,100.0,797.0,A9,1881,FARMLAND03,32.9756000098,13.4294821717
798,8135.0,5.0,40.0,100.0,797.0,A9,1882,FARMLAND03,60.9072000086,30.7841030017
798,8135.0,5.0,40.0,100.0,797.0,A9,1883,FARMLAND03,52.3756000102,16.6794775297
798,8135.0,5.0,40.0,100.0,797.0,A9,1939,FARMLAND02,23.1575999912,8.20315453907
798,8135.0,5.0,40.0,100.0,797.0,A9,1940,FARMLAND01,9.78840000182,2.7602171603
798,8135.0,5.0,40.0,100.0,797.0,A9,1942,FARMLAND03,9.50719999708,1.32395661935
798,8135.0,5.0,40.0,100.0,797.0,A9,1986,FARMLAND02,62.7731999923,25.1006500887
799,8136.0,5.0,40.0,100.0,798.0,A9,1830,BARELAND01,1.95059999824,0.0633789102368
799,8136.0,5.0,40.0,100.0,798.0,A9,1878,BARELAND01,32.9317999966,17.9874830537
799,8136.0,5.0,40.0,100.0,798.0,A9,1879,FARMLAND01,6.14240000397,0.635796490422
799,8136.0,5.0,40.0,100.0,798.0,A9,1880,BARELAND01,56.9079999942,37.0157919178
799,8136.0,5.0,40.0,100.0,798.0,A9,1881,FARMLAND03,6.14380000159,0.302864510124
799,8136.0,5.0,40.0,100.0,798.0,A9,1938,FARMLAND02,11.5426000003,4.82133102928
799,8136.0,5.0,40.0,100.0,798.0,A9,1939,FARMLAND02,52.3713999931,39.0582512488
799,8136.0,5.0,40.0,100.0,798.0,A9,1986,FARMLAND02,1.72259999812,0.115102839716
800,8137.0,5.0,40.0,100.0,799.0,A9,1876,BARELAND01,25.2714000009,7.0625556686
800,8137.0,5.0,40.0,100.0,799.0,A9,1877,TREE01,22.7771999966,19.6110517207
800,8137.0,5.0,40.0,100.0,799.0,A9,1879,FARMLAND01,16.0024000034,5.41955307129
800,8137.0,5.0,40.0,100.0,799.0,A9,1880,BARELAND01,28.8053999972,14.3180061001
800,8137.0,5.0,40.0,100.0,799.0,A9,1935,FARMLAND02,34.7952000052,18.514889248
800,8137.0,5.0,40.0,100.0,799.0,A9,1936,FARMLAND02,56.0448000114,27.2677339117
800,8137.0,5.0,40.0,100.0,799.0,A9,1938,FARMLAND02,22.9334000014,7.56246943952
800,8137.0,5.0,40.0,100.0,799.0,A9,1985,BARELAND01,2.81959999911,0.243740840159
801,8138.0,5.0,40.0,100.0,800.0,A9,1873,FARMLAND03,2.5380000025,0.050422400159
801,8138.0,5.0,40.0,100.0,800.0,A9,1874,TREE01,21.2575999964,5.22859907039
801,8138.0,5.0,40.0,100.0,800.0,A9,1875,TREE02,35.5827999935,35.5120107301
801,8138.0,5.0,40.0,100.0,800.0,A9,1877,TREE01,31.096599998,13.7666524599
801,8138.0,5.0,40.0,100.0,800.0,A9,1934,TREE01,15.4440000039,2.30994659011
801,8138.0,5.0,40.0,100.0,800.0,A9,1935,FARMLAND02,44.6675999928,43.0367951393
801,8138.0,5.0,40.0,100.0,800.0,A9,1936,FARMLAND02,2.17660000175,0.0955736100493
802,8139.0,5.0,40.0,100.0,801.0,A9,1873,FARMLAND03,38.7105999924,40.3519474426
802,8139.0,5.0,40.0,100.0,801.0,A9,1874,TREE01,29.5541999955,11.0459703907
802,8139.0,5.0,40.0,100.0,801.0,A9,1929,FARMLAND01,21.8003999982,13.0313407
802,8139.0,5.0,40.0,100.0,801.0,A9,1930,FARMLAND02,9.39079999551,2.73568775927
802,8139.0,5.0,40.0,100.0,801.0,A9,1931,FARMLAND01,32.7671999875,20.0984160073
802,8139.0,5.0,40.0,100.0,801.0,A9,1932,HERB02,2.02659999952,0.109598749629
802,8139.0,5.0,40.0,100.0,801.0,A9,1933,FARMLAND01,18.8062000033,6.10351960093
802,8139.0,5.0,40.0,100.0,801.0,A9,1934,TREE01,27.3529999964,4.63116348943
802,8139.0,5.0,40.0,100.0,801.0,A9,1935,FARMLAND02,1.81199999899,0.0792238800096
802,8139.0,5.0,40.0,100.0,801.0,A9,1982,BARELAND01,11.1916000042,1.81313198012
803,8140.0,5.0,40.0,100.0,802.0,A9,1872,FARMLAND02,18.3685999997,6.94496590089
803,8140.0,5.0,40.0,100.0,802.0,A9,1873,FARMLAND03,12.2426000014,5.05312341016
803,8140.0,5.0,40.0,100.0,802.0,A9,1928,FARMLAND02,60.8018000145,29.4073060894
803,8140.0,5.0,40.0,100.0,802.0,A9,1929,FARMLAND01,78.5550000165,51.3189212213
803,8140.0,5.0,40.0,100.0,802.0,A9,1930,FARMLAND02,26.5494000074,7.2756833783
804,8141.0,5.0,40.0,100.0,803.0,A9,1819,BARELAND01,1.47480000183,0.0167766507519
804,8141.0,5.0,40.0,100.0,803.0,A9,1870,TREE01,30.8233999889,7.89155850067
804,8141.0,5.0,40.0,100.0,803.0,A9,1872,FARMLAND02,34.7107999846,10.4949797327
804,8141.0,5.0,40.0,100.0,803.0,A9,1928,FARMLAND02,44.1474000011,53.0875946074
824,8161.0,5.0,40.0,100.0,823.0,A9,1947,unclassified,33.9054000005,69.5270000026
825,8162.0,5.0,40.0,100.0,824.0,A9,1887,unclassified,12.8733999953,0.841934098808
825,8162.0,5.0,40.0,100.0,824.0,A9,1947,unclassified,40.2731999997,99.1580659012
826,8163.0,5.0,40.0,100.0,825.0,A9,1887,unclassified,42.2650000006,96.6711266178
826,8163.0,5.0,40.0,100.0,825.0,A9,1947,unclassified,11.5684000049,3.32887338225
827,8164.0,5.0,40.0,100.0,826.0,A9,1887,unclassified,40.0,100.0
828,8165.0,5.0,40.0,100.0,827.0,A9,1837,SHRUB01,37.3281999882,23.0113963623
828,8165.0,5.0,40.0,100.0,827.0,A9,1885,FARMLAND03,47.0589999873,27.8888270076
828,8165.0,5.0,40.0,100.0,827.0,A9,1887,unclassified,31.4441999998,49.09977663
829,8166.0,5.0,40.0,100.0,828.0,A9,1794,FARMLAND03,28.6729999967,13.4234028095
829,8166.0,5.0,40.0,100.0,828.0,A9,1836,HERB02,0.476200001314,0.0126087000517
829,8166.0,5.0,40.0,100.0,828.0,A9,1837,SHRUB01,32.7490000091,12.6238098189
829,8166.0,5.0,40.0,100.0,828.0,A9,1884,FARMLAND01,12.8501999993,3.20313356937
829,8166.0,5.0,40.0,100.0,828.0,A9,1885,FARMLAND03,66.1878000051,56.330383292
829,8166.0,5.0,40.0,100.0,828.0,A9,1886,FARMLAND03,29.8900000043,14.4066618102
830,8167.0,5.0,40.0,100.0,829.0,A9,1741,FARMLAND03,3.76500000246,0.20088858071
830,8167.0,5.0,40.0,100.0,829.0,A9,1747,FARMLAND03,25.2396000028,7.56718946222
830,8167.0,5.0,40.0,100.0,829.0,A9,1793,HERB02,13.3954000026,3.37883515981
830,8167.0,5.0,40.0,100.0,829.0,A9,1794,FARMLAND03,22.2672000006,5.47971241126
