FID_A6,FID_1,Count,Length,Area,Cell_Index,Mesh_Name,FID_SGHUAV,Assigned_c,Shape_Leng,Shape_Area
470,4312.0,6.0,42.0014102955,105.242808133,469.0,A6,53,unclassified,39.7833010161,97.7448913944
471,4313.0,5.0,40.0,100.0,470.0,A6,53,unclassified,39.4481999986,97.2409999929
472,4314.0,5.0,40.0,100.0,471.0,A6,53,unclassified,39.4481999986,97.2409999929
473,4315.0,5.0,40.0,100.0,472.0,A6,53,unclassified,29.2559999991,47.6860139891
478,4320.0,7.0,44.7595689424,122.562290291,477.0,A6,53,unclassified,47.4000723932,95.1610220256
478,4320.0,7.0,44.7595689424,122.562290291,477.0,A6,72,unclassified,29.5919293099,27.4005728492
479,4321.0,5.0,40.0,100.0,478.0,A6,53,unclassified,40.0,100.0
480,4322.0,5.0,40.0,100.0,479.0,A6,53,unclassified,40.0,100.0
481,4323.0,5.0,40.0,100.0,480.0,A6,53,unclassified,40.0,100.0
482,4324.0,5.0,40.0,100.0,481.0,A6,53,unclassified,29.8078000005,49.0390000027
485,4327.0,6.0,48.6805230872,151.514691944,484.0,A6,72,unclassified,48.6805615722,151.514713542
486,4328.0,5.0,40.0,100.0,485.0,A6,53,unclassified,11.3124000002,0.869167971189
486,4328.0,5.0,40.0,100.0,485.0,A6,72,unclassified,43.4903999958,96.6562390178
486,4328.0,5.0,40.0,100.0,485.0,A6,73,unclassified,12.3263999969,2.47459301102
487,4329.0,5.0,40.0,100.0,486.0,A6,53,unclassified,29.4136000015,25.5494902372
487,4329.0,5.0,40.0,100.0,486.0,A6,72,unclassified,12.8547999952,6.00547077872
487,4329.0,5.0,40.0,100.0,486.0,A6,73,unclassified,40.1043999959,68.4450389841
488,4330.0,5.0,40.0,100.0,487.0,A6,53,unclassified,42.0621999986,70.3884086005
488,4330.0,5.0,40.0,100.0,487.0,A6,73,unclassified,24.2235999983,29.6115913995
489,4331.0,5.0,40.0,100.0,488.0,A6,53,unclassified,40.0,100.0
490,4332.0,6.0,46.5546648207,136.210146302,489.0,A6,53,unclassified,33.5364426047,56.9004179898
490,4332.0,6.0,46.5546648207,136.210146302,489.0,A6,74,unclassified,9.69402398912,2.30246532043
491,4333.0,5.0,47.9849119899,127.609589939,490.0,A6,72,unclassified,47.984770954,127.608774241
492,4334.0,7.0,46.5282317011,136.020777286,491.0,A6,72,unclassified,46.5281186963,136.02029804
493,4335.0,5.0,40.0,100.0,492.0,A6,72,unclassified,40.0,100.0
494,4336.0,5.0,40.0,100.0,493.0,A6,72,unclassified,46.5097999983,82.2909392618
494,4336.0,5.0,40.0,100.0,493.0,A6,73,unclassified,24.4686000012,15.3801114396
494,4336.0,5.0,40.0,100.0,493.0,A6,74,unclassified,7.10199999623,2.32894929864
495,4337.0,5.0,40.0,100.0,494.0,A6,73,unclassified,36.3828000017,67.7627603273
495,4337.0,5.0,40.0,100.0,494.0,A6,74,unclassified,33.4525999986,32.2372396727
496,4338.0,7.0,46.4866145195,134.88235305,495.0,A6,53,unclassified,11.7992000002,5.63460812025
496,4338.0,7.0,46.4866145195,134.88235305,495.0,A6,73,unclassified,19.5504000001,17.9416727847
496,4338.0,7.0,46.4866145195,134.88235305,495.0,A6,74,unclassified,44.6991133011,111.306444978
497,4339.0,5.0,44.0236286138,103.064253862,496.0,A6,53,unclassified,25.1992426038,16.7577644708
497,4339.0,5.0,44.0236286138,103.064253862,496.0,A6,74,unclassified,42.9918201826,86.3067107331
498,4340.0,6.0,46.6390197532,120.362157372,497.0,A6,92,BARELAND01,22.9990845366,12.1665087879
498,4340.0,6.0,46.6390197532,120.362157372,497.0,A6,93,HERB01,54.5695598041,25.7316069019
498,4340.0,6.0,46.6390197532,120.362157372,497.0,A6,110,HERB01,35.886581738,24.4222569065
498,4340.0,6.0,46.6390197532,120.362157372,497.0,A6,112,HERB01,48.7373999916,38.8112891697
498,4340.0,6.0,46.6390197532,120.362157372,497.0,A6,137,HERB01,42.6480509068,19.229082628
499,4341.0,6.0,45.3978774168,132.181562707,498.0,A6,72,unclassified,30.4589974095,54.0586056334
499,4341.0,6.0,45.3978774168,132.181562707,498.0,A6,92,BARELAND01,5.40760593738,0.927212539683
499,4341.0,6.0,45.3978774168,132.181562707,498.0,A6,93,HERB01,6.08939999901,1.41242939984
499,4341.0,6.0,45.3978774168,132.181562707,498.0,A6,112,HERB01,24.9470000006,17.3453450684
499,4341.0,6.0,45.3978774168,132.181562707,498.0,A6,172,unclassified,33.4034000002,58.4376703774
500,4342.0,5.0,40.0,100.0,499.0,A6,72,unclassified,26.5360000022,19.9480997382
500,4342.0,5.0,40.0,100.0,499.0,A6,172,unclassified,39.4922000021,80.0519002618
501,4343.0,5.0,40.0,100.0,500.0,A6,72,unclassified,35.4195999987,39.7963110295
501,4343.0,5.0,40.0,100.0,500.0,A6,172,unclassified,40.2851999998,60.2036889705
502,4344.0,5.0,40.0,100.0,501.0,A6,72,unclassified,35.5784000009,55.6122812318
502,4344.0,5.0,40.0,100.0,501.0,A6,113,unclassified,29.787800001,35.0243499784
502,4344.0,5.0,40.0,100.0,501.0,A6,172,unclassified,13.6502,9.36336878979
503,4345.0,5.0,40.0,100.0,502.0,A6,72,unclassified,25.2724000011,23.2761522312
503,4345.0,5.0,40.0,100.0,502.0,A6,74,unclassified,22.2367999963,7.67931488116
503,4345.0,5.0,40.0,100.0,502.0,A6,113,unclassified,36.1611999962,69.0445328877
504,4346.0,6.0,46.8984481991,137.778826381,503.0,A6,74,unclassified,48.1474036374,131.031435981
504,4346.0,6.0,46.8984481991,137.778826381,503.0,A6,113,unclassified,14.7181999981,4.78555003723
504,4346.0,6.0,46.8984481991,137.778826381,503.0,A6,139,unclassified,11.2431999985,1.9615665064
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,109,BARELAND01,5.51860431527,0.762326749382
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,110,HERB01,22.7598042904,11.7930965727
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,134,HERB01,47.6672104913,26.0102366988
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,135,HERB02,9.5146246834,1.56147308131
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,136,HERB01,63.6545540184,37.3926886249
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,137,HERB01,24.3484000005,4.75025893021
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,162,HERB03,3.46779260374,0.335755025453
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,163,HERB01,9.703493933,1.23766223926
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,164,HERB01,20.1384619212,6.92683829383
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,166,HERB03,58.5203999951,17.7237000202
505,4347.0,5.0,46.7989281985,121.33956236,504.0,A6,167,HERB01,35.2760000043,12.8430353579
506,4348.0,6.0,45.3276201668,131.941239296,505.0,A6,110,HERB01,36.1725472934,30.8709998635
506,4348.0,6.0,45.3276201668,131.941239296,505.0,A6,137,HERB01,64.5628509379,73.2396959604
506,4348.0,6.0,45.3276201668,131.941239296,505.0,A6,167,HERB01,32.7534000035,19.6418800368
506,4348.0,6.0,45.3276201668,131.941239296,505.0,A6,169,WATER02,22.4450000022,8.18858125969
507,4349.0,5.0,40.0,100.0,506.0,A6,112,HERB01,25.2252000105,5.80676801087
507,4349.0,5.0,40.0,100.0,506.0,A6,137,HERB01,49.153599998,37.1432045915
507,4349.0,5.0,40.0,100.0,506.0,A6,138,WATER02,41.4938000031,43.872344228
507,4349.0,5.0,40.0,100.0,506.0,A6,169,WATER02,21.7959999926,12.9253281799
507,4349.0,5.0,40.0,100.0,506.0,A6,204,HERB01,3.0047999993,0.25235498964
508,4350.0,5.0,40.0,100.0,507.0,A6,112,HERB01,18.8011999987,10.952730811
508,4350.0,5.0,40.0,100.0,507.0,A6,138,WATER02,26.5443999954,24.6661872478
508,4350.0,5.0,40.0,100.0,507.0,A6,172,unclassified,34.7041999996,64.3810819412
509,4351.0,5.0,40.0,100.0,508.0,A6,172,unclassified,40.0,100.0
510,4352.0,5.0,40.0,100.0,509.0,A6,172,unclassified,40.0,100.0
511,4353.0,5.0,40.0,100.0,510.0,A6,113,unclassified,23.0072000027,26.8500988536
511,4353.0,5.0,40.0,100.0,510.0,A6,172,unclassified,41.745000001,73.1499011464
512,4354.0,5.0,40.0,100.0,511.0,A6,113,unclassified,41.1201999988,86.3982667907
512,4354.0,5.0,40.0,100.0,511.0,A6,172,unclassified,32.2115999982,13.3925917592
512,4354.0,5.0,40.0,100.0,511.0,A6,173,unclassified,2.84060000069,0.209141450138
513,4355.0,5.0,49.4371632654,136.108669767,512.0,A6,74,unclassified,7.93080591382,0.338710402032
513,4355.0,5.0,49.4371632654,136.108669767,512.0,A6,113,unclassified,38.9140000027,69.4373046937
513,4355.0,5.0,49.4371632654,136.108669767,512.0,A6,139,unclassified,30.7647105915,34.0794402797
513,4355.0,5.0,49.4371632654,136.108669767,512.0,A6,173,unclassified,25.3123137556,32.254070745
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,132,BARELAND01,1.78892957623,0.120067100037
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,134,HERB01,6.71944794236,0.522275825156
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,135,HERB02,36.6315972291,9.55424212731
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,160,HERB01,39.0745784326,10.7086336759
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,161,HERB02,39.629465215,5.59270518545
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,162,HERB03,68.9775926169,29.7957173661
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,163,HERB01,71.0782939352,38.6716278325
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,164,HERB01,6.48486192136,0.497886014896
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,165,WATER02,38.2978000101,12.5607808097
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,195,HERB02,53.8979120332,43.2657770541
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,198,HERB02,19.6715999935,8.7833717093
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,199,WATER02,23.79660001,10.1383635984
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,200,WATER02,24.3396000117,4.14373783078
514,4356.0,7.0,50.7413154707,174.538256526,513.0,A6,201,WATER02,1.96880000271,0.1816067402
515,4357.0,5.0,40.0,100.0,514.0,A6,164,HERB01,28.9768000152,8.15376174095
515,4357.0,5.0,40.0,100.0,514.0,A6,165,WATER02,25.793000007,6.71720113034
515,4357.0,5.0,40.0,100.0,514.0,A6,166,HERB03,4.62000000291,0.321404830898
515,4357.0,5.0,40.0,100.0,514.0,A6,167,HERB01,49.0326000042,52.2740883412
515,4357.0,5.0,40.0,100.0,514.0,A6,168,WATER02,4.51940000057,0.576889659749
515,4357.0,5.0,40.0,100.0,514.0,A6,200,WATER02,7.71000015738,0.767431379904
515,4357.0,5.0,40.0,100.0,514.0,A6,201,WATER02,21.3530000001,13.0772199599
515,4357.0,5.0,40.0,100.0,514.0,A6,202,HERB02,31.7221999965,18.1106894693
516,4358.0,5.0,40.0,100.0,515.0,A6,167,HERB01,28.5717999991,17.0998552315
516,4358.0,5.0,40.0,100.0,515.0,A6,168,WATER02,33.0814999955,27.1664062696
516,4358.0,5.0,40.0,100.0,515.0,A6,169,WATER02,24.5276000034,18.5278726708
516,4358.0,5.0,40.0,100.0,515.0,A6,170,WATER02,37.9315000621,17.7282307644
516,4358.0,5.0,40.0,100.0,515.0,A6,202,HERB02,18.5677999984,8.37581482091
516,4358.0,5.0,40.0,100.0,515.0,A6,203,HERB01,17.0636000258,4.99072583995
516,4358.0,5.0,40.0,100.0,515.0,A6,204,HERB01,25.2396000009,6.10995765973
517,4359.0,5.0,40.0,100.0,516.0,A6,138,WATER02,17.2407999989,6.70085529157
517,4359.0,5.0,40.0,100.0,516.0,A6,169,WATER02,17.0557999946,4.70286022224
517,4359.0,5.0,40.0,100.0,516.0,A6,170,WATER02,3.15760000236,0.173765770076
517,4359.0,5.0,40.0,100.0,516.0,A6,171,WATER02,33.4739999902,14.4146713295
517,4359.0,5.0,40.0,100.0,516.0,A6,203,HERB01,1.97699999996,0.102622809845
517,4359.0,5.0,40.0,100.0,516.0,A6,204,HERB01,56.4730002437,40.3358271084
517,4359.0,5.0,40.0,100.0,516.0,A6,206,WATER02,56.4187999975,33.5686548897
518,4360.0,5.0,40.0,100.0,517.0,A6,138,WATER02,18.9485999942,3.99353893085
518,4360.0,5.0,40.0,100.0,517.0,A6,172,unclassified,31.0554000009,46.6430290513
518,4360.0,5.0,40.0,100.0,517.0,A6,206,WATER02,39.7225999925,49.3634320179
519,4361.0,5.0,40.0,100.0,518.0,A6,172,unclassified,40.0,100.0
520,4362.0,5.0,40.0,100.0,519.0,A6,172,unclassified,40.0,100.0
521,4363.0,5.0,40.0,100.0,520.0,A6,172,unclassified,40.0,100.0
522,4364.0,6.0,46.1382710642,135.079170333,521.0,A6,172,unclassified,45.5581999961,88.7354945097
522,4364.0,6.0,46.1382710642,135.079170333,521.0,A6,173,unclassified,34.858906789,46.3438001855
523,4365.0,7.0,50.9767501273,170.524716372,522.0,A6,159,HERB02,3.00459092826,0.258755629477
523,4365.0,7.0,50.9767501273,170.524716372,522.0,A6,194,BARELAND01,17.0371859028,2.70627196672
523,4365.0,7.0,50.9767501273,170.524716372,522.0,A6,195,HERB02,52.7726479455,66.7229673551
523,4365.0,7.0,50.9767501273,170.524716372,522.0,A6,196,HERB02,39.4374915867,11.9172173288
523,4365.0,7.0,50.9767501273,170.524716372,522.0,A6,197,HERB01,55.1875474323,24.0282052408
523,4365.0,7.0,50.9767501273,170.524716372,522.0,A6,235,HERB02,12.9348766584,1.68332894433
523,4365.0,7.0,50.9767501273,170.524716372,522.0,A6,236,HERB02,50.7254192824,44.7317477687
523,4365.0,7.0,50.9767501273,170.524716372,522.0,A6,237,HERB02,31.9535999969,17.1638326089
523,4365.0,7.0,50.9767501273,170.524716372,522.0,A6,267,HERB03,10.3370000012,1.31099751929
524,4366.0,5.0,40.0,100.0,523.0,A6,195,HERB02,16.6024000106,5.96579969982
524,4366.0,5.0,40.0,100.0,523.0,A6,199,WATER02,12.6896000111,3.23199015011
524,4366.0,5.0,40.0,100.0,523.0,A6,200,WATER02,38.1362000201,8.43899574151
524,4366.0,5.0,40.0,100.0,523.0,A6,201,WATER02,15.2943999991,4.30507396933
524,4366.0,5.0,40.0,100.0,523.0,A6,237,HERB02,50.4067999963,47.7220285695
524,4366.0,5.0,40.0,100.0,523.0,A6,238,HERB01,38.7977999989,22.0751401608
524,4366.0,5.0,40.0,100.0,523.0,A6,239,WATER02,14.462199999,3.81309888854
524,4366.0,5.0,40.0,100.0,523.0,A6,240,WATER02,4.6651999969,0.879072619589
524,4366.0,5.0,40.0,100.0,523.0,A6,270,WATER02,10.3885999974,3.56983193904
525,4367.0,5.0,40.0,100.0,524.0,A6,168,WATER02,2.53020000271,0.139802410286
525,4367.0,5.0,40.0,100.0,524.0,A6,200,WATER02,0.568400157643,0.0199427699443
525,4367.0,5.0,40.0,100.0,524.0,A6,201,WATER02,16.9092000034,7.18166611111
525,4367.0,5.0,40.0,100.0,524.0,A6,202,HERB02,41.3232000094,21.1896744008
525,4367.0,5.0,40.0,100.0,524.0,A6,238,HERB01,13.1028000023,3.82375191946
525,4367.0,5.0,40.0,100.0,524.0,A6,240,WATER02,60.613599997,28.4992946521
525,4367.0,5.0,40.0,100.0,524.0,A6,241,HERB01,48.4751999974,32.8091407557
525,4367.0,5.0,40.0,100.0,524.0,A6,242,HERB02,21.4285999946,5.05364379877
525,4367.0,5.0,40.0,100.0,524.0,A6,270,WATER02,8.35519999638,1.28439666968
526,4368.0,5.0,40.0,100.0,525.0,A6,168,WATER02,14.4415000005,3.2114013918
526,4368.0,5.0,40.0,100.0,525.0,A6,170,WATER02,8.40560000204,0.765855180582
526,4368.0,5.0,40.0,100.0,525.0,A6,202,HERB02,0.240999998525,0.00327473995143
526,4368.0,5.0,40.0,100.0,525.0,A6,203,HERB01,50.5301000992,26.480325296
526,4368.0,5.0,40.0,100.0,525.0,A6,205,HERB01,31.5122000072,24.6378156704
526,4368.0,5.0,40.0,100.0,525.0,A6,240,WATER02,13.0911999978,2.19413699891
526,4368.0,5.0,40.0,100.0,525.0,A6,241,HERB01,52.0726000033,42.7083274654
527,4369.0,5.0,40.0,100.0,526.0,A6,203,HERB01,10.0645999983,2.48396950012
527,4369.0,5.0,40.0,100.0,526.0,A6,204,HERB01,0.316000253393,0.00624084005962
527,4369.0,5.0,40.0,100.0,526.0,A6,205,HERB01,33.8604000024,21.0529018885
527,4369.0,5.0,40.0,100.0,526.0,A6,206,WATER02,52.300800008,76.3374802904
527,4369.0,5.0,40.0,100.0,526.0,A6,241,HERB01,3.08399999887,0.120150059655
528,4370.0,5.0,40.0,100.0,527.0,A6,172,unclassified,16.9238000028,15.5221249433
528,4370.0,5.0,40.0,100.0,527.0,A6,206,WATER02,35.963200001,71.0827151483
528,4370.0,5.0,40.0,100.0,527.0,A6,243,unclassified,17.4135999978,13.3900840682
528,4370.0,5.0,40.0,100.0,527.0,A6,274,WATER02,1.62460000068,0.00507584023743
529,4371.0,5.0,40.0,100.0,528.0,A6,172,unclassified,33.6417999994,50.8675700255
529,4371.0,5.0,40.0,100.0,528.0,A6,243,unclassified,31.7519999985,49.1324299745
530,4372.0,5.0,40.0,100.0,529.0,A6,172,unclassified,36.814600002,75.3712334223
530,4372.0,5.0,40.0,100.0,529.0,A6,243,unclassified,19.0884000026,13.1442103684
530,4372.0,5.0,40.0,100.0,529.0,A6,244,unclassified,15.5324000008,11.4845562092
531,4373.0,5.0,40.0,100.0,530.0,A6,172,unclassified,38.8768000025,80.0569787145
531,4373.0,5.0,40.0,100.0,530.0,A6,244,unclassified,25.8824000005,19.9430212855
532,4374.0,5.0,47.7273684729,126.233475507,531.0,A6,172,unclassified,39.8335999995,71.9645530867
532,4374.0,5.0,47.7273684729,126.233475507,531.0,A6,173,unclassified,23.4170738737,20.3130860679
532,4374.0,5.0,47.7273684729,126.233475507,531.0,A6,244,unclassified,21.8958726838,20.4607734257
532,4374.0,5.0,47.7273684729,126.233475507,531.0,A6,245,unclassified,23.8794215797,13.4950298532
533,4375.0,6.0,51.4872428294,154.013795955,532.0,A6,197,HERB01,19.5308527369,2.58364454502
533,4375.0,6.0,51.4872428294,154.013795955,532.0,A6,235,HERB02,72.1330066605,45.753844521
533,4375.0,6.0,51.4872428294,154.013795955,532.0,A6,236,HERB02,45.5366192809,27.2265707791
533,4375.0,6.0,51.4872428294,154.013795955,532.0,A6,264,HERB01,45.8865130835,22.2838336457
533,4375.0,6.0,51.4872428294,154.013795955,532.0,A6,266,HERB03,24.6793999951,17.8304537186
533,4375.0,6.0,51.4872428294,154.013795955,532.0,A6,302,HERB02,18.6841343737,7.28690113876
533,4375.0,6.0,51.4872428294,154.013795955,532.0,A6,303,HERB01,50.65420001,31.0486428684
534,4376.0,5.0,40.0,100.0,533.0,A6,236,HERB02,28.0121999998,15.284082132
534,4376.0,5.0,40.0,100.0,533.0,A6,237,HERB02,31.9275999982,10.3203951701
534,4376.0,5.0,40.0,100.0,533.0,A6,239,WATER02,16.7112000063,5.07200477045
534,4376.0,5.0,40.0,100.0,533.0,A6,266,HERB03,35.8338000104,15.7825779767
534,4376.0,5.0,40.0,100.0,533.0,A6,267,HERB03,60.574199995,31.7968896837
534,4376.0,5.0,40.0,100.0,533.0,A6,268,HERB02,11.3409999982,1.97507044018
534,4376.0,5.0,40.0,100.0,533.0,A6,269,WATER02,40.6352000069,19.7689798269
535,4377.0,5.0,40.0,100.0,534.0,A6,237,HERB02,13.7350000031,6.26677565024
535,4377.0,5.0,40.0,100.0,534.0,A6,238,HERB01,3.78200000338,0.470120240421
535,4377.0,5.0,40.0,100.0,534.0,A6,239,WATER02,31.3318000082,10.3739890421
535,4377.0,5.0,40.0,100.0,534.0,A6,241,HERB01,2.28580000065,0.0974773500148
535,4377.0,5.0,40.0,100.0,534.0,A6,242,HERB02,53.5276000127,17.0111862315
535,4377.0,5.0,40.0,100.0,534.0,A6,268,HERB02,47.134400012,22.6049647073
535,4377.0,5.0,40.0,100.0,534.0,A6,269,WATER02,5.12440000102,0.436303069762
535,4377.0,5.0,40.0,100.0,534.0,A6,270,WATER02,54.4680000078,28.1612299812
535,4377.0,5.0,40.0,100.0,534.0,A6,271,WATER02,26.833999997,11.1649701786
535,4377.0,5.0,40.0,100.0,534.0,A6,308,HERB02,15.1594000012,3.41298354883
536,4378.0,5.0,40.0,100.0,535.0,A6,241,HERB01,53.4851999953,76.4040449781
536,4378.0,5.0,40.0,100.0,535.0,A6,242,HERB02,43.8663999978,19.725638622
536,4378.0,5.0,40.0,100.0,535.0,A6,270,WATER02,10.8682000041,1.19316011031
536,4378.0,5.0,40.0,100.0,535.0,A6,272,HERB01,8.98360000178,2.67192621952
536,4378.0,5.0,40.0,100.0,535.0,A6,308,HERB02,0.434999998659,0.00523007002245
537,4379.0,5.0,40.0,100.0,536.0,A6,205,HERB01,13.7298000008,4.64998731102
537,4379.0,5.0,40.0,100.0,536.0,A6,241,HERB01,61.7582000047,57.1199092817
537,4379.0,5.0,40.0,100.0,536.0,A6,272,HERB01,20.9368000068,8.52096349912
537,4379.0,5.0,40.0,100.0,536.0,A6,273,HERB01,40.1993999984,29.1406399888
537,4379.0,5.0,40.0,100.0,536.0,A6,311,HERB01,3.53760000132,0.352048019395
537,4379.0,5.0,40.0,100.0,536.0,A6,312,HERB01,3.68779999763,0.216451899908
538,4380.0,5.0,40.0,100.0,537.0,A6,205,HERB01,12.1164000016,5.33579733998
538,4380.0,5.0,40.0,100.0,537.0,A6,206,WATER02,36.6704000011,30.3716877215
538,4380.0,5.0,40.0,100.0,537.0,A6,241,HERB01,0.376400001347,0.0084096000825
538,4380.0,5.0,40.0,100.0,537.0,A6,273,HERB01,31.7132000048,20.0827988706
538,4380.0,5.0,40.0,100.0,537.0,A6,274,WATER02,20.4411999974,4.80344864082
538,4380.0,5.0,40.0,100.0,537.0,A6,312,HERB01,41.1338000018,39.397857827
539,4381.0,5.0,40.0,100.0,538.0,A6,206,WATER02,30.2132000066,7.25160493074
539,4381.0,5.0,40.0,100.0,538.0,A6,243,unclassified,24.0752000008,11.1803732113
539,4381.0,5.0,40.0,100.0,538.0,A6,274,WATER02,56.3050000183,47.2378376688
539,4381.0,5.0,40.0,100.0,538.0,A6,312,HERB01,48.5322000161,34.3301841891
540,4382.0,5.0,40.0,100.0,539.0,A6,243,unclassified,40.0,100.0
541,4383.0,5.0,40.0,100.0,540.0,A6,243,unclassified,36.538200004,58.4496385402
541,4383.0,5.0,40.0,100.0,540.0,A6,244,unclassified,32.5062000044,41.5503614598
542,4384.0,6.0,45.3780939295,132.11032789,541.0,A6,244,unclassified,46.1118503645,131.132843493
542,4384.0,6.0,45.3780939295,132.11032789,541.0,A6,245,unclassified,5.52244189915,0.977549964859
543,4385.0,6.0,48.3471947454,142.209864935,542.0,A6,266,HERB03,14.7479999997,3.66813964039
543,4385.0,6.0,48.3471947454,142.209864935,542.0,A6,302,HERB02,34.6702662707,31.8919266614
543,4385.0,6.0,48.3471947454,142.209864935,542.0,A6,303,HERB01,79.9195999876,76.3659389745
543,4385.0,6.0,48.3471947454,142.209864935,542.0,A6,304,HERB03,15.8333999999,3.71734598933
543,4385.0,6.0,48.3471947454,142.209864935,542.0,A6,307,WATER02,8.00979999825,1.29212440962
543,4385.0,6.0,48.3471947454,142.209864935,542.0,A6,333,HERB03,23.7915772505,10.1996687149
543,4385.0,6.0,48.3471947454,142.209864935,542.0,A6,334,HERB03,31.2873999961,14.2504803067
543,4385.0,6.0,48.3471947454,142.209864935,542.0,A6,335,WATER02,7.64979999512,0.821949799841
544,4386.0,5.0,40.0,100.0,543.0,A6,266,HERB03,25.4743999932,13.4246796322
544,4386.0,5.0,40.0,100.0,543.0,A6,268,HERB02,1.29919999838,0.0547009200712
544,4386.0,5.0,40.0,100.0,543.0,A6,269,WATER02,56.984199984,24.0265523311
544,4386.0,5.0,40.0,100.0,543.0,A6,271,WATER02,8.46340000071,0.738933409222
544,4386.0,5.0,40.0,100.0,543.0,A6,303,HERB01,4.58879999816,0.207000479844
544,4386.0,5.0,40.0,100.0,543.0,A6,304,HERB03,15.2607999984,2.93945331043
544,4386.0,5.0,40.0,100.0,543.0,A6,305,HERB02,47.1220000051,17.3292853609
544,4386.0,5.0,40.0,100.0,543.0,A6,306,WATER02,1.48139999993,0.0819671598984
544,4386.0,5.0,40.0,100.0,543.0,A6,307,WATER02,50.7596000172,28.2929929003
544,4386.0,5.0,40.0,100.0,543.0,A6,335,WATER02,40.4696000051,9.51715733739
544,4386.0,5.0,40.0,100.0,543.0,A6,338,HERB02,16.7265999969,2.97806234871
544,4386.0,5.0,40.0,100.0,543.0,A6,339,HERB02,4.37179999799,0.409214809875
545,4387.0,5.0,40.0,100.0,544.0,A6,241,HERB01,12.1862000022,2.70775917971
545,4387.0,5.0,40.0,100.0,544.0,A6,268,HERB02,9.23480000533,1.16822492081
545,4387.0,5.0,40.0,100.0,544.0,A6,269,WATER02,7.98900000378,1.48439585032
545,4387.0,5.0,40.0,100.0,544.0,A6,271,WATER02,36.4076000024,20.1280014808
545,4387.0,5.0,40.0,100.0,544.0,A6,305,HERB02,17.4459999986,1.57138724869
545,4387.0,5.0,40.0,100.0,544.0,A6,306,WATER02,42.4626000058,17.0001104399
545,4387.0,5.0,40.0,100.0,544.0,A6,308,HERB02,31.9282000177,17.613337192
545,4387.0,5.0,40.0,100.0,544.0,A6,309,WATER02,28.6556000076,12.8786009014
545,4387.0,5.0,40.0,100.0,544.0,A6,310,HERB02,2.82680000179,0.200461030303
545,4387.0,5.0,40.0,100.0,544.0,A6,338,HERB02,3.753800001,0.442145010409
545,4387.0,5.0,40.0,100.0,544.0,A6,339,HERB02,40.1867999975,21.6140150681
545,4387.0,5.0,40.0,100.0,544.0,A6,340,WATER02,5.26979999989,0.39609463937
545,4387.0,5.0,40.0,100.0,544.0,A6,341,HERB02,4.79420000315,0.606509259084
545,4387.0,5.0,40.0,100.0,544.0,A6,342,HERB01,5.17620000243,1.01526808966
545,4387.0,5.0,40.0,100.0,544.0,A6,343,HERB01,3.68359999917,0.382919429572
545,4387.0,5.0,40.0,100.0,544.0,A6,344,HERB02,4.82400000095,0.790770259845
546,4388.0,5.0,40.0,100.0,545.0,A6,241,HERB01,39.9838000108,12.4284378423
546,4388.0,5.0,40.0,100.0,545.0,A6,272,HERB01,26.6968000047,10.9198640421
546,4388.0,5.0,40.0,100.0,545.0,A6,308,HERB02,9.43040000275,1.92735507148
546,4388.0,5.0,40.0,100.0,545.0,A6,309,WATER02,30.235999994,10.2572251007
546,4388.0,5.0,40.0,100.0,545.0,A6,310,HERB02,57.1412000153,22.1479934073
546,4388.0,5.0,40.0,100.0,545.0,A6,342,HERB01,11.8679999989,2.46992209062
546,4388.0,5.0,40.0,100.0,545.0,A6,344,HERB02,29.318599999,7.99855145736
546,4388.0,5.0,40.0,100.0,545.0,A6,380,HERB01,43.2546000089,31.8506509881
547,4389.0,5.0,40.0,100.0,546.0,A6,241,HERB01,1.85640000366,0.101328359953
547,4389.0,5.0,40.0,100.0,546.0,A6,272,HERB01,48.0872000046,43.806890611
547,4389.0,5.0,40.0,100.0,546.0,A6,273,HERB01,21.1542000137,8.01311009111
547,4389.0,5.0,40.0,100.0,546.0,A6,311,HERB01,47.7544000018,24.479952021
