FID_A1,FID_1,Count,Length,Area,Cell_Index,Mesh_Name,FID_SGHUAV,Assigned_c,Shape_Leng,Shape_Area
1,0.0,6.0,46.2616652097,128.929643598,0.0,A1,3037,HERB01,0.379399999976,0.00737646003006
1,0.0,6.0,46.2616652097,128.929643598,0.0,A1,3039,FARMLAND01,1.92139186924,0.0646442851826
1,0.0,6.0,46.2616652097,128.929643598,0.0,A1,3082,FARMLAND01,45.4393186333,26.489290066
1,0.0,6.0,46.2616652097,128.929643598,0.0,A1,3083,SHRUB01,3.55000000075,0.357952819819
1,0.0,6.0,46.2616652097,128.929643598,0.0,A1,3084,FARMLAND01,35.3428000081,14.1668501107
1,0.0,6.0,46.2616652097,128.929643598,0.0,A1,3085,FARMLAND01,19.7497577467,5.05110221408
1,0.0,6.0,46.2616652097,128.929643598,0.0,A1,3130,FARMLAND01,35.6047196128,7.01962643624
1,0.0,6.0,46.2616652097,128.929643598,0.0,A1,3131,FARMLAND01,60.915501844,75.7586867103
1,0.0,6.0,46.2616652097,128.929643598,0.0,A1,3133,FARMLAND01,0.81200104443,0.0145470051496
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3031,HERB02,2.58799343908,0.10098703494
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3033,BARELAND01,5.02940000035,0.741902340885
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3035,BARELAND01,32.1097999997,11.4473064577
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3036,HERB01,30.2395268765,10.9247121912
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3037,HERB01,33.9518000018,21.2300360589
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3081,HERB01,25.5923082431,19.0472328892
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3082,FARMLAND01,24.9326646384,5.4939167656
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3083,SHRUB01,37.0788587791,17.0291054113
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3084,FARMLAND01,7.23740000091,0.954950930584
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3128,HERB01,0.98818300339,0.0145269893382
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3129,BARELAND01,15.8425706255,5.82544406129
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3130,FARMLAND01,18.1043259011,4.87560911502
2,1.0,5.0,44.1457837572,101.547679354,1.0,A1,3172,HERB01,13.0408337353,3.86156412056
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,2949,FARMLAND01,13.1311999988,3.32922185024
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,2996,FARMLAND01,38.9961408302,28.3298179681
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,3038,FARMLAND01,41.6630000062,15.7357417224
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,3039,FARMLAND01,47.7025918758,18.3837315758
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,3041,FARMLAND01,59.3947999999,26.2607669671
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,3042,FARMLAND01,64.5082227295,53.5985895962
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,3043,FARMLAND01,21.5547968822,10.7918903117
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,3085,FARMLAND01,26.5587577451,6.91030397398
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,3086,FARMLAND01,16.6145866068,4.05903039905
3,2.0,6.0,52.5801523059,180.245568457,2.0,A1,3131,FARMLAND01,23.501377036,12.8460427988
4,3.0,5.0,40.0,100.0,3.0,A1,3032,TREE01,20.5022000056,6.6818486597
4,3.0,5.0,40.0,100.0,3.0,A1,3034,HERB01,38.8181999959,21.3251360097
4,3.0,5.0,40.0,100.0,3.0,A1,3035,BARELAND01,15.4614000022,6.75329562064
4,3.0,5.0,40.0,100.0,3.0,A1,3036,HERB01,1.53720000386,0.114107780358
4,3.0,5.0,40.0,100.0,3.0,A1,3037,HERB01,14.1165999994,4.59783069973
4,3.0,5.0,40.0,100.0,3.0,A1,3038,FARMLAND01,9.89619999938,2.20841415017
4,3.0,5.0,40.0,100.0,3.0,A1,3039,FARMLAND01,37.9873999953,14.9922901413
4,3.0,5.0,40.0,100.0,3.0,A1,3040,FARMLAND01,29.6663999911,9.60761597026
4,3.0,5.0,40.0,100.0,3.0,A1,3041,FARMLAND01,17.4750000034,4.11921445028
4,3.0,5.0,40.0,100.0,3.0,A1,3084,FARMLAND01,37.851200005,27.4111376182
4,3.0,5.0,40.0,100.0,3.0,A1,3085,FARMLAND01,10.1963999998,2.18910889963
5,4.0,5.0,40.0,100.0,4.0,A1,2992,BARELAND01,11.6651999988,3.63199055868
5,4.0,5.0,40.0,100.0,4.0,A1,2994,HERB02,25.1136000026,5.68519287173
5,4.0,5.0,40.0,100.0,4.0,A1,3031,HERB02,9.00420000032,2.30975402947
5,4.0,5.0,40.0,100.0,4.0,A1,3032,TREE01,41.8584000077,38.3527863524
5,4.0,5.0,40.0,100.0,4.0,A1,3033,BARELAND01,34.9484000001,8.50723795768
5,4.0,5.0,40.0,100.0,4.0,A1,3034,HERB01,3.85679999925,0.444658399923
5,4.0,5.0,40.0,100.0,4.0,A1,3035,BARELAND01,39.9628000017,13.6080417212
5,4.0,5.0,40.0,100.0,4.0,A1,3036,HERB01,24.5275999997,9.10514906034
5,4.0,5.0,40.0,100.0,4.0,A1,3037,HERB01,20.5613999981,10.3742574503
5,4.0,5.0,40.0,100.0,4.0,A1,3081,HERB01,17.1424000002,7.98093159836
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,2990,HERB02,11.580223233,1.0000219951
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,2991,BARELAND01,19.9718639397,11.18146786
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,2992,BARELAND01,6.66539999843,1.85196385987
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,2994,HERB02,5.43219999969,0.896946239873
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,3030,BARELAND01,65.0686782224,83.9423992489
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,3031,HERB02,41.6887934355,29.3880774072
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,3081,HERB01,31.6764815924,13.5898800439
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,3125,WATER01,19.7979099183,5.10985739788
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,3126,BARELAND01,9.69760795449,2.16417197976
6,5.0,6.0,49.7996823656,150.617452122,5.0,A1,3128,HERB01,6.2686795465,1.49503892041
7,6.0,6.0,51.1324866593,170.009026503,6.0,A1,2953,FARMLAND01,38.5568824853,13.9296582918
7,6.0,6.0,51.1324866593,170.009026503,6.0,A1,2954,FARMLAND01,26.477264854,5.92511132078
7,6.0,6.0,51.1324866593,170.009026503,6.0,A1,2995,FARMLAND01,65.2075917731,97.5027060414
7,6.0,6.0,51.1324866593,170.009026503,6.0,A1,2996,FARMLAND01,20.3799408245,9.41134787404
7,6.0,6.0,51.1324866593,170.009026503,6.0,A1,2997,FARMLAND01,34.7586000003,9.07356882104
7,6.0,6.0,51.1324866593,170.009026503,6.0,A1,2998,FARMLAND01,15.1873175419,3.38278997027
7,6.0,6.0,51.1324866593,170.009026503,6.0,A1,3043,FARMLAND01,41.6382835017,30.783187898
8,7.0,5.0,40.0,100.0,7.0,A1,2947,BARELAND01,5.11440000124,0.523087370095
8,7.0,5.0,40.0,100.0,7.0,A1,2948,TREE01,7.18700000085,1.49803795984
8,7.0,5.0,40.0,100.0,7.0,A1,2949,FARMLAND01,49.935800001,48.5836998695
8,7.0,5.0,40.0,100.0,7.0,A1,2950,FARMLAND01,23.9296000022,11.9357936502
8,7.0,5.0,40.0,100.0,7.0,A1,2995,FARMLAND01,18.0447999984,5.68387952119
8,7.0,5.0,40.0,100.0,7.0,A1,2996,FARMLAND01,29.4566000029,19.5773857593
8,7.0,5.0,40.0,100.0,7.0,A1,2997,FARMLAND01,28.0647999998,10.5255227003
8,7.0,5.0,40.0,100.0,7.0,A1,3041,FARMLAND01,8.16439999826,1.67259316962
9,8.0,5.0,40.0,100.0,8.0,A1,2947,BARELAND01,31.6906000003,16.6159514793
9,8.0,5.0,40.0,100.0,8.0,A1,2948,TREE01,6.69839999825,1.55003561058
9,8.0,5.0,40.0,100.0,8.0,A1,2949,FARMLAND01,28.5780000035,8.90238781128
9,8.0,5.0,40.0,100.0,8.0,A1,2993,HERB01,37.999400001,46.1730090905
9,8.0,5.0,40.0,100.0,8.0,A1,3032,TREE01,23.0252000038,18.2444919587
9,8.0,5.0,40.0,100.0,8.0,A1,3035,BARELAND01,0.353199997917,0.00285479987231
9,8.0,5.0,40.0,100.0,8.0,A1,3039,FARMLAND01,13.3618000038,1.73048831978
9,8.0,5.0,40.0,100.0,8.0,A1,3041,FARMLAND01,13.958999997,6.78078092991
10,9.0,5.0,40.0,100.0,9.0,A1,2906,BARELAND01,2.83059999906,0.26596972971
10,9.0,5.0,40.0,100.0,9.0,A1,2945,HERB01,10.6040000021,3.4527623595
10,9.0,5.0,40.0,100.0,9.0,A1,2946,BARELAND01,33.5818000045,20.6779702324
10,9.0,5.0,40.0,100.0,9.0,A1,2992,BARELAND01,36.4218000025,38.7281296292
10,9.0,5.0,40.0,100.0,9.0,A1,2993,HERB01,23.1609999966,14.5634141295
10,9.0,5.0,40.0,100.0,9.0,A1,2994,HERB02,25.6136000007,7.78216086228
10,9.0,5.0,40.0,100.0,9.0,A1,3030,BARELAND01,9.32139999978,1.85997232815
10,9.0,5.0,40.0,100.0,9.0,A1,3032,TREE01,18.5240000021,12.6696207293
11,10.0,6.0,44.7224754866,118.538037638,10.0,A1,2906,BARELAND01,17.9014000036,8.69041791996
11,10.0,6.0,44.7224754866,118.538037638,10.0,A1,2943,BARELAND01,9.65220000036,3.41720294914
11,10.0,6.0,44.7224754866,118.538037638,10.0,A1,2944,BARELAND01,6.4793999996,1.46108842017
11,10.0,6.0,44.7224754866,118.538037638,10.0,A1,2990,HERB02,26.7384310053,5.08593651267
11,10.0,6.0,44.7224754866,118.538037638,10.0,A1,2991,BARELAND01,42.1920222019,52.9434393505
11,10.0,6.0,44.7224754866,118.538037638,10.0,A1,2992,BARELAND01,22.4563999996,7.93619902972
11,10.0,6.0,44.7224754866,118.538037638,10.0,A1,3030,BARELAND01,33.5480000116,39.0041161106
12,11.0,6.0,49.684821014,159.772484556,11.0,A1,2869,FARMLAND01,19.17208006,2.76332571077
12,11.0,6.0,49.684821014,159.772484556,11.0,A1,2909,FARMLAND01,83.4535360848,76.618120113
12,11.0,6.0,49.684821014,159.772484556,11.0,A1,2952,FARMLAND01,23.790199995,7.41013119054
12,11.0,6.0,49.684821014,159.772484556,11.0,A1,2954,FARMLAND01,39.6211483679,29.4541263865
12,11.0,6.0,49.684821014,159.772484556,11.0,A1,3000,FARMLAND01,30.1560855514,12.0432835748
12,11.0,6.0,49.684821014,159.772484556,11.0,A1,3044,FARMLAND01,45.9250453828,31.4836910178
13,12.0,5.0,40.0,100.0,12.0,A1,2908,TREE01,15.9374000002,6.13285928956
13,12.0,5.0,40.0,100.0,12.0,A1,2909,FARMLAND01,15.6158000026,7.44635678044
13,12.0,5.0,40.0,100.0,12.0,A1,2951,FARMLAND01,23.3353999909,6.74184377913
13,12.0,5.0,40.0,100.0,12.0,A1,2952,FARMLAND01,48.4654000048,44.4403854311
13,12.0,5.0,40.0,100.0,12.0,A1,2953,FARMLAND01,40.7955999933,16.791520719
13,12.0,5.0,40.0,100.0,12.0,A1,2954,FARMLAND01,11.9294000044,3.0662309508
13,12.0,5.0,40.0,100.0,12.0,A1,2995,FARMLAND01,32.8797999937,15.38080305
14,13.0,5.0,40.0,100.0,13.0,A1,2907,HERB01,17.6934000012,8.62550335047
14,13.0,5.0,40.0,100.0,13.0,A1,2908,TREE01,42.5736000054,39.0213099104
14,13.0,5.0,40.0,100.0,13.0,A1,2948,TREE01,21.0886000022,11.0295284399
14,13.0,5.0,40.0,100.0,13.0,A1,2949,FARMLAND01,13.693,4.12897638957
14,13.0,5.0,40.0,100.0,13.0,A1,2950,FARMLAND01,33.1808000002,15.0875785209
14,13.0,5.0,40.0,100.0,13.0,A1,2951,FARMLAND01,28.3814000152,13.5935642087
14,13.0,5.0,40.0,100.0,13.0,A1,2952,FARMLAND01,13.2382000089,1.71747082993
14,13.0,5.0,40.0,100.0,13.0,A1,2993,HERB01,10.2513999995,3.34509890944
14,13.0,5.0,40.0,100.0,13.0,A1,2995,FARMLAND01,12.5422000047,3.45096944066
15,14.0,5.0,40.0,100.0,14.0,A1,2862,BARELAND01,5.64800000004,1.40144386997
15,14.0,5.0,40.0,100.0,14.0,A1,2904,HERB01,10.5795999952,3.06753195987
15,14.0,5.0,40.0,100.0,14.0,A1,2907,HERB01,36.3616000079,20.5524191504
15,14.0,5.0,40.0,100.0,14.0,A1,2946,BARELAND01,12.9590000026,4.49347541904
15,14.0,5.0,40.0,100.0,14.0,A1,2948,TREE01,17.2186000012,10.90734769
15,14.0,5.0,40.0,100.0,14.0,A1,2993,HERB01,55.3874000106,59.5777819107
16,15.0,5.0,40.0,100.0,15.0,A1,2862,BARELAND01,3.84280000068,0.576523380489
16,15.0,5.0,40.0,100.0,15.0,A1,2904,HERB01,21.7691999972,10.9341135012
16,15.0,5.0,40.0,100.0,15.0,A1,2905,HERB01,31.2003999986,37.1326436385
16,15.0,5.0,40.0,100.0,15.0,A1,2906,BARELAND01,15.2157999985,5.66774098083
16,15.0,5.0,40.0,100.0,15.0,A1,2945,HERB01,41.2712000106,24.2816929782
16,15.0,5.0,40.0,100.0,15.0,A1,2946,BARELAND01,35.0002000071,18.0659863017
16,15.0,5.0,40.0,100.0,15.0,A1,2992,BARELAND01,6.490799997,0.853176368904
16,15.0,5.0,40.0,100.0,15.0,A1,2993,HERB01,9.61799999885,2.48812285009
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2814,HERB02,1.55449143664,0.0596296153001
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2860,HERB01,1.88980000466,0.12771127014
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2903,BARELAND01,16.275306452,6.66744367768
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2905,HERB01,20.6342000049,7.75897462096
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2906,BARELAND01,34.6334000025,15.4997072791
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2943,BARELAND01,56.0996930259,73.2220636377
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2944,BARELAND01,34.4464241564,18.5657891401
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2990,HERB02,4.27767712985,0.163710784976
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2991,BARELAND01,18.2689999994,10.399483649
17,16.0,7.0,45.7015483899,133.453102787,16.0,A1,2992,BARELAND01,5.13979999907,0.988815379861
18,17.0,6.0,48.2371553688,149.53594261,17.0,A1,2869,FARMLAND01,44.4925718352,46.9305846135
18,17.0,6.0,48.2371553688,149.53594261,17.0,A1,2870,FARMLAND01,68.7200035144,83.4517244424
18,17.0,6.0,48.2371553688,149.53594261,17.0,A1,2871,FARMLAND01,9.51862268144,1.00477634048
18,17.0,6.0,48.2371553688,149.53594261,17.0,A1,2955,FARMLAND01,45.2795845508,16.7020197144
18,17.0,6.0,48.2371553688,149.53594261,17.0,A1,3000,FARMLAND01,6.34744122443,1.44638457485
19,18.0,5.0,40.0,100.0,18.0,A1,2868,FARMLAND01,44.1757000246,20.4342888797
19,18.0,5.0,40.0,100.0,18.0,A1,2869,FARMLAND01,34.2159999963,23.4537868394
19,18.0,5.0,40.0,100.0,18.0,A1,2870,FARMLAND01,22.6187000236,14.7208104535
19,18.0,5.0,40.0,100.0,18.0,A1,2909,FARMLAND01,42.7643999998,41.3936534981
20,19.0,5.0,40.0,100.0,19.0,A1,2823,TREE01,14.6792000011,6.10469026124
20,19.0,5.0,40.0,100.0,19.0,A1,2863,TREE01,18.9653999992,5.39851548937
20,19.0,5.0,40.0,100.0,19.0,A1,2864,SHRUB02,21.7314000037,13.5295076501
20,19.0,5.0,40.0,100.0,19.0,A1,2865,BARELAND01,26.5800000057,11.8458169382
20,19.0,5.0,40.0,100.0,19.0,A1,2866,HERB01,39.819000002,18.5356943288
20,19.0,5.0,40.0,100.0,19.0,A1,2868,FARMLAND01,8.80280009905,0.981642955192
20,19.0,5.0,40.0,100.0,19.0,A1,2908,TREE01,13.585599998,7.61919455087
20,19.0,5.0,40.0,100.0,19.0,A1,2909,FARMLAND01,36.7405999992,32.9581035402
20,19.0,5.0,40.0,100.0,19.0,A1,2952,FARMLAND01,12.2296000011,3.02712605056
21,20.0,5.0,40.0,100.0,20.0,A1,2822,HERB01,28.6513999887,15.78421373
21,20.0,5.0,40.0,100.0,20.0,A1,2823,TREE01,13.0770000014,5.1954065309
21,20.0,5.0,40.0,100.0,20.0,A1,2863,TREE01,43.8571999967,46.5404029594
21,20.0,5.0,40.0,100.0,20.0,A1,2865,BARELAND01,6.09979999997,1.23490928055
21,20.0,5.0,40.0,100.0,20.0,A1,2907,HERB01,25.8122000061,17.8092943082
21,20.0,5.0,40.0,100.0,20.0,A1,2908,TREE01,20.7088000085,13.4357731909
22,21.0,5.0,40.0,100.0,21.0,A1,2817,HERB01,6.77200000547,0.74999866078
22,21.0,5.0,40.0,100.0,21.0,A1,2821,BARELAND01,31.5663999971,23.5091598394
22,21.0,5.0,40.0,100.0,21.0,A1,2822,HERB01,25.1234000009,14.1115924722
22,21.0,5.0,40.0,100.0,21.0,A1,2861,TREE01,22.633200001,12.8629612308
22,21.0,5.0,40.0,100.0,21.0,A1,2862,BARELAND01,25.2976000067,9.14020048922
22,21.0,5.0,40.0,100.0,21.0,A1,2907,HERB01,38.1125999987,39.5278576976
22,21.0,5.0,40.0,100.0,21.0,A1,2993,HERB01,1.75879999995,0.0982296099928
23,22.0,5.0,40.0,100.0,22.0,A1,2817,HERB01,25.1125000955,7.98794007833
23,22.0,5.0,40.0,100.0,22.0,A1,2860,HERB01,33.4333000937,36.4068697153
23,22.0,5.0,40.0,100.0,22.0,A1,2861,TREE01,2.90239999816,0.207572179866
23,22.0,5.0,40.0,100.0,22.0,A1,2862,BARELAND01,38.3454000037,34.113921091
23,22.0,5.0,40.0,100.0,22.0,A1,2904,HERB01,22.2238000017,11.4866054991
23,22.0,5.0,40.0,100.0,22.0,A1,2905,HERB01,15.6811999958,9.79739058929
23,22.0,5.0,40.0,100.0,22.0,A1,2907,HERB01,0.366799997166,0.00391988995841
24,23.0,5.0,40.0,100.0,23.0,A1,2817,HERB01,1.90120002821,0.118608759529
24,23.0,5.0,40.0,100.0,23.0,A1,2858,BARELAND01,11.7124000005,2.2254828202
24,23.0,5.0,40.0,100.0,23.0,A1,2859,HERB02,20.935600144,14.4324364324
24,23.0,5.0,40.0,100.0,23.0,A1,2860,HERB01,40.0226000117,33.1996948207
24,23.0,5.0,40.0,100.0,23.0,A1,2905,HERB01,9.42599999718,1.67952865019
24,23.0,5.0,40.0,100.0,23.0,A1,2906,BARELAND01,0.48959999904,0.00164150987071
24,23.0,5.0,40.0,100.0,23.0,A1,2943,BARELAND01,41.5214000009,48.3438265001
25,24.0,6.0,44.0914318574,107.332448985,24.0,A1,2814,HERB02,47.2794938621,53.1913635885
25,24.0,6.0,44.0914318574,107.332448985,24.0,A1,2858,BARELAND01,37.1473000005,35.9558789709
25,24.0,6.0,44.0914318574,107.332448985,24.0,A1,2903,BARELAND01,19.6005282639,12.708123682
25,24.0,6.0,44.0914318574,107.332448985,24.0,A1,2943,BARELAND01,22.6315932362,5.48187760051
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2781,FARMLAND01,33.1914271898,21.8995271532
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2825,FARMLAND01,51.6888653922,32.5483399636
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2826,FARMLAND01,35.2722000014,20.3414009503
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2827,FARMLAND01,14.0009539927,2.75602443979
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2870,FARMLAND01,22.8741292839,5.47578165024
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2871,FARMLAND01,25.4442261769,13.3607929539
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2872,FARMLAND01,46.6172031076,35.1575581248
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2873,FARMLAND01,27.7031876322,4.50329968025
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2874,FARMLAND01,11.2452598017,2.33503077979
26,25.0,6.0,46.7894897236,139.299400663,25.0,A1,2957,FARMLAND01,5.72997938393,0.921788720595
27,26.0,5.0,40.0,100.0,26.0,A1,2778,FARMLAND01,4.68199999817,0.332023710111
27,26.0,5.0,40.0,100.0,26.0,A1,2825,FARMLAND01,41.9949999992,22.43639386
27,26.0,5.0,40.0,100.0,26.0,A1,2826,FARMLAND01,23.9012000002,11.0297606012
27,26.0,5.0,40.0,100.0,26.0,A1,2870,FARMLAND01,44.1250000019,66.2018218286
28,27.0,5.0,40.0,100.0,27.0,A1,2775,HERB01,12.4581999965,4.44410400075
28,27.0,5.0,40.0,100.0,27.0,A1,2776,BARELAND01,14.6030000094,5.56026553879
28,27.0,5.0,40.0,100.0,27.0,A1,2778,FARMLAND01,1.84699999914,0.120289320374
28,27.0,5.0,40.0,100.0,27.0,A1,2824,TREE01,24.5071999896,11.5944994001
28,27.0,5.0,40.0,100.0,27.0,A1,2868,FARMLAND01,21.9709000242,12.3048029221
28,27.0,5.0,40.0,100.0,27.0,A1,2870,FARMLAND01,49.4421000293,65.9734991472
29,28.0,5.0,40.0,100.0,28.0,A1,2774,HERB01,29.4444000069,25.3012530807
29,28.0,5.0,40.0,100.0,28.0,A1,2775,HERB01,4.69180000015,0.478869920025
29,28.0,5.0,40.0,100.0,28.0,A1,2823,TREE01,31.5012000017,37.82893729
29,28.0,5.0,40.0,100.0,28.0,A1,2824,TREE01,18.4932000004,10.8443733105
29,28.0,5.0,40.0,100.0,28.0,A1,2864,SHRUB02,10.473199999,3.6158117696
29,28.0,5.0,40.0,100.0,28.0,A1,2868,FARMLAND01,27.2134001,21.9304628646
30,29.0,5.0,40.0,100.0,29.0,A1,2769,SHRUB02,19.6194000021,18.1818713001
30,29.0,5.0,40.0,100.0,29.0,A1,2771,BARELAND01,11.112999998,3.74016469102
30,29.0,5.0,40.0,100.0,29.0,A1,2772,SHRUB01,29.1985999942,12.7124436603
30,29.0,5.0,40.0,100.0,29.0,A1,2774,HERB01,7.37739999965,1.66929896053
30,29.0,5.0,40.0,100.0,29.0,A1,2820,BARELAND01,20.8803999964,10.5573301987
30,29.0,5.0,40.0,100.0,29.0,A1,2821,BARELAND01,3.27080000006,0.296533290182
30,29.0,5.0,40.0,100.0,29.0,A1,2822,HERB01,23.9959999993,16.8177454497
30,29.0,5.0,40.0,100.0,29.0,A1,2823,TREE01,32.279199997,36.0246124494
31,30.0,5.0,40.0,100.0,30.0,A1,2768,BARELAND01,7.57359999977,1.53124429086
31,30.0,5.0,40.0,100.0,30.0,A1,2769,SHRUB02,14.3468000051,4.04525239989
31,30.0,5.0,40.0,100.0,30.0,A1,2818,HERB01,13.2353999969,3.69886738946
31,30.0,5.0,40.0,100.0,30.0,A1,2820,BARELAND01,44.7567999978,44.1860606917
31,30.0,5.0,40.0,100.0,30.0,A1,2821,BARELAND01,14.8169999961,10.1135520099
31,30.0,5.0,40.0,100.0,30.0,A1,2822,HERB01,2.66219999827,0.192258970243
31,30.0,5.0,40.0,100.0,30.0,A1,2861,TREE01,29.302199997,36.2327642479
32,31.0,5.0,40.0,100.0,31.0,A1,2766,HERB02,2.98440000042,0.211284929746
32,31.0,5.0,40.0,100.0,31.0,A1,2767,SHRUB02,5.88659999892,0.418778280429
32,31.0,5.0,40.0,100.0,31.0,A1,2768,BARELAND01,1.00119999796,0.0160845099272
32,31.0,5.0,40.0,100.0,31.0,A1,2817,HERB01,43.9187000988,47.8136510515
32,31.0,5.0,40.0,100.0,31.0,A1,2818,HERB01,35.5017999969,28.0433355117
32,31.0,5.0,40.0,100.0,31.0,A1,2819,BARELAND01,32.0479999986,15.8179325674
32,31.0,5.0,40.0,100.0,31.0,A1,2820,BARELAND01,3.38099999912,0.173684820223
32,31.0,5.0,40.0,100.0,31.0,A1,2860,HERB01,3.29550009684,0.272280786041
32,31.0,5.0,40.0,100.0,31.0,A1,2861,TREE01,15.9163999967,7.22874850027
33,32.0,5.0,40.0,100.0,32.0,A1,2766,HERB02,41.2664000001,49.6163002996
33,32.0,5.0,40.0,100.0,32.0,A1,2817,HERB01,29.7068000194,21.6923486527
33,32.0,5.0,40.0,100.0,32.0,A1,2859,HERB02,31.4138001437,27.1885522444
33,32.0,5.0,40.0,100.0,32.0,A1,2860,HERB01,4.32700001613,0.297600670669
33,32.0,5.0,40.0,100.0,32.0,A1,2943,BARELAND01,6.63839999959,1.20397863971
34,33.0,6.0,45.5292378646,125.277525363,33.0,A1,2765,BARELAND01,0.484000001103,0.000975390115835
34,33.0,6.0,45.5292378646,125.277525363,33.0,A1,2766,HERB02,27.480800001,7.17676327137
34,33.0,6.0,45.5292378646,125.277525363,33.0,A1,2813,BARELAND01,40.8129449996,35.7119146743
34,33.0,6.0,45.5292378646,125.277525363,33.0,A1,2814,HERB02,23.1761485942,8.68120024924
34,33.0,6.0,45.5292378646,125.277525363,33.0,A1,2815,HERB01,41.4222000018,41.8868668198
34,33.0,6.0,45.5292378646,125.277525363,33.0,A1,2816,HERB02,43.4682,11.803607641
34,33.0,6.0,45.5292378646,125.277525363,33.0,A1,2858,BARELAND01,27.6053000011,18.1620297597
34,33.0,6.0,45.5292378646,125.277525363,33.0,A1,2943,BARELAND01,7.16830022067,1.85021472491
35,34.0,6.0,45.3418240784,129.062858717,34.0,A1,2779,FARMLAND01,32.9294515577,7.50175459117
35,34.0,6.0,45.3418240784,129.062858717,34.0,A1,2780,FARMLAND01,63.969028439,68.600861121
35,34.0,6.0,45.3418240784,129.062858717,34.0,A1,2781,FARMLAND01,30.7528199716,19.7573309561
35,34.0,6.0,45.3418240784,129.062858717,34.0,A1,2782,FARMLAND01,25.0752159033,8.61358354418
35,34.0,6.0,45.3418240784,129.062858717,34.0,A1,2783,FARMLAND01,38.5793845427,10.6360734093
35,34.0,6.0,45.3418240784,129.062858717,34.0,A1,2784,FARMLAND01,28.1916691551,11.8235274011
35,34.0,6.0,45.3418240784,129.062858717,34.0,A1,2827,FARMLAND01,10.2474725462,2.12996747935
36,35.0,5.0,40.0,100.0,35.0,A1,2728,FARMLAND01,44.1558000017,23.9695611498
36,35.0,5.0,40.0,100.0,35.0,A1,2729,HERB01,8.79839999788,2.66466680969
36,35.0,5.0,40.0,100.0,35.0,A1,2730,FARMLAND01,21.2771999966,5.70106848037
36,35.0,5.0,40.0,100.0,35.0,A1,2777,FARMLAND01,6.40000000224,0.585575169696
36,35.0,5.0,40.0,100.0,35.0,A1,2779,FARMLAND01,3.92340000346,0.415493910405
36,35.0,5.0,40.0,100.0,35.0,A1,2780,FARMLAND01,29.4834000021,23.3418860194
36,35.0,5.0,40.0,100.0,35.0,A1,2781,FARMLAND01,44.2635999955,36.5659580507
36,35.0,5.0,40.0,100.0,35.0,A1,2825,FARMLAND01,10.3494000044,2.98088348014
36,35.0,5.0,40.0,100.0,35.0,A1,2872,FARMLAND01,16.006000001,3.77490692986
37,36.0,5.0,40.0,100.0,36.0,A1,2680,HERB01,8.42740000039,1.51436532042
