FID_A6,FID_1,Count,Length,Area,Cell_Index,Mesh_Name,FID_SGHUAV,Assigned_c,Shape_Leng,Shape_Area
10,3852.0,5.0,40.0,100.0,9.0,A6,2469,HERB01,42.5253999978,39.9492818677
10,3852.0,5.0,40.0,100.0,9.0,A6,2702,HERB01,26.4582000133,7.10201484279
10,3852.0,5.0,40.0,100.0,9.0,A6,2703,HERB03,6.36680000462,0.724083691395
10,3852.0,5.0,40.0,100.0,9.0,A6,2704,HERB01,18.7752000075,4.95584162264
11,3853.0,5.0,40.0,100.0,10.0,A6,2220,HERB01,7.21859999932,0.928466348279
11,3853.0,5.0,40.0,100.0,10.0,A6,2221,HERB02,1.29219999909,0.0620783298043
11,3853.0,5.0,40.0,100.0,10.0,A6,2461,HERB01,28.0108000003,14.0375799689
11,3853.0,5.0,40.0,100.0,10.0,A6,2462,HERB01,56.3297999986,50.9572207079
11,3853.0,5.0,40.0,100.0,10.0,A6,2464,HERB01,21.6769999936,7.79648138039
11,3853.0,5.0,40.0,100.0,10.0,A6,2700,HERB02,31.5014000107,14.7774096837
11,3853.0,5.0,40.0,100.0,10.0,A6,2702,HERB01,33.4502000045,11.3643710612
11,3853.0,5.0,40.0,100.0,10.0,A6,2704,HERB01,1.48460000008,0.0763925197408
12,3854.0,5.0,40.0,100.0,11.0,A6,2460,HERB01,53.4034000039,65.6373467583
12,3854.0,5.0,40.0,100.0,11.0,A6,2461,HERB01,26.4490000065,14.4653912589
12,3854.0,5.0,40.0,100.0,11.0,A6,2462,HERB01,6.43720000423,0.659047659462
12,3854.0,5.0,40.0,100.0,11.0,A6,2698,HERB01,17.7208000012,1.87576323267
12,3854.0,5.0,40.0,100.0,11.0,A6,2700,HERB02,31.2853999995,17.3624510906
13,3855.0,5.0,40.0,100.0,12.0,A6,2214,HERB01,14.9113999959,3.20191119826
13,3855.0,5.0,40.0,100.0,12.0,A6,2456,HERB01,16.3164000046,5.95862149103
13,3855.0,5.0,40.0,100.0,12.0,A6,2458,HERB02,34.7182000056,9.49254940957
13,3855.0,5.0,40.0,100.0,12.0,A6,2460,HERB01,50.6517999936,50.7161000461
13,3855.0,5.0,40.0,100.0,12.0,A6,2697,HERB01,44.7010000087,30.630817855
14,3856.0,5.0,40.0,100.0,13.0,A6,2214,HERB01,25.2693999875,8.87938033709
14,3856.0,5.0,40.0,100.0,13.0,A6,2451,HERB02,24.8593999967,3.5419549109
14,3856.0,5.0,40.0,100.0,13.0,A6,2453,HERB01,49.6402000077,25.5962384089
14,3856.0,5.0,40.0,100.0,13.0,A6,2454,HERB02,67.0090000071,19.1668394821
14,3856.0,5.0,40.0,100.0,13.0,A6,2456,HERB01,16.8391999919,3.08894609138
14,3856.0,5.0,40.0,100.0,13.0,A6,2457,HERB01,41.4064000063,24.6074657996
14,3856.0,5.0,40.0,100.0,13.0,A6,2458,HERB02,30.7997999955,5.96047624001
14,3856.0,5.0,40.0,100.0,13.0,A6,2695,HERB01,8.36040000245,1.33252634061
14,3856.0,5.0,40.0,100.0,13.0,A6,2697,HERB01,26.8217999991,7.82617238941
15,3857.0,5.0,40.0,100.0,14.0,A6,2446,HERB01,3.48900005235,0.383566149576
15,3857.0,5.0,40.0,100.0,14.0,A6,2447,HERB01,42.5379999988,20.1778772952
15,3857.0,5.0,40.0,100.0,14.0,A6,2448,HERB01,8.40620005144,1.23232980962
15,3857.0,5.0,40.0,100.0,14.0,A6,2449,WATER02,32.8368000098,8.73161217178
15,3857.0,5.0,40.0,100.0,14.0,A6,2450,HERB02,56.767599982,17.9477120398
15,3857.0,5.0,40.0,100.0,14.0,A6,2451,HERB02,58.6981999837,24.1114579403
15,3857.0,5.0,40.0,100.0,14.0,A6,2453,HERB01,24.8079999909,9.75743760928
15,3857.0,5.0,40.0,100.0,14.0,A6,2454,HERB02,31.9357999973,13.4204377689
15,3857.0,5.0,40.0,100.0,14.0,A6,2694,HERB01,12.3603999987,3.2531923029
15,3857.0,5.0,40.0,100.0,14.0,A6,2695,HERB01,9.99500000291,0.985455690773
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2442,HERB02,11.2963999975,2.00298115976
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2443,HERB01,56.9644000046,36.8336069507
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2446,HERB01,44.4448000492,13.1408256771
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2447,HERB01,3.51439999975,0.292510679548
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2448,HERB01,29.0318000467,11.955340451
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2449,WATER02,34.1094000124,12.0317462097
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2450,HERB02,7.61580000514,0.913623669648
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2691,HERB02,50.6272000149,26.8851572281
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2692,HERB01,26.3544000015,8.64551015142
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2693,HERB01,41.2731461046,11.2009238019
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2694,HERB01,17.0499923303,5.82855600487
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2924,HERB02,2.76709025416,0.290679190178
16,3858.0,7.0,46.245831767,135.732733398,15.0,A6,2925,HERB02,24.5732905175,5.70973188502
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2208,HERB01,19.484838624,4.78853034788
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2439,HERB01,6.05792443313,0.516584995427
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2442,HERB02,6.51719999872,1.31305854955
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2443,HERB01,39.9904000014,27.8262457889
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2444,HERB02,21.2584000062,8.65735601058
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2687,HERB01,5.93373282767,0.749885448499
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2688,HERB01,73.3731429867,57.4915906405
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2691,HERB02,33.2654412483,11.9653603335
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2692,HERB01,12.0249769318,1.37506706512
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2693,HERB01,0.625,0.0177310000171
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2924,HERB02,2.0807127515,0.173356869807
17,3859.0,6.0,49.4972242789,114.886988366,16.0,A6,2925,HERB02,0.466400001198,0.0118231500534
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,1967,HERB01,18.2780000027,6.75321844808
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,1969,HERB02,24.9411042229,11.1580970871
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2227,HERB01,33.0994000081,22.8787761694
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2228,HERB01,31.0035999995,21.6476840216
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2231,HERB01,64.2996428031,48.5339272852
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2232,HERB02,14.0341476499,2.35815954062
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2233,HERB01,10.2396513118,3.74896972033
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2473,HERB01,13.4936567363,1.92058884058
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2475,HERB01,20.9472705158,10.2526087024
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2476,HERB01,57.3702647149,23.0042182406
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2477,HERB01,37.9130111299,16.4627807835
18,3860.0,6.0,51.1948188105,170.451025302,17.0,A6,2714,WATER02,14.0160670539,1.73254316051
19,3861.0,5.0,40.0,100.0,18.0,A6,1963,HERB02,36.8863999974,12.1627297217
19,3861.0,5.0,40.0,100.0,18.0,A6,1964,HERB02,21.3264000025,10.2730352776
19,3861.0,5.0,40.0,100.0,18.0,A6,1965,HERB02,13.3153999913,3.02645903934
19,3861.0,5.0,40.0,100.0,18.0,A6,1967,HERB01,8.75919999555,1.95668230851
19,3861.0,5.0,40.0,100.0,18.0,A6,2225,HERB01,1.0318,0.0472588601598
19,3861.0,5.0,40.0,100.0,18.0,A6,2226,HERB01,42.573799992,12.7283787429
19,3861.0,5.0,40.0,100.0,18.0,A6,2227,HERB01,54.141599983,40.1091316893
19,3861.0,5.0,40.0,100.0,18.0,A6,2228,HERB01,14.5258000009,4.8472012093
19,3861.0,5.0,40.0,100.0,18.0,A6,2472,HERB01,15.2084000017,3.54703041935
19,3861.0,5.0,40.0,100.0,18.0,A6,2475,HERB01,30.5256000068,11.3020927318
20,3862.0,5.0,40.0,100.0,19.0,A6,1962,HERB02,15.4350000061,3.17578969085
20,3862.0,5.0,40.0,100.0,19.0,A6,1963,HERB02,41.6770000048,31.9571242685
20,3862.0,5.0,40.0,100.0,19.0,A6,1965,HERB02,8.67959999666,2.77357904834
20,3862.0,5.0,40.0,100.0,19.0,A6,2222,HERB01,44.1828000136,11.6380788086
20,3862.0,5.0,40.0,100.0,19.0,A6,2225,HERB01,61.5861999933,24.0187667804
20,3862.0,5.0,40.0,100.0,19.0,A6,2226,HERB01,26.5709999986,4.32847579052
20,3862.0,5.0,40.0,100.0,19.0,A6,2227,HERB01,12.2937999982,2.66711279914
20,3862.0,5.0,40.0,100.0,19.0,A6,2468,HERB02,41.1334000081,18.0771343638
20,3862.0,5.0,40.0,100.0,19.0,A6,2472,HERB01,11.0815999992,1.36393844989
21,3863.0,5.0,40.0,100.0,20.0,A6,1960,HERB02,12.4079999961,3.13677171716
21,3863.0,5.0,40.0,100.0,20.0,A6,1961,HERB02,4.48719999753,0.297572720773
21,3863.0,5.0,40.0,100.0,20.0,A6,1962,HERB02,24.5771999937,12.9113011189
21,3863.0,5.0,40.0,100.0,20.0,A6,2220,HERB01,56.1371999979,64.8286745129
21,3863.0,5.0,40.0,100.0,20.0,A6,2222,HERB01,7.91979999281,0.607967838655
21,3863.0,5.0,40.0,100.0,20.0,A6,2462,HERB01,4.2603999991,0.26590532989
21,3863.0,5.0,40.0,100.0,20.0,A6,2467,HERB02,11.0824000016,2.26044775204
21,3863.0,5.0,40.0,100.0,20.0,A6,2468,HERB02,33.8357999995,15.6913590097
22,3864.0,5.0,40.0,100.0,21.0,A6,1959,HERB01,4.30580000579,0.292120649679
22,3864.0,5.0,40.0,100.0,21.0,A6,1961,HERB02,46.7980000023,35.4706590164
22,3864.0,5.0,40.0,100.0,21.0,A6,2217,HERB01,5.57480000146,0.450975680391
22,3864.0,5.0,40.0,100.0,21.0,A6,2220,HERB01,50.1528000049,13.256203989
22,3864.0,5.0,40.0,100.0,21.0,A6,2221,HERB02,28.5320000034,7.59496363024
22,3864.0,5.0,40.0,100.0,21.0,A6,2461,HERB01,43.0358000007,41.5717626837
22,3864.0,5.0,40.0,100.0,21.0,A6,2462,HERB01,11.5348000024,1.36331435063
23,3865.0,5.0,40.0,100.0,22.0,A6,1956,HERB01,9.09759999812,1.57513358004
23,3865.0,5.0,40.0,100.0,22.0,A6,1957,HERB01,1.93739999831,0.116352359699
23,3865.0,5.0,40.0,100.0,22.0,A6,1958,HERB02,28.9956000019,15.1644848173
23,3865.0,5.0,40.0,100.0,22.0,A6,1959,HERB01,12.9297999926,2.39431310916
23,3865.0,5.0,40.0,100.0,22.0,A6,1961,HERB02,7.48039999232,0.589858430049
23,3865.0,5.0,40.0,100.0,22.0,A6,2216,HERB01,13.5053999964,4.20477896921
23,3865.0,5.0,40.0,100.0,22.0,A6,2217,HERB01,54.4461999983,32.3656832407
23,3865.0,5.0,40.0,100.0,22.0,A6,2460,HERB01,17.3942000084,7.79124693187
23,3865.0,5.0,40.0,100.0,22.0,A6,2461,HERB01,38.619200008,35.7981485619
24,3866.0,5.0,40.0,100.0,23.0,A6,1955,HERB01,3.34199999832,0.466858249734
24,3866.0,5.0,40.0,100.0,23.0,A6,1956,HERB01,45.6445999946,28.0378842386
24,3866.0,5.0,40.0,100.0,23.0,A6,1958,HERB02,11.5595999938,1.74598303886
24,3866.0,5.0,40.0,100.0,23.0,A6,2214,HERB01,24.2258000039,15.7976828914
24,3866.0,5.0,40.0,100.0,23.0,A6,2215,HERB01,13.9367999956,2.97014645897
24,3866.0,5.0,40.0,100.0,23.0,A6,2216,HERB01,71.7967999913,42.1382958728
24,3866.0,5.0,40.0,100.0,23.0,A6,2217,HERB01,10.8915999997,1.63099392829
24,3866.0,5.0,40.0,100.0,23.0,A6,2460,HERB01,24.1242000014,7.21215532141
25,3867.0,5.0,40.0,100.0,24.0,A6,1954,HERB02,16.837799998,2.49930556864
25,3867.0,5.0,40.0,100.0,24.0,A6,1955,HERB01,6.75419999845,0.801676139078
25,3867.0,5.0,40.0,100.0,24.0,A6,1956,HERB01,8.74899999984,1.44512046033
25,3867.0,5.0,40.0,100.0,24.0,A6,2212,HERB01,7.63680000044,1.87045918934
25,3867.0,5.0,40.0,100.0,24.0,A6,2213,HERB01,33.7789999954,24.5665060707
25,3867.0,5.0,40.0,100.0,24.0,A6,2214,HERB01,39.4903999995,46.4608859211
25,3867.0,5.0,40.0,100.0,24.0,A6,2215,HERB01,39.2765999883,17.4693754788
25,3867.0,5.0,40.0,100.0,24.0,A6,2216,HERB01,9.56560000032,0.940203749355
25,3867.0,5.0,40.0,100.0,24.0,A6,2453,HERB01,12.0219999999,3.94646742261
26,3868.0,5.0,40.0,100.0,25.0,A6,1951,HERB01,16.5316000022,2.81719547032
26,3868.0,5.0,40.0,100.0,25.0,A6,1953,HERB01,8.91779999807,2.75888908904
26,3868.0,5.0,40.0,100.0,25.0,A6,1954,HERB02,0.963999999687,0.0575876599762
26,3868.0,5.0,40.0,100.0,25.0,A6,2212,HERB01,54.6195999961,44.9657562257
26,3868.0,5.0,40.0,100.0,25.0,A6,2213,HERB01,29.9959999956,20.5336355097
26,3868.0,5.0,40.0,100.0,25.0,A6,2214,HERB01,2.39199999906,0.1365082499
26,3868.0,5.0,40.0,100.0,25.0,A6,2447,HERB01,31.7043999992,25.1325669539
26,3868.0,5.0,40.0,100.0,25.0,A6,2453,HERB01,10.9352000002,3.59786084141
27,3869.0,5.0,40.0,100.0,26.0,A6,1951,HERB01,56.7379999999,18.1263364668
27,3869.0,5.0,40.0,100.0,26.0,A6,2209,HERB01,27.81540001,6.31792146816
27,3869.0,5.0,40.0,100.0,26.0,A6,2210,HERB01,39.6133999992,16.1218953999
27,3869.0,5.0,40.0,100.0,26.0,A6,2212,HERB01,41.2471999992,20.0425300407
27,3869.0,5.0,40.0,100.0,26.0,A6,2442,HERB02,7.92900000326,0.720509130187
27,3869.0,5.0,40.0,100.0,26.0,A6,2446,HERB01,45.6851999946,31.9890325639
27,3869.0,5.0,40.0,100.0,26.0,A6,2447,HERB01,17.746799998,6.68177493038
28,3870.0,5.0,40.0,100.0,27.0,A6,1950,HERB01,17.6975999959,2.16368580016
28,3870.0,5.0,40.0,100.0,27.0,A6,2208,HERB01,54.1286000144,33.7546640697
28,3870.0,5.0,40.0,100.0,27.0,A6,2209,HERB01,54.2696000077,50.6536217178
28,3870.0,5.0,40.0,100.0,27.0,A6,2210,HERB01,3.32140000165,0.240706249509
28,3870.0,5.0,40.0,100.0,27.0,A6,2442,HERB02,13.2831999976,3.57036768225
28,3870.0,5.0,40.0,100.0,27.0,A6,2443,HERB01,23.1390000042,8.5582626913
28,3870.0,5.0,40.0,100.0,27.0,A6,2446,HERB01,8.22959999181,1.05869178929
29,3871.0,6.0,47.8609341318,140.618348746,28.0,A6,1950,HERB01,26.2240000013,4.76488639639
29,3871.0,6.0,47.8609341318,140.618348746,28.0,A6,2207,HERB01,23.8977999985,5.13386130901
29,3871.0,6.0,47.8609341318,140.618348746,28.0,A6,2208,HERB01,57.838238629,101.031285022
29,3871.0,6.0,47.8609341318,140.618348746,28.0,A6,2439,HERB01,22.7764797825,8.82274912242
29,3871.0,6.0,47.8609341318,140.618348746,28.0,A6,2440,HERB01,32.7437999919,17.37080116
29,3871.0,6.0,47.8609341318,140.618348746,28.0,A6,2687,HERB01,3.7492829603,0.137580020131
29,3871.0,6.0,47.8609341318,140.618348746,28.0,A6,2688,HERB01,16.5326855906,3.35700557644
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,1945,HERB01,3.68259999715,0.399915009503
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2202,HERB01,18.4069999997,4.77068588024
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2203,HERB01,42.2843999937,25.3283113208
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2206,HERB01,38.1511999927,17.2273981383
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2207,HERB01,25.542999994,12.2177745088
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2208,HERB01,43.0862000007,35.8613908567
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2436,HERB01,44.4806508821,24.0882583043
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2439,HERB01,20.0504421859,8.72599966006
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2440,HERB01,32.2997999974,14.4782697713
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2683,HERB02,16.9771741211,1.54224092497
30,3872.0,6.0,49.2198449397,145.295674914,29.0,A6,2687,HERB01,5.55604197122,0.655204820358
31,3873.0,5.0,46.2218703714,130.614936608,30.0,A6,1944,HERB02,1.77859999798,0.111392709594
31,3873.0,5.0,46.2218703714,130.614936608,30.0,A6,2199,HERB02,59.7039999943,31.0086057393
31,3873.0,5.0,46.2218703714,130.614936608,30.0,A6,2201,HERB01,20.4277999941,12.2050390899
31,3873.0,5.0,46.2218703714,130.614936608,30.0,A6,2202,HERB01,33.0612000041,22.6259536081
31,3873.0,5.0,46.2218703714,130.614936608,30.0,A6,2203,HERB01,60.1993999891,36.2369776082
31,3873.0,5.0,46.2218703714,130.614936608,30.0,A6,2206,HERB01,1.70220000111,0.136203550158
31,3873.0,5.0,46.2218703714,130.614936608,30.0,A6,2436,HERB01,45.6477999985,15.8572358893
31,3873.0,5.0,46.2218703714,130.614936608,30.0,A6,2437,WATER02,30.8522945392,10.6848459583
31,3873.0,5.0,46.2218703714,130.614936608,30.0,A6,2683,HERB02,7.67487936186,1.74820372099
32,3874.0,6.0,47.064121383,143.347773922,31.0,A6,2197,HERB01,59.3478572777,41.8655509993
32,3874.0,6.0,47.064121383,143.347773922,31.0,A6,2198,HERB01,29.72064187,12.8596590505
32,3874.0,6.0,47.064121383,143.347773922,31.0,A6,2199,HERB02,38.9728000127,21.7990443772
32,3874.0,6.0,47.064121383,143.347773922,31.0,A6,2201,HERB01,39.283637239,38.6816661904
32,3874.0,6.0,47.064121383,143.347773922,31.0,A6,2434,HERB02,34.0549643775,21.4756804777
32,3874.0,6.0,47.064121383,143.347773922,31.0,A6,2437,WATER02,19.7545503754,6.66591133683
33,3875.0,6.0,49.7540526988,160.263270426,32.0,A6,1718,HERB01,6.50559999794,0.502083019432
