FID_A7,FID_1,Count,Length,Area,Cell_Index,Mesh_Name,FID_SGHUAV,Assigned_c,Shape_Leng,Shape_Area
1038,5859.0,5.0,40.0,100.0,1037.0,A7,4909,HERB04,15.0820000023,5.97083471015
1038,5859.0,5.0,40.0,100.0,1037.0,A7,4911,SHRUB01,40.986999996,24.9629261514
1038,5859.0,5.0,40.0,100.0,1037.0,A7,4980,HERB04,27.7593999952,15.4935845766
1038,5859.0,5.0,40.0,100.0,1037.0,A7,4981,HERB04,42.5789999962,29.1432231401
1039,5860.0,5.0,40.0,100.0,1038.0,A7,4844,HERB03,1.37999999896,0.0767282999339
1039,5860.0,5.0,40.0,100.0,1038.0,A7,4906,HERB03,30.360799998,14.3946123017
1039,5860.0,5.0,40.0,100.0,1038.0,A7,4907,HERB01,35.2789999936,9.52423637923
1039,5860.0,5.0,40.0,100.0,1038.0,A7,4908,HERB03,26.5677999984,12.323219382
1039,5860.0,5.0,40.0,100.0,1038.0,A7,4977,HERB03,30.5676000062,12.3398019673
1039,5860.0,5.0,40.0,100.0,1038.0,A7,4979,HERB03,58.1883999947,42.8906066183
1039,5860.0,5.0,40.0,100.0,1038.0,A7,4980,HERB04,31.9065999966,7.86969579175
1039,5860.0,5.0,40.0,100.0,1038.0,A7,5053,HERB03,5.66999999806,0.581099259823
1040,5861.0,5.0,40.0,100.0,1039.0,A7,4841,HERB04,30.2530000005,8.64540155008
1040,5861.0,5.0,40.0,100.0,1039.0,A7,4905,HERB03,7.527999999,0.711241360616
1040,5861.0,5.0,40.0,100.0,1039.0,A7,4906,HERB03,5.87260000035,0.718218570295
1040,5861.0,5.0,40.0,100.0,1039.0,A7,4975,HERB03,32.2248,28.7263989678
1040,5861.0,5.0,40.0,100.0,1039.0,A7,4977,HERB03,27.3367999941,16.797795642
1040,5861.0,5.0,40.0,100.0,1039.0,A7,4978,HERB03,59.5237999987,32.4395152581
1040,5861.0,5.0,40.0,100.0,1039.0,A7,4979,HERB03,16.1317999978,5.57761902019
1040,5861.0,5.0,40.0,100.0,1039.0,A7,5053,HERB03,16.7164000031,6.38380963096
1041,5862.0,5.0,40.0,100.0,1040.0,A7,4903,HERB03,30.8868000042,12.9027032794
1041,5862.0,5.0,40.0,100.0,1040.0,A7,4904,HERB01,34.9833999984,16.9151809173
1041,5862.0,5.0,40.0,100.0,1040.0,A7,4905,HERB03,9.52600000054,0.518666010613
1041,5862.0,5.0,40.0,100.0,1040.0,A7,4975,HERB03,49.2360000126,39.6541459802
1041,5862.0,5.0,40.0,100.0,1040.0,A7,4976,HERB03,28.7448000032,14.0785946188
1041,5862.0,5.0,40.0,100.0,1040.0,A7,4978,HERB03,22.0972000118,10.9165930329
1041,5862.0,5.0,40.0,100.0,1040.0,A7,5051,HERB04,18.4208000042,5.01411616075
1042,5863.0,5.0,40.0,100.0,1041.0,A7,4900,HERB01,15.5899999943,3.26264743888
1042,5863.0,5.0,40.0,100.0,1041.0,A7,4901,HERB01,28.1087999865,7.95935578927
1042,5863.0,5.0,40.0,100.0,1041.0,A7,4904,HERB01,33.8819999993,30.4073892023
1042,5863.0,5.0,40.0,100.0,1041.0,A7,4976,HERB03,51.9285999965,58.3706075695
1043,5864.0,5.0,40.0,100.0,1042.0,A7,4836,HERB02,27.0736000054,22.9210598286
1043,5864.0,5.0,40.0,100.0,1042.0,A7,4899,HERB03,7.5673999954,1.29742502991
1043,5864.0,5.0,40.0,100.0,1042.0,A7,4900,HERB01,58.5596000068,24.4094225324
1043,5864.0,5.0,40.0,100.0,1042.0,A7,4901,HERB01,0.826999999583,0.00337025017353
1043,5864.0,5.0,40.0,100.0,1042.0,A7,4972,HERB03,24.8007999957,14.6482445874
1043,5864.0,5.0,40.0,100.0,1042.0,A7,4973,HERB02,52.6700000111,12.4326152404
1043,5864.0,5.0,40.0,100.0,1042.0,A7,4974,HERB01,46.2250000127,20.0583025992
1043,5864.0,5.0,40.0,100.0,1042.0,A7,4976,HERB03,20.3992000017,4.22955993198
1044,5865.0,5.0,40.0,100.0,1043.0,A7,4835,HERB04,19.6340000033,7.4343045797
1044,5865.0,5.0,40.0,100.0,1043.0,A7,4836,HERB02,26.609799996,17.241810883
1044,5865.0,5.0,40.0,100.0,1043.0,A7,4898,HERB03,29.6758000068,18.892025349
1044,5865.0,5.0,40.0,100.0,1043.0,A7,4972,HERB03,48.6079999991,49.6647559891
1045,5866.0,5.0,40.0,100.0,1044.0,A7,4835,HERB04,16.9166000038,5.2548540306
1045,5866.0,5.0,40.0,100.0,1044.0,A7,4897,HERB03,39.4703999907,44.75713746
1045,5866.0,5.0,40.0,100.0,1044.0,A7,4898,HERB03,33.3631999958,17.7413576819
1045,5866.0,5.0,40.0,100.0,1044.0,A7,5047,HERB03,35.986599993,24.0628216477
1046,5867.0,5.0,40.0,100.0,1045.0,A7,4897,HERB03,39.9136000033,34.1345134735
1046,5867.0,5.0,40.0,100.0,1045.0,A7,5047,HERB03,6.54700000212,0.814963129141
1064,5885.0,5.0,36.1451102774,80.660516631,1063.0,A7,4787,HERB04,5.249384489,0.752776730044
1064,5885.0,5.0,36.1451102774,80.660516631,1063.0,A7,4846,HERB04,33.3643999975,35.1670278083
1064,5885.0,5.0,36.1451102774,80.660516631,1063.0,A7,4847,HERB03,25.642863493,8.2507027338
1064,5885.0,5.0,36.1451102774,80.660516631,1063.0,A7,4909,HERB04,41.9312397488,33.7669266647
1064,5885.0,5.0,36.1451102774,80.660516631,1063.0,A7,4910,HERB01,15.5937190589,2.72242764469
1065,5886.0,5.0,40.0,100.0,1064.0,A7,4784,HERB03,5.19879999943,0.968505620272
1065,5886.0,5.0,40.0,100.0,1064.0,A7,4844,HERB03,40.9905999918,31.887435357
1065,5886.0,5.0,40.0,100.0,1064.0,A7,4845,HERB03,59.0747999828,45.3621393512
1065,5886.0,5.0,40.0,100.0,1064.0,A7,4846,HERB04,34.7785999924,8.82046333137
1065,5886.0,5.0,40.0,100.0,1064.0,A7,4908,HERB03,23.7825999986,9.43522367952
1065,5886.0,5.0,40.0,100.0,1064.0,A7,4909,HERB04,17.5707999952,3.43747532089
1065,5886.0,5.0,40.0,100.0,1064.0,A7,4981,HERB04,1.5231999997,0.088757339771
1066,5887.0,5.0,40.0,100.0,1065.0,A7,4782,HERB03,2.32919999957,0.0933231499268
1066,5887.0,5.0,40.0,100.0,1065.0,A7,4842,HERB03,20.4862000011,8.76556610931
1066,5887.0,5.0,40.0,100.0,1065.0,A7,4843,HERB01,44.383399995,35.063205759
1066,5887.0,5.0,40.0,100.0,1065.0,A7,4844,HERB03,50.9971999917,34.8121189623
1066,5887.0,5.0,40.0,100.0,1065.0,A7,4906,HERB03,27.1257999931,15.7355403086
1066,5887.0,5.0,40.0,100.0,1065.0,A7,4908,HERB03,15.4974000007,5.53024571094
1067,5888.0,5.0,40.0,100.0,1066.0,A7,4782,HERB03,15.6464000009,3.37309969874
1067,5888.0,5.0,40.0,100.0,1066.0,A7,4783,HERB01,29.1142000016,15.7916070896
1067,5888.0,5.0,40.0,100.0,1066.0,A7,4840,HERB03,3.85099999793,0.277813769249
1067,5888.0,5.0,40.0,100.0,1066.0,A7,4841,HERB04,33.2043999992,20.3348965283
1067,5888.0,5.0,40.0,100.0,1066.0,A7,4842,HERB03,42.5076000076,30.1108603445
1067,5888.0,5.0,40.0,100.0,1066.0,A7,4905,HERB03,39.9868000038,20.9973993583
1067,5888.0,5.0,40.0,100.0,1066.0,A7,4906,HERB03,16.4379999973,9.11101263129
1067,5888.0,5.0,40.0,100.0,1066.0,A7,4978,HERB03,0.325799999759,0.00331058006035
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4781,HERB03,0.597800001502,0.0145119001671
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4783,HERB01,2.5773999989,0.146193480326
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4837,HERB03,0.606599999592,0.0166515999215
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4838,HERB03,19.7657999974,5.06303809958
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4839,HERB01,45.6326000039,25.114842078
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4840,HERB03,22.3738000002,9.13927666109
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4902,HERB03,9.17319999821,1.95655777929
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4903,HERB03,11.3111999929,1.60643020929
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4904,HERB01,4.46159999818,0.675582339755
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4905,HERB03,60.5143999979,56.1437706821
1068,5889.0,5.0,40.0,100.0,1067.0,A7,4978,HERB03,4.67140000127,0.123145170444
1069,5890.0,5.0,40.0,100.0,1068.0,A7,4779,HERB01,1.67180000059,0.0701945400819
1069,5890.0,5.0,40.0,100.0,1068.0,A7,4837,HERB03,40.0910000056,21.3708124619
1069,5890.0,5.0,40.0,100.0,1068.0,A7,4838,HERB03,8.39960000291,0.917880029938
1069,5890.0,5.0,40.0,100.0,1068.0,A7,4839,HERB01,30.3561999947,11.2770089415
1069,5890.0,5.0,40.0,100.0,1068.0,A7,4899,HERB03,19.9035999924,2.35939407959
1069,5890.0,5.0,40.0,100.0,1068.0,A7,4900,HERB01,0.665199998766,0.0117505900174
1069,5890.0,5.0,40.0,100.0,1068.0,A7,4901,HERB01,64.2913999911,53.0113725057
1069,5890.0,5.0,40.0,100.0,1068.0,A7,4902,HERB03,15.2574000023,8.21103517146
1069,5890.0,5.0,40.0,100.0,1068.0,A7,4904,HERB01,15.0354000051,2.77055167978
1070,5891.0,5.0,40.0,100.0,1069.0,A7,4774,HERB04,5.94939999655,0.443443520257
1070,5891.0,5.0,40.0,100.0,1069.0,A7,4776,HERB03,38.0375999976,28.6971781715
1070,5891.0,5.0,40.0,100.0,1069.0,A7,4836,HERB02,48.5495999921,47.4631540063
1070,5891.0,5.0,40.0,100.0,1069.0,A7,4899,HERB03,44.7113999911,19.1008392616
1070,5891.0,5.0,40.0,100.0,1069.0,A7,4900,HERB01,11.6455999967,2.00742583989
1070,5891.0,5.0,40.0,100.0,1069.0,A7,4901,HERB01,21.4829999916,2.28795920046
1071,5892.0,5.0,40.0,100.0,1070.0,A7,4774,HERB04,12.1850000005,2.76212687916
1071,5892.0,5.0,40.0,100.0,1070.0,A7,4835,HERB04,47.7677999977,62.7578462257
1071,5892.0,5.0,40.0,100.0,1070.0,A7,4836,HERB02,43.2048000023,34.4800268952
1072,5893.0,5.0,40.0,100.0,1071.0,A7,4772,HERB02,37.7366000023,37.4847438084
1072,5893.0,5.0,40.0,100.0,1071.0,A7,4835,HERB04,44.1089999974,40.293423734
1072,5893.0,5.0,40.0,100.0,1071.0,A7,4897,HERB03,30.5231999997,22.2218324576
1073,5894.0,5.0,40.0,100.0,1072.0,A7,4772,HERB02,30.0897999965,15.0147044122
1073,5894.0,5.0,40.0,100.0,1072.0,A7,4897,HERB03,60.3162000012,52.3758486908
1090,5911.0,5.0,37.1655184407,85.7625574473,1089.0,A7,4704,HERB02,13.2021999937,4.38744351001
1090,5911.0,5.0,37.1655184407,85.7625574473,1089.0,A7,4706,HERB01,21.0387739376,4.81756061405
1090,5911.0,5.0,37.1655184407,85.7625574473,1089.0,A7,4786,HERB01,23.8823999986,7.97727612926
1090,5911.0,5.0,37.1655184407,85.7625574473,1089.0,A7,4787,HERB04,47.1166328016,43.4963695042
1090,5911.0,5.0,37.1655184407,85.7625574473,1089.0,A7,4846,HERB04,32.1685999986,25.0831875664
1091,5912.0,5.0,40.0,100.0,1090.0,A7,4702,HERB03,7.0268000029,0.567745849719
1091,5912.0,5.0,40.0,100.0,1090.0,A7,4704,HERB02,21.5711999983,5.50856262059
1091,5912.0,5.0,40.0,100.0,1090.0,A7,4784,HERB03,47.7983999997,19.8375133983
1091,5912.0,5.0,40.0,100.0,1090.0,A7,4785,HERB04,59.0717999991,36.4575171406
1091,5912.0,5.0,40.0,100.0,1090.0,A7,4786,HERB01,26.2479999997,14.6796712308
1091,5912.0,5.0,40.0,100.0,1090.0,A7,4843,HERB01,1.20779999718,0.044460449855
1091,5912.0,5.0,40.0,100.0,1090.0,A7,4844,HERB03,17.1084000003,6.5197108285
1091,5912.0,5.0,40.0,100.0,1090.0,A7,4845,HERB03,8.60360000469,2.27091733011
1091,5912.0,5.0,40.0,100.0,1090.0,A7,4846,HERB04,22.3189999964,14.1139011516
1092,5913.0,5.0,40.0,100.0,1091.0,A7,4700,HERB01,4.07359999791,0.22719734978
1092,5913.0,5.0,40.0,100.0,1091.0,A7,4702,HERB03,1.01300000027,0.0450344697281
1092,5913.0,5.0,40.0,100.0,1091.0,A7,4703,HERB01,22.2673999909,8.62235592965
1092,5913.0,5.0,40.0,100.0,1091.0,A7,4782,HERB03,47.0667999983,22.1424383574
1092,5913.0,5.0,40.0,100.0,1091.0,A7,4784,HERB03,48.7754000071,29.6729986732
1092,5913.0,5.0,40.0,100.0,1091.0,A7,4842,HERB03,6.33219999634,1.06255594981
1092,5913.0,5.0,40.0,100.0,1091.0,A7,4843,HERB01,47.8494000062,34.5617422597
1092,5913.0,5.0,40.0,100.0,1091.0,A7,4844,HERB03,11.2026000023,3.66567701072
1093,5914.0,5.0,40.0,100.0,1092.0,A7,4700,HERB01,3.3061999958,0.295150789966
1093,5914.0,5.0,40.0,100.0,1092.0,A7,4701,HERB03,49.921199996,29.4919901327
1093,5914.0,5.0,40.0,100.0,1092.0,A7,4703,HERB01,20.9654000085,12.0733787799
1093,5914.0,5.0,40.0,100.0,1092.0,A7,4780,HERB01,26.1109999921,11.8178758585
1093,5914.0,5.0,40.0,100.0,1092.0,A7,4782,HERB03,35.0614000056,20.2273113226
1093,5914.0,5.0,40.0,100.0,1092.0,A7,4783,HERB01,29.8613999952,14.9361816281
1093,5914.0,5.0,40.0,100.0,1092.0,A7,4840,HERB03,22.9999999925,10.999093558
1093,5914.0,5.0,40.0,100.0,1092.0,A7,4842,HERB03,3.01560000144,0.159017930205
1094,5915.0,5.0,40.0,100.0,1093.0,A7,4698,HERB01,1.4021999985,0.0757302298319
1094,5915.0,5.0,40.0,100.0,1093.0,A7,4699,HERB03,30.3519999962,23.5516231395
1094,5915.0,5.0,40.0,100.0,1093.0,A7,4780,HERB01,43.2717999928,25.7230372533
1094,5915.0,5.0,40.0,100.0,1093.0,A7,4781,HERB03,49.5332000069,24.718668199
1094,5915.0,5.0,40.0,100.0,1093.0,A7,4838,HERB03,25.204400003,12.7988850681
1094,5915.0,5.0,40.0,100.0,1093.0,A7,4840,HERB03,42.1527999938,13.1320561103
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4696,HERB02,2.63759999536,0.139997269414
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4698,HERB01,9.81020000204,1.36316736
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4699,HERB03,19.5432000104,8.17389104132
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4775,HERB01,9.30020000227,2.35357063013
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4776,HERB03,5.99439999834,0.522891199665
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4777,HERB04,20.8810000047,7.04896899949
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4778,HERB03,34.7163999919,26.4876536489
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4779,HERB01,54.8943999913,29.4683721477
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4837,HERB03,11.3369999975,3.3394513292
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4838,HERB03,35.9455999956,13.2898010837
1095,5916.0,5.0,40.0,100.0,1094.0,A7,4901,HERB01,21.9849999975,7.81223529051
1096,5917.0,5.0,40.0,100.0,1095.0,A7,4695,HERB02,18.9802000001,4.68678713827
1096,5917.0,5.0,40.0,100.0,1095.0,A7,4696,HERB02,17.7762000039,9.27894871143
1096,5917.0,5.0,40.0,100.0,1095.0,A7,4774,HERB04,26.712799998,9.20494256658
1096,5917.0,5.0,40.0,100.0,1095.0,A7,4775,HERB01,20.3402000032,9.80700337889
1096,5917.0,5.0,40.0,100.0,1095.0,A7,4776,HERB03,56.9923999961,63.2318437331
1096,5917.0,5.0,40.0,100.0,1095.0,A7,4777,HERB04,13.201999994,3.13672562119
1096,5917.0,5.0,40.0,100.0,1095.0,A7,4779,HERB01,7.52460000478,0.460910890374
1096,5917.0,5.0,40.0,100.0,1095.0,A7,4836,HERB02,0.988399999216,0.0372648999071
1096,5917.0,5.0,40.0,100.0,1095.0,A7,4901,HERB01,2.59199999832,0.155573060227
1097,5918.0,5.0,40.0,100.0,1096.0,A7,4694,HERB04,23.9343999978,6.34166801949
1097,5918.0,5.0,40.0,100.0,1096.0,A7,4695,HERB02,16.5869999994,3.71119946143
1097,5918.0,5.0,40.0,100.0,1096.0,A7,4772,HERB02,10.6343999971,2.09583776989
1097,5918.0,5.0,40.0,100.0,1096.0,A7,4774,HERB04,53.5986000001,83.8687576004
1097,5918.0,5.0,40.0,100.0,1096.0,A7,4776,HERB03,0.164599999785,0.000237900037198
1097,5918.0,5.0,40.0,100.0,1096.0,A7,4835,HERB04,17.4923999999,3.98229924878
1098,5919.0,5.0,40.0,100.0,1097.0,A7,4694,HERB04,42.8183999993,42.5653238018
1098,5919.0,5.0,40.0,100.0,1097.0,A7,4772,HERB02,47.3387999926,56.8156178273
1098,5919.0,5.0,40.0,100.0,1097.0,A7,4774,HERB04,4.43680000119,0.512459650813
1098,5919.0,5.0,40.0,100.0,1097.0,A7,4835,HERB04,1.93520000018,0.105314060223
1099,5920.0,5.0,40.0,100.0,1098.0,A7,4694,HERB04,7.09700000286,0.996898601106
1099,5920.0,5.0,40.0,100.0,1098.0,A7,4772,HERB02,35.3817999959,28.5386263524
1116,5937.0,5.0,38.1859266039,90.8645982636,1115.0,A7,4704,HERB02,32.1102000009,17.2765772065
1116,5937.0,5.0,38.1859266039,90.8645982636,1115.0,A7,4705,BARELAND01,34.5837999973,15.8053638302
1116,5937.0,5.0,38.1859266039,90.8645982636,1115.0,A7,4706,HERB01,30.0312198537,12.7696566651
1116,5937.0,5.0,38.1859266039,90.8645982636,1115.0,A7,4707,HERB01,37.7606919912,45.0045923433
1116,5937.0,5.0,38.1859266039,90.8645982636,1115.0,A7,4787,HERB04,0.501399999484,0.00831064008539
1117,5938.0,5.0,40.0,100.0,1116.0,A7,4562,HERB02,9.97980000079,1.75891739068
1117,5938.0,5.0,40.0,100.0,1116.0,A7,4630,HERB03,4.08500000089,0.28859043966
1117,5938.0,5.0,40.0,100.0,1116.0,A7,4631,HERB02,43.2698000018,26.4733051188
1117,5938.0,5.0,40.0,100.0,1116.0,A7,4702,HERB03,20.7102000117,5.52567989994
1117,5938.0,5.0,40.0,100.0,1116.0,A7,4704,HERB02,56.2083999943,64.5732575316
1117,5938.0,5.0,40.0,100.0,1116.0,A7,4705,BARELAND01,2.03420000151,0.0599035800187
1117,5938.0,5.0,40.0,100.0,1116.0,A7,4784,HERB03,2.91679999977,0.133761929813
1117,5938.0,5.0,40.0,100.0,1116.0,A7,4785,HERB04,14.2213999983,1.18658410949
1118,5939.0,5.0,40.0,100.0,1117.0,A7,4560,HERB03,8.36520000175,0.685813120393
1118,5939.0,5.0,40.0,100.0,1117.0,A7,4629,HERB03,2.9496000018,0.260516889838
1118,5939.0,5.0,40.0,100.0,1117.0,A7,4630,HERB03,23.8073999975,13.8652696309
1118,5939.0,5.0,40.0,100.0,1117.0,A7,4631,HERB02,22.2347999904,5.14711288205
1118,5939.0,5.0,40.0,100.0,1117.0,A7,4700,HERB01,59.5585999954,55.8363081849
1118,5939.0,5.0,40.0,100.0,1117.0,A7,4701,HERB03,7.62259999663,1.36582944959
1118,5939.0,5.0,40.0,100.0,1117.0,A7,4702,HERB03,34.7065999974,13.3599361814
1118,5939.0,5.0,40.0,100.0,1117.0,A7,4703,HERB01,25.9683999922,7.46708221079
1118,5939.0,5.0,40.0,100.0,1117.0,A7,4784,HERB03,11.9130000006,2.01213145013
1119,5940.0,5.0,40.0,100.0,1118.0,A7,4628,HERB01,16.2721999977,2.88655142944
1119,5940.0,5.0,40.0,100.0,1118.0,A7,4629,HERB03,9.54020000249,1.03506500085
1119,5940.0,5.0,40.0,100.0,1118.0,A7,4700,HERB01,60.5264000148,57.4641626521
1119,5940.0,5.0,40.0,100.0,1118.0,A7,4701,HERB03,34.9446000159,11.7881294388
1119,5940.0,5.0,40.0,100.0,1118.0,A7,4703,HERB01,3.45760000683,0.194603440547
1119,5940.0,5.0,40.0,100.0,1118.0,A7,4780,HERB01,36.4750000034,26.6314880383
1120,5941.0,5.0,40.0,100.0,1119.0,A7,4627,BARELAND01,11.2491999995,2.89421373954
1120,5941.0,5.0,40.0,100.0,1119.0,A7,4628,HERB01,12.8747999966,4.63334986027
1120,5941.0,5.0,40.0,100.0,1119.0,A7,4698,HERB01,47.0997999944,58.9083658389
1120,5941.0,5.0,40.0,100.0,1119.0,A7,4699,HERB03,12.7144000009,4.80608768813
1120,5941.0,5.0,40.0,100.0,1119.0,A7,4780,HERB01,46.4387999941,28.7579828731
1121,5942.0,5.0,40.0,100.0,1120.0,A7,4555,HERB01,0.93740000017,0.0480392199891
1121,5942.0,5.0,40.0,100.0,1120.0,A7,4625,HERB01,28.8411999978,16.5305975894
1121,5942.0,5.0,40.0,100.0,1120.0,A7,4626,HERB04,22.6715999991,7.98954911055
1121,5942.0,5.0,40.0,100.0,1120.0,A7,4696,HERB02,22.5351999979,4.64350817875
1121,5942.0,5.0,40.0,100.0,1120.0,A7,4698,HERB01,54.4389999956,59.4042229513
1121,5942.0,5.0,40.0,100.0,1120.0,A7,4699,HERB03,10.6826000009,2.93087230047
1121,5942.0,5.0,40.0,100.0,1120.0,A7,4775,HERB01,6.53000000119,1.18441949944
1121,5942.0,5.0,40.0,100.0,1120.0,A7,4777,HERB04,6.05420000479,0.67405260021
1121,5942.0,5.0,40.0,100.0,1120.0,A7,4778,HERB03,16.3656000011,6.5947385499
1122,5943.0,5.0,40.0,100.0,1121.0,A7,4624,HERB01,43.1301999986,30.0594914909
1122,5943.0,5.0,40.0,100.0,1121.0,A7,4625,HERB01,26.6547999978,16.4542253611
1122,5943.0,5.0,40.0,100.0,1121.0,A7,4695,HERB02,38.119200008,20.9134443678
1122,5943.0,5.0,40.0,100.0,1121.0,A7,4696,HERB02,32.8819999937,32.0505308495
1122,5943.0,5.0,40.0,100.0,1121.0,A7,4776,HERB03,5.73659999855,0.522307930709
1123,5944.0,5.0,40.0,100.0,1122.0,A7,4623,HERB02,22.6768000107,12.4861846597
1123,5944.0,5.0,40.0,100.0,1122.0,A7,4624,HERB01,19.0281999931,5.45361250252
1123,5944.0,5.0,40.0,100.0,1122.0,A7,4694,HERB04,38.739599999,41.2846161372
1123,5944.0,5.0,40.0,100.0,1122.0,A7,4695,HERB02,48.2953999974,40.28291857
1123,5944.0,5.0,40.0,100.0,1122.0,A7,4774,HERB04,7.05679999851,0.492668130543
1124,5945.0,5.0,40.0,100.0,1123.0,A7,4622,HERB02,16.7890000045,4.68042602025
1124,5945.0,5.0,40.0,100.0,1123.0,A7,4623,HERB02,27.2383999936,9.78410017206
1124,5945.0,5.0,40.0,100.0,1123.0,A7,4694,HERB04,43.3463999946,85.5354738077
1125,5946.0,5.0,40.0,100.0,1124.0,A7,4621,HERB01,8.4068,2.26548059977
1125,5946.0,5.0,40.0,100.0,1124.0,A7,4622,HERB02,43.1058000047,45.5697952881
1125,5946.0,5.0,40.0,100.0,1124.0,A7,4694,HERB04,29.8340000045,12.2511922032
1142,5963.0,5.0,39.2063347671,95.9666390796,1141.0,A7,4491,HERB04,34.7340853442,33.2562576876
1142,5963.0,5.0,39.2063347671,95.9666390796,1141.0,A7,4561,HERB04,5.47740009493,1.14769660958
1142,5963.0,5.0,39.2063347671,95.9666390796,1141.0,A7,4562,HERB02,15.4748000037,5.97302326926
